model_name,ips
afm_dropout_full_model_2_multimer_v1_pred_30.pdb,0.758
afm_dropout_full_model_1_multimer_v1_pred_39.pdb,0.758
afm_dropout_full_model_2_multimer_v1_pred_55.pdb,0.757
afm_dropout_full_model_1_multimer_v1_pred_55.pdb,0.757
afm_dropout_full_model_3_multimer_v1_pred_10.pdb,0.756
afm_basic_model_1_multimer_v1_pred_49.pdb,0.756
afm_woTemplates_model_3_multimer_v3_pred_38.pdb,0.756
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_47.pdb,0.755
afm_dropout_full_model_2_multimer_v1_pred_54.pdb,0.754
afm_basic_model_2_multimer_v1_pred_39.pdb,0.753
afm_dropout_full_model_2_multimer_v1_pred_61.pdb,0.753
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.753
afm_dropout_full_model_2_multimer_v1_pred_58.pdb,0.753
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_61.pdb,0.751
afm_dropout_full_model_2_multimer_v1_pred_37.pdb,0.751
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_20.pdb,0.749
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_46.pdb,0.749
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_37.pdb,0.748
afm_dropout_full_model_2_multimer_v1_pred_1.pdb,0.748
afm_dropout_full_model_2_multimer_v1_pred_8.pdb,0.748
afm_dropout_full_model_2_multimer_v1_pred_59.pdb,0.748
afm_basic_model_2_multimer_v1_pred_6.pdb,0.747
afm_basic_model_2_multimer_v1_pred_20.pdb,0.747
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_52.pdb,0.747
afm_basic_model_2_multimer_v1_pred_3.pdb,0.746
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_63.pdb,0.744
afm_dropout_full_model_5_multimer_v1_pred_47.pdb,0.743
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_54.pdb,0.742
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_6.pdb,0.74
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_44.pdb,0.74
afm_dropout_full_model_2_multimer_v1_pred_45.pdb,0.74
afm_dropout_full_model_3_multimer_v1_pred_19.pdb,0.738
afm_dropout_full_model_3_multimer_v1_pred_53.pdb,0.737
afm_dropout_full_model_3_multimer_v1_pred_48.pdb,0.737
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_57.pdb,0.737
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_48.pdb,0.735
afm_dropout_full_model_3_multimer_v1_pred_34.pdb,0.735
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,0.734
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_48.pdb,0.734
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_12.pdb,0.733
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_54.pdb,0.733
afm_dropout_full_model_3_multimer_v1_pred_49.pdb,0.732
afm_woTemplates_model_4_multimer_v1_pred_31.pdb,0.732
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_33.pdb,0.731
afm_woTemplates_model_3_multimer_v1_pred_8.pdb,0.731
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb,0.73
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_52.pdb,0.729
afm_basic_model_3_multimer_v3_pred_20.pdb,0.729
afm_dropout_full_model_3_multimer_v1_pred_32.pdb,0.728
afm_basic_model_4_multimer_v1_pred_63.pdb,0.727
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_55.pdb,0.726
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_18.pdb,0.725
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_49.pdb,0.725
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_24.pdb,0.724
afm_woTemplates_model_3_multimer_v1_pred_48.pdb,0.724
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_54.pdb,0.723
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_59.pdb,0.722
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_19.pdb,0.721
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_40.pdb,0.721
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_41.pdb,0.721
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_66.pdb,0.719
afm_basic_model_3_multimer_v1_pred_18.pdb,0.719
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_11.pdb,0.719
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_9.pdb,0.717
afm_basic_model_3_multimer_v1_pred_64.pdb,0.716
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_26.pdb,0.716
afm_woTemplates_model_3_multimer_v1_pred_56.pdb,0.714
afm_dropout_full_model_5_multimer_v1_pred_4.pdb,0.714
afm_basic_model_5_multimer_v1_pred_3.pdb,0.713
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_43.pdb,0.713
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_66.pdb,0.713
afm_basic_model_3_multimer_v1_pred_23.pdb,0.712
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_22.pdb,0.712
afm_basic_model_5_multimer_v1_pred_40.pdb,0.709
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_15.pdb,0.709
afm_woTemplates_model_3_multimer_v1_pred_14.pdb,0.708
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_33.pdb,0.705
afm_woTemplates_model_3_multimer_v1_pred_2.pdb,0.705
afm_dropout_full_model_2_multimer_v1_pred_23.pdb,0.704
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_5.pdb,0.704
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_22.pdb,0.703
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_54.pdb,0.702
afm_dropout_full_model_5_multimer_v1_pred_14.pdb,0.701
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_53.pdb,0.699
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_6.pdb,0.698
afm_basic_model_1_multimer_v2_pred_48.pdb,0.695
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_58.pdb,0.694
afm_basic_model_5_multimer_v1_pred_0.pdb,0.692
afm_basic_model_5_multimer_v1_pred_37.pdb,0.692
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_36.pdb,0.691
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_19.pdb,0.691
afm_dropout_full_model_2_multimer_v1_pred_12.pdb,0.691
afm_basic_model_5_multimer_v1_pred_51.pdb,0.691
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_20.pdb,0.689
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_11.pdb,0.689
afm_basic_model_3_multimer_v3_pred_13.pdb,0.688
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_55.pdb,0.687
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_19.pdb,0.687
afm_dropout_full_model_5_multimer_v1_pred_65.pdb,0.683
afm_dropout_full_model_5_multimer_v1_pred_0.pdb,0.682
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_34.pdb,0.682
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_49.pdb,0.68
afm_basic_model_3_multimer_v3_pred_28.pdb,0.678
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_32.pdb,0.677
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_43.pdb,0.675
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.673
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_24.pdb,0.673
afm_dropout_full_model_4_multimer_v1_pred_45.pdb,0.67
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_52.pdb,0.668
afm_woTemplates_model_2_multimer_v1_pred_24.pdb,0.668
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_65.pdb,0.666
afm_basic_model_3_multimer_v3_pred_66.pdb,0.665
afm_dropout_full_model_5_multimer_v1_pred_43.pdb,0.663
afm_basic_model_1_multimer_v1_pred_63.pdb,0.662
afm_woTemplates_model_3_multimer_v3_pred_42.pdb,0.662
afm_dropout_full_model_5_multimer_v1_pred_49.pdb,0.66
afm_woTemplates_model_1_multimer_v2_pred_43.pdb,0.658
afm_basic_model_1_multimer_v1_pred_29.pdb,0.657
afm_basic_model_2_multimer_v1_pred_28.pdb,0.656
afm_woTemplates_model_4_multimer_v1_pred_24.pdb,0.656
afm_basic_model_5_multimer_v1_pred_7.pdb,0.656
afm_dropout_full_model_2_multimer_v1_pred_66.pdb,0.655
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_39.pdb,0.652
afm_basic_model_5_multimer_v1_pred_6.pdb,0.651
afm_woTemplates_model_2_multimer_v1_pred_52.pdb,0.648
afm_dropout_full_model_4_multimer_v1_pred_7.pdb,0.647
afm_woTemplates_model_5_multimer_v1_pred_62.pdb,0.646
afm_basic_model_3_multimer_v3_pred_18.pdb,0.646
afm_basic_model_2_multimer_v1_pred_9.pdb,0.644
afm_basic_model_5_multimer_v1_pred_34.pdb,0.644
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_14.pdb,0.643
afm_woTemplates_model_3_multimer_v3_pred_16.pdb,0.642
afm_basic_model_5_multimer_v1_pred_33.pdb,0.639
afm_basic_model_3_multimer_v3_pred_47.pdb,0.637
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_9.pdb,0.637
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_31.pdb,0.634
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_56.pdb,0.631
afm_basic_model_3_multimer_v3_pred_31.pdb,0.629
afm_dropout_full_model_3_multimer_v3_pred_20.pdb,0.628
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_17.pdb,0.627
afm_basic_model_4_multimer_v3_pred_49.pdb,0.627
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_51.pdb,0.627
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_24.pdb,0.627
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_59.pdb,0.624
afm_dropout_full_model_4_multimer_v3_pred_65.pdb,0.624
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_28.pdb,0.622
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_65.pdb,0.618
afm_dropout_full_model_4_multimer_v1_pred_52.pdb,0.617
afm_basic_model_5_multimer_v1_pred_2.pdb,0.617
afm_dropout_full_model_4_multimer_v1_pred_14.pdb,0.615
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_63.pdb,0.615
afm_woTemplates_model_3_multimer_v3_pred_27.pdb,0.615
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_61.pdb,0.614
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_48.pdb,0.613
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_29.pdb,0.613
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_19.pdb,0.613
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_58.pdb,0.613
afm_woTemplates_model_4_multimer_v1_pred_26.pdb,0.612
afm_basic_model_3_multimer_v3_pred_22.pdb,0.612
afm_woTemplates_model_3_multimer_v3_pred_56.pdb,0.611
afm_basic_model_3_multimer_v3_pred_57.pdb,0.61
afm_basic_model_4_multimer_v3_pred_38.pdb,0.61
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.609
afm_woTemplates_model_4_multimer_v3_pred_25.pdb,0.609
afm_woTemplates_model_4_multimer_v3_pred_65.pdb,0.608
afm_dropout_full_model_3_multimer_v3_pred_46.pdb,0.608
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.608
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_29.pdb,0.608
afm_woTemplates_model_3_multimer_v3_pred_45.pdb,0.607
afm_woTemplates_model_3_multimer_v3_pred_1.pdb,0.607
afm_dropout_full_model_5_multimer_v1_pred_34.pdb,0.606
afm_woTemplates_model_3_multimer_v3_pred_15.pdb,0.606
afm_dropout_full_model_2_multimer_v1_pred_5.pdb,0.605
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_36.pdb,0.604
afm_woTemplates_model_3_multimer_v3_pred_28.pdb,0.603
afm_woTemplates_model_3_multimer_v3_pred_11.pdb,0.603
afm_dropout_full_model_3_multimer_v3_pred_6.pdb,0.603
afm_woTemplates_model_3_multimer_v3_pred_62.pdb,0.603
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_40.pdb,0.602
afm_woTemplates_model_3_multimer_v3_pred_65.pdb,0.602
afm_basic_model_3_multimer_v3_pred_37.pdb,0.602
afm_woTemplates_model_3_multimer_v3_pred_5.pdb,0.602
afm_woTemplates_model_3_multimer_v3_pred_49.pdb,0.602
afm_dropout_full_model_5_multimer_v1_pred_15.pdb,0.602
afm_woTemplates_model_3_multimer_v3_pred_22.pdb,0.601
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_44.pdb,0.601
afm_basic_model_5_multimer_v1_pred_59.pdb,0.601
afm_basic_model_3_multimer_v3_pred_42.pdb,0.6
afm_basic_model_3_multimer_v3_pred_9.pdb,0.6
afm_basic_model_3_multimer_v3_pred_62.pdb,0.6
afm_basic_model_4_multimer_v3_pred_22.pdb,0.6
afm_woTemplates_model_4_multimer_v3_pred_18.pdb,0.599
afm_dropout_full_model_3_multimer_v3_pred_59.pdb,0.599
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_53.pdb,0.599
afm_basic_model_3_multimer_v3_pred_56.pdb,0.599
afm_woTemplates_model_5_multimer_v1_pred_38.pdb,0.599
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_6.pdb,0.598
afm_woTemplates_model_3_multimer_v3_pred_64.pdb,0.598
afm_basic_model_3_multimer_v3_pred_58.pdb,0.598
afm_dropout_full_model_3_multimer_v3_pred_53.pdb,0.598
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_62.pdb,0.598
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_26.pdb,0.597
afm_dropout_full_model_4_multimer_v1_pred_15.pdb,0.596
afm_dropout_full_model_3_multimer_v3_pred_36.pdb,0.596
afm_basic_model_3_multimer_v1_pred_10.pdb,0.595
afm_dropout_full_model_3_multimer_v3_pred_58.pdb,0.594
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_55.pdb,0.594
afm_dropout_full_model_3_multimer_v3_pred_33.pdb,0.594
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb,0.594
afm_dropout_full_model_4_multimer_v3_pred_61.pdb,0.593
afm_woTemplates_model_3_multimer_v3_pred_35.pdb,0.592
afm_dropout_full_model_3_multimer_v3_pred_64.pdb,0.592
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_36.pdb,0.592
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_27.pdb,0.592
afm_basic_model_3_multimer_v1_pred_50.pdb,0.592
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_21.pdb,0.591
afm_woTemplates_model_3_multimer_v3_pred_55.pdb,0.591
afm_basic_model_3_multimer_v3_pred_26.pdb,0.59
afm_dropout_full_model_3_multimer_v3_pred_18.pdb,0.589
afm_basic_model_3_multimer_v3_pred_59.pdb,0.588
afm_woTemplates_model_4_multimer_v3_pred_52.pdb,0.588
afm_basic_model_3_multimer_v3_pred_27.pdb,0.588
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_38.pdb,0.588
afm_dropout_full_model_2_multimer_v1_pred_22.pdb,0.587
afm_dropout_full_model_3_multimer_v3_pred_3.pdb,0.587
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_28.pdb,0.587
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_34.pdb,0.586
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_10.pdb,0.586
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_29.pdb,0.586
afm_basic_model_3_multimer_v3_pred_1.pdb,0.586
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_50.pdb,0.586
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_46.pdb,0.586
afm_dropout_full_model_3_multimer_v3_pred_52.pdb,0.586
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_41.pdb,0.585
afm_basic_model_3_multimer_v3_pred_12.pdb,0.585
afm_basic_model_4_multimer_v3_pred_33.pdb,0.585
afm_basic_model_3_multimer_v3_pred_19.pdb,0.585
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_56.pdb,0.585
afm_dropout_full_model_3_multimer_v3_pred_50.pdb,0.584
afm_dropout_full_model_3_multimer_v3_pred_21.pdb,0.584
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_47.pdb,0.583
afm_basic_model_4_multimer_v1_pred_29.pdb,0.582
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_48.pdb,0.581
afm_woTemplates_model_4_multimer_v3_pred_30.pdb,0.581
afm_woTemplates_model_3_multimer_v3_pred_3.pdb,0.581
afm_woTemplates_model_3_multimer_v3_pred_63.pdb,0.581
afm_basic_model_3_multimer_v3_pred_34.pdb,0.581
afm_woTemplates_model_4_multimer_v3_pred_54.pdb,0.581
afm_dropout_full_model_3_multimer_v3_pred_51.pdb,0.58
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_47.pdb,0.58
afm_woTemplates_model_3_multimer_v3_pred_14.pdb,0.58
afm_basic_model_4_multimer_v3_pred_18.pdb,0.579
afm_woTemplates_model_3_multimer_v3_pred_6.pdb,0.579
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_55.pdb,0.579
afm_woTemplates_model_4_multimer_v3_pred_37.pdb,0.578
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_26.pdb,0.578
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_63.pdb,0.578
afm_woTemplates_model_4_multimer_v3_pred_55.pdb,0.578
afm_dropout_full_model_5_multimer_v1_pred_53.pdb,0.576
afm_dropout_full_model_4_multimer_v3_pred_28.pdb,0.576
afm_dropout_full_model_4_multimer_v3_pred_18.pdb,0.576
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_24.pdb,0.576
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_31.pdb,0.576
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_53.pdb,0.576
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_27.pdb,0.576
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_44.pdb,0.576
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.576
afm_basic_model_3_multimer_v3_pred_30.pdb,0.575
afm_woTemplates_model_3_multimer_v3_pred_17.pdb,0.575
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_62.pdb,0.575
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_57.pdb,0.575
afm_dropout_full_model_4_multimer_v3_pred_52.pdb,0.574
afm_basic_model_3_multimer_v1_pred_6.pdb,0.574
afm_dropout_full_model_5_multimer_v1_pred_46.pdb,0.574
afm_woTemplates_model_3_multimer_v3_pred_20.pdb,0.573
afm_woTemplates_model_4_multimer_v1_pred_18.pdb,0.572
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_48.pdb,0.571
afm_dropout_full_model_3_multimer_v3_pred_14.pdb,0.571
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_52.pdb,0.571
afm_basic_model_3_multimer_v3_pred_29.pdb,0.571
afm_dropout_full_model_3_multimer_v3_pred_62.pdb,0.571
afm_basic_model_3_multimer_v3_pred_10.pdb,0.57
afm_dropout_full_model_4_multimer_v3_pred_40.pdb,0.57
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_49.pdb,0.57
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_14.pdb,0.569
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_28.pdb,0.569
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_15.pdb,0.569
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_13.pdb,0.569
afm_woTemplates_model_3_multimer_v3_pred_46.pdb,0.569
afm_woTemplates_model_3_multimer_v3_pred_43.pdb,0.568
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_14.pdb,0.568
afm_woTemplates_model_3_multimer_v3_pred_48.pdb,0.568
afm_dropout_full_model_4_multimer_v3_pred_59.pdb,0.568
afm_woTemplates_model_2_multimer_v1_pred_18.pdb,0.568
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_50.pdb,0.568
afm_basic_model_4_multimer_v3_pred_10.pdb,0.567
afm_woTemplates_model_5_multimer_v1_pred_22.pdb,0.567
afm_dropout_full_model_3_multimer_v3_pred_38.pdb,0.567
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb,0.567
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_8.pdb,0.567
afm_dropout_full_model_4_multimer_v3_pred_4.pdb,0.566
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_18.pdb,0.566
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_0.pdb,0.566
afm_dropout_full_model_4_multimer_v3_pred_14.pdb,0.566
afm_dropout_full_model_5_multimer_v1_pred_10.pdb,0.565
afm_basic_model_4_multimer_v3_pred_37.pdb,0.565
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.565
afm_dropout_full_model_4_multimer_v3_pred_34.pdb,0.565
afm_dropout_full_model_4_multimer_v3_pred_20.pdb,0.565
afm_dropout_full_model_3_multimer_v3_pred_29.pdb,0.564
afm_dropout_full_model_2_multimer_v1_pred_14.pdb,0.564
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_17.pdb,0.564
afm_dropout_full_model_3_multimer_v3_pred_41.pdb,0.564
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_13.pdb,0.564
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_23.pdb,0.564
afm_dropout_full_model_3_multimer_v3_pred_11.pdb,0.564
afm_woTemplates_model_3_multimer_v1_pred_6.pdb,0.564
afm_basic_model_4_multimer_v1_pred_37.pdb,0.563
afm_basic_model_4_multimer_v3_pred_24.pdb,0.563
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_66.pdb,0.563
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_5.pdb,0.563
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_64.pdb,0.563
afm_basic_model_3_multimer_v3_pred_3.pdb,0.563
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_42.pdb,0.562
afm_basic_model_2_multimer_v1_pred_1.pdb,0.562
afm_woTemplates_model_3_multimer_v3_pred_60.pdb,0.561
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_46.pdb,0.561
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_38.pdb,0.561
afm_woTemplates_model_4_multimer_v3_pred_32.pdb,0.561
afm_dropout_full_model_3_multimer_v3_pred_27.pdb,0.56
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_45.pdb,0.56
afm_basic_model_3_multimer_v3_pred_21.pdb,0.559
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_20.pdb,0.559
afm_woTemplates_model_4_multimer_v3_pred_49.pdb,0.559
afm_basic_model_3_multimer_v3_pred_33.pdb,0.559
afm_basic_model_4_multimer_v3_pred_58.pdb,0.559
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_26.pdb,0.559
afm_woTemplates_model_4_multimer_v3_pred_11.pdb,0.558
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_65.pdb,0.558
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_16.pdb,0.558
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_30.pdb,0.557
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_8.pdb,0.556
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_66.pdb,0.556
afm_basic_model_4_multimer_v3_pred_4.pdb,0.556
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_26.pdb,0.556
afm_basic_model_3_multimer_v3_pred_45.pdb,0.556
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_49.pdb,0.555
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_65.pdb,0.555
afm_basic_model_4_multimer_v3_pred_5.pdb,0.555
afm_dropout_full_model_3_multimer_v3_pred_60.pdb,0.555
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_55.pdb,0.555
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_43.pdb,0.555
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_59.pdb,0.554
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_58.pdb,0.554
afm_dropout_full_model_2_multimer_v3_pred_9.pdb,0.554
afm_dropout_full_model_3_multimer_v3_pred_34.pdb,0.553
afm_dropout_full_model_3_multimer_v3_pred_25.pdb,0.553
afm_basic_model_4_multimer_v3_pred_45.pdb,0.553
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_6.pdb,0.553
afm_woTemplates_model_4_multimer_v1_pred_35.pdb,0.553
afm_basic_model_5_multimer_v1_pred_13.pdb,0.553
afm_basic_model_4_multimer_v3_pred_23.pdb,0.553
afm_dropout_full_model_4_multimer_v3_pred_24.pdb,0.553
