model_name,oligo_gdtts
afm_dropout_full_model_1_ptm_pred_27.pdb,0.68
afm_dropout_noSM_woTemplates_model_1_ptm_pred_32.pdb,0.676
afm_dropout_noSM_woTemplates_model_1_ptm_pred_26.pdb,0.674
afm_dropout_noSM_woTemplates_model_1_ptm_pred_64.pdb,0.673
afm_dropout_full_woTemplates_model_1_ptm_pred_39.pdb,0.673
afm_dropout_full_model_1_ptm_pred_59.pdb,0.672
afm_dropout_full_woTemplates_model_4_ptm_pred_0.pdb,0.671
afm_dropout_full_woTemplates_model_4_ptm_pred_43.pdb,0.671
afm_dropout_noSM_woTemplates_model_1_ptm_pred_29.pdb,0.67
afm_dropout_full_woTemplates_model_1_ptm_pred_9.pdb,0.67
afm_dropout_full_model_4_ptm_pred_31.pdb,0.67
afm_dropout_noSM_woTemplates_model_4_ptm_pred_34.pdb,0.67
afm_dropout_full_woTemplates_model_4_ptm_pred_45.pdb,0.669
afm_dropout_full_woTemplates_model_4_ptm_pred_58.pdb,0.668
afm_woTemplates_model_4_ptm_pred_1.pdb,0.668
afm_dropout_full_model_2_ptm_pred_7.pdb,0.668
afm_dropout_noSM_woTemplates_model_4_ptm_pred_21.pdb,0.667
afm_dropout_noSM_woTemplates_model_1_ptm_pred_39.pdb,0.667
afm_dropout_full_woTemplates_model_1_ptm_pred_65.pdb,0.667
afm_dropout_full_model_1_ptm_pred_40.pdb,0.666
afm_dropout_full_woTemplates_model_1_ptm_pred_2.pdb,0.666
afm_dropout_noSM_woTemplates_model_4_ptm_pred_53.pdb,0.666
afm_dropout_full_woTemplates_model_4_ptm_pred_10.pdb,0.666
afm_dropout_full_woTemplates_model_1_ptm_pred_11.pdb,0.666
afm_basic_model_4_ptm_pred_56.pdb,0.665
afm_dropout_full_model_4_ptm_pred_3.pdb,0.665
cf_dropout_full_woTemplates_model_4_ptm_pred_6.pdb,0.665
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_17.pdb,0.665
afm_dropout_full_woTemplates_model_1_ptm_pred_38.pdb,0.665
afm_dropout_full_woTemplates_model_3_ptm_pred_38.pdb,0.664
afm_dropout_noSM_woTemplates_model_3_ptm_pred_60.pdb,0.664
afm_dropout_full_woTemplates_model_4_ptm_pred_60.pdb,0.664
afm_woTemplates_model_1_ptm_pred_14.pdb,0.664
afm_dropout_noSM_woTemplates_model_4_ptm_pred_31.pdb,0.664
