model_name,oligo_gdtts
afm_dropout_full_model_5_multimer_v2_pred_1.pdb,0.623
afm_dropout_full_model_5_multimer_v2_pred_2.pdb,0.622
afm_dropout_full_model_5_multimer_v2_pred_12.pdb,0.62
afm_dropout_full_model_1_multimer_v2_pred_0.pdb,0.619
afm_dropout_full_model_5_multimer_v2_pred_15.pdb,0.619
afm_dropout_full_model_1_multimer_v2_pred_16.pdb,0.619
afm_dropout_full_model_1_multimer_v2_pred_5.pdb,0.618
afm_dropout_full_model_5_multimer_v2_pred_6.pdb,0.618
afm_dropout_full_model_1_multimer_v2_pred_10.pdb,0.618
afm_dropout_full_model_5_multimer_v2_pred_3.pdb,0.616
afm_dropout_full_model_5_multimer_v2_pred_5.pdb,0.616
afm_dropout_full_model_5_multimer_v2_pred_14.pdb,0.616
afm_dropout_full_model_1_multimer_v2_pred_9.pdb,0.616
afm_dropout_full_model_5_multimer_v2_pred_16.pdb,0.616
afm_dropout_full_model_5_multimer_v2_pred_7.pdb,0.615
afm_dropout_full_model_1_multimer_v2_pred_13.pdb,0.615
afm_dropout_full_model_5_multimer_v2_pred_13.pdb,0.615
afm_dropout_full_model_3_multimer_v2_pred_7.pdb,0.615
afm_basic_model_5_multimer_v2_pred_3.pdb,0.614
afm_dropout_full_model_1_multimer_v2_pred_6.pdb,0.614
afm_dropout_full_model_1_multimer_v2_pred_3.pdb,0.614
afm_dropout_full_model_5_multimer_v2_pred_8.pdb,0.614
afm_dropout_full_model_3_multimer_v2_pred_6.pdb,0.614
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,0.614
afm_dropout_full_model_1_multimer_v2_pred_8.pdb,0.614
afm_dropout_full_model_5_multimer_v2_pred_11.pdb,0.614
afm_dropout_full_model_3_multimer_v2_pred_11.pdb,0.614
afm_dropout_full_model_1_multimer_v2_pred_4.pdb,0.613
afm_dropout_full_model_5_multimer_v2_pred_9.pdb,0.613
afm_basic_model_5_multimer_v2_pred_1.pdb,0.613
afm_basic_model_5_multimer_v2_pred_0.pdb,0.613
afm_dropout_full_model_5_multimer_v2_pred_10.pdb,0.613
afm_basic_model_5_multimer_v2_pred_5.pdb,0.613
afm_dropout_full_model_5_multimer_v2_pred_4.pdb,0.613
afm_dropout_full_model_5_multimer_v2_pred_0.pdb,0.612
afm_basic_model_5_multimer_v2_pred_9.pdb,0.612
afm_basic_model_5_multimer_v2_pred_11.pdb,0.612
afm_basic_model_5_multimer_v2_pred_6.pdb,0.612
afm_dropout_full_model_2_multimer_v2_pred_10.pdb,0.611
afm_dropout_full_model_3_multimer_v2_pred_12.pdb,0.611
afm_basic_model_5_multimer_v2_pred_12.pdb,0.611
afm_dropout_full_model_1_multimer_v2_pred_14.pdb,0.611
afm_basic_model_5_multimer_v2_pred_10.pdb,0.611
afm_dropout_full_model_1_multimer_v2_pred_2.pdb,0.611
afm_dropout_full_model_1_multimer_v2_pred_12.pdb,0.611
afm_dropout_full_model_1_multimer_v2_pred_7.pdb,0.61
afm_basic_model_1_multimer_v2_pred_16.pdb,0.61
afm_basic_model_1_multimer_v2_pred_8.pdb,0.61
afm_basic_model_1_multimer_v2_pred_2.pdb,0.61
afm_basic_model_5_multimer_v2_pred_13.pdb,0.61
afm_basic_model_5_multimer_v2_pred_4.pdb,0.61
afm_basic_model_5_multimer_v2_pred_16.pdb,0.61
afm_dropout_full_model_1_multimer_v2_pred_15.pdb,0.609
afm_basic_model_1_multimer_v2_pred_6.pdb,0.609
afm_basic_model_1_multimer_v2_pred_13.pdb,0.609
afm_dropout_full_model_3_multimer_v2_pred_5.pdb,0.609
afm_basic_model_5_multimer_v2_pred_7.pdb,0.609
afm_basic_model_1_multimer_v2_pred_15.pdb,0.609
afm_dropout_full_model_3_multimer_v2_pred_16.pdb,0.609
afm_dropout_full_model_4_multimer_v2_pred_3.pdb,0.609
afm_dropout_full_model_3_multimer_v2_pred_15.pdb,0.609
afm_basic_model_1_multimer_v2_pred_14.pdb,0.609
afm_dropout_full_model_4_multimer_v2_pred_15.pdb,0.609
afm_basic_model_5_multimer_v2_pred_2.pdb,0.609
afm_dropout_full_model_4_multimer_v2_pred_5.pdb,0.608
afm_dropout_full_model_2_multimer_v2_pred_5.pdb,0.608
afm_basic_model_2_multimer_v2_pred_7.pdb,0.608
afm_basic_model_1_multimer_v2_pred_5.pdb,0.608
afm_dropout_full_model_4_multimer_v2_pred_8.pdb,0.608
afm_basic_model_1_multimer_v2_pred_3.pdb,0.608
afm_basic_model_1_multimer_v2_pred_0.pdb,0.608
afm_dropout_full_model_3_multimer_v2_pred_14.pdb,0.608
afm_basic_model_1_multimer_v2_pred_4.pdb,0.607
afm_basic_model_1_multimer_v2_pred_1.pdb,0.607
afm_dropout_full_model_3_multimer_v2_pred_9.pdb,0.607
afm_dropout_full_model_3_multimer_v2_pred_1.pdb,0.606
afm_basic_model_5_multimer_v2_pred_15.pdb,0.606
afm_basic_model_2_multimer_v2_pred_8.pdb,0.606
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,0.606
afm_basic_model_2_multimer_v2_pred_9.pdb,0.606
afm_basic_model_1_multimer_v2_pred_7.pdb,0.606
afm_basic_model_2_multimer_v2_pred_2.pdb,0.606
afm_basic_model_2_multimer_v2_pred_16.pdb,0.606
afm_dropout_full_model_4_multimer_v2_pred_6.pdb,0.606
afm_dropout_full_model_3_multimer_v2_pred_8.pdb,0.606
afm_basic_model_1_multimer_v2_pred_11.pdb,0.605
afm_dropout_full_model_3_multimer_v2_pred_13.pdb,0.605
afm_dropout_full_model_2_multimer_v2_pred_11.pdb,0.605
afm_dropout_full_model_4_multimer_v2_pred_12.pdb,0.605
afm_dropout_full_model_4_multimer_v2_pred_1.pdb,0.605
afm_basic_model_2_multimer_v2_pred_12.pdb,0.605
afm_basic_model_1_multimer_v2_pred_9.pdb,0.605
afm_basic_model_2_multimer_v2_pred_1.pdb,0.605
afm_basic_model_2_multimer_v2_pred_11.pdb,0.605
afm_dropout_full_model_4_multimer_v2_pred_13.pdb,0.605
afm_dropout_full_model_4_multimer_v2_pred_4.pdb,0.604
afm_dropout_full_model_4_multimer_v2_pred_2.pdb,0.604
afm_basic_model_2_multimer_v2_pred_15.pdb,0.604
afm_basic_model_2_multimer_v2_pred_0.pdb,0.604
afm_dropout_full_model_2_multimer_v2_pred_12.pdb,0.604
afm_basic_model_2_multimer_v2_pred_14.pdb,0.604
afm_basic_model_1_multimer_v2_pred_12.pdb,0.604
afm_dropout_full_model_4_multimer_v2_pred_7.pdb,0.604
afm_dropout_full_model_2_multimer_v2_pred_0.pdb,0.604
afm_basic_model_2_multimer_v2_pred_10.pdb,0.604
afm_dropout_full_model_2_multimer_v2_pred_3.pdb,0.604
afm_dropout_full_model_2_multimer_v2_pred_16.pdb,0.604
afm_dropout_full_model_3_multimer_v2_pred_2.pdb,0.604
afm_basic_model_1_multimer_v2_pred_10.pdb,0.603
afm_basic_model_2_multimer_v2_pred_3.pdb,0.603
afm_dropout_full_model_4_multimer_v2_pred_16.pdb,0.603
afm_dropout_full_model_2_multimer_v2_pred_7.pdb,0.603
afm_dropout_full_model_4_multimer_v2_pred_11.pdb,0.603
afm_basic_model_2_multimer_v2_pred_4.pdb,0.603
afm_basic_model_5_multimer_v2_pred_8.pdb,0.603
afm_basic_model_2_multimer_v2_pred_5.pdb,0.602
afm_dropout_full_model_2_multimer_v2_pred_1.pdb,0.602
afm_basic_model_2_multimer_v2_pred_6.pdb,0.602
afm_dropout_full_model_4_multimer_v2_pred_14.pdb,0.601
afm_dropout_full_model_2_multimer_v2_pred_4.pdb,0.601
afm_dropout_full_model_2_multimer_v2_pred_15.pdb,0.601
afm_basic_model_2_multimer_v2_pred_13.pdb,0.601
afm_dropout_full_model_2_multimer_v2_pred_13.pdb,0.601
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,0.601
afm_dropout_full_model_3_multimer_v3_pred_3.pdb,0.601
afm_dropout_full_model_1_multimer_v2_pred_11.pdb,0.6
afm_basic_model_5_multimer_v2_pred_14.pdb,0.6
afm_dropout_full_model_2_multimer_v2_pred_6.pdb,0.599
afm_dropout_full_model_2_multimer_v2_pred_9.pdb,0.599
afm_basic_model_3_multimer_v2_pred_7.pdb,0.598
afm_basic_model_3_multimer_v3_pred_1.pdb,0.598
afm_basic_model_3_multimer_v2_pred_5.pdb,0.598
afm_basic_model_1_multimer_v3_pred_0.pdb,0.597
afm_dropout_full_model_3_multimer_v3_pred_9.pdb,0.597
afm_basic_model_3_multimer_v2_pred_4.pdb,0.597
afm_basic_model_1_multimer_v3_pred_11.pdb,0.597
afm_dropout_full_model_4_multimer_v2_pred_10.pdb,0.597
afm_basic_model_3_multimer_v2_pred_1.pdb,0.597
afm_dropout_full_model_3_multimer_v3_pred_14.pdb,0.596
afm_dropout_full_model_4_multimer_v2_pred_9.pdb,0.596
afm_basic_model_1_multimer_v3_pred_12.pdb,0.596
afm_basic_model_1_multimer_v3_pred_1.pdb,0.596
afm_basic_model_3_multimer_v2_pred_14.pdb,0.596
afm_dropout_full_model_3_multimer_v2_pred_10.pdb,0.596
afm_basic_model_1_multimer_v3_pred_3.pdb,0.595
afm_basic_model_3_multimer_v3_pred_0.pdb,0.595
afm_dropout_full_model_2_multimer_v2_pred_2.pdb,0.595
afm_basic_model_1_multimer_v3_pred_9.pdb,0.595
afm_dropout_full_model_2_multimer_v2_pred_8.pdb,0.595
afm_basic_model_3_multimer_v3_pred_16.pdb,0.595
afm_basic_model_3_multimer_v2_pred_0.pdb,0.595
afm_basic_model_1_multimer_v3_pred_14.pdb,0.595
afm_basic_model_1_multimer_v3_pred_13.pdb,0.595
afm_basic_model_1_multimer_v3_pred_8.pdb,0.594
afm_basic_model_1_multimer_v3_pred_4.pdb,0.594
afm_basic_model_3_multimer_v2_pred_15.pdb,0.594
afm_dropout_full_model_2_multimer_v2_pred_14.pdb,0.594
afm_basic_model_3_multimer_v3_pred_2.pdb,0.594
afm_basic_model_1_multimer_v3_pred_16.pdb,0.594
afm_dropout_full_model_3_multimer_v3_pred_2.pdb,0.593
afm_basic_model_3_multimer_v3_pred_13.pdb,0.593
afm_basic_model_1_multimer_v3_pred_10.pdb,0.593
afm_basic_model_3_multimer_v3_pred_15.pdb,0.593
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.593
afm_basic_model_1_multimer_v3_pred_2.pdb,0.593
afm_basic_model_3_multimer_v2_pred_10.pdb,0.592
afm_basic_model_3_multimer_v3_pred_4.pdb,0.592
afm_dropout_full_model_4_multimer_v2_pred_0.pdb,0.592
afm_basic_model_3_multimer_v2_pred_13.pdb,0.592
afm_dropout_full_model_3_multimer_v3_pred_8.pdb,0.592
afm_basic_model_3_multimer_v3_pred_12.pdb,0.591
afm_dropout_full_model_3_multimer_v3_pred_12.pdb,0.591
afm_basic_model_3_multimer_v2_pred_8.pdb,0.591
afm_dropout_full_model_1_multimer_v3_pred_7.pdb,0.591
afm_basic_model_3_multimer_v3_pred_7.pdb,0.59
afm_basic_model_3_multimer_v2_pred_12.pdb,0.59
afm_dropout_full_model_1_multimer_v3_pred_11.pdb,0.59
afm_basic_model_1_multimer_v3_pred_5.pdb,0.589
afm_basic_model_3_multimer_v3_pred_5.pdb,0.589
afm_basic_model_3_multimer_v3_pred_3.pdb,0.589
afm_basic_model_3_multimer_v3_pred_10.pdb,0.588
afm_basic_model_3_multimer_v2_pred_2.pdb,0.588
afm_dropout_full_model_3_multimer_v3_pred_13.pdb,0.588
afm_dropout_full_model_3_multimer_v3_pred_5.pdb,0.588
afm_dropout_full_model_3_multimer_v3_pred_6.pdb,0.586
afm_basic_model_3_multimer_v3_pred_6.pdb,0.586
afm_dropout_full_model_3_multimer_v3_pred_1.pdb,0.585
afm_basic_model_3_multimer_v3_pred_11.pdb,0.585
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.585
afm_basic_model_3_multimer_v2_pred_16.pdb,0.585
afm_dropout_full_model_1_multimer_v3_pred_9.pdb,0.585
afm_dropout_full_model_1_multimer_v3_pred_10.pdb,0.584
afm_dropout_full_model_3_multimer_v3_pred_16.pdb,0.582
afm_basic_model_4_multimer_v2_pred_2.pdb,0.581
afm_basic_model_4_multimer_v2_pred_5.pdb,0.58
afm_dropout_full_model_1_multimer_v3_pred_16.pdb,0.58
afm_dropout_full_model_1_multimer_v3_pred_8.pdb,0.579
afm_basic_model_4_multimer_v2_pred_11.pdb,0.579
afm_basic_model_4_multimer_v2_pred_13.pdb,0.579
afm_dropout_full_model_3_multimer_v3_pred_11.pdb,0.579
afm_basic_model_4_multimer_v2_pred_6.pdb,0.578
afm_dropout_full_model_1_multimer_v3_pred_6.pdb,0.578
afm_basic_model_4_multimer_v2_pred_14.pdb,0.578
afm_dropout_full_model_1_multimer_v3_pred_1.pdb,0.578
afm_basic_model_3_multimer_v2_pred_3.pdb,0.576
afm_dropout_full_model_3_multimer_v3_pred_15.pdb,0.576
afm_dropout_full_model_1_multimer_v3_pred_4.pdb,0.575
afm_dropout_full_model_3_multimer_v3_pred_4.pdb,0.575
afm_basic_model_3_multimer_v2_pred_6.pdb,0.575
afm_basic_model_3_multimer_v3_pred_8.pdb,0.575
afm_dropout_full_model_1_multimer_v3_pred_15.pdb,0.575
afm_basic_model_3_multimer_v2_pred_11.pdb,0.575
