model_name,ics
cf_woTemplates_model_3_multimer_v2_pred_10.pdb,0.362
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.362
afm_basic_model_3_multimer_v2_pred_11.pdb,0.362
afm_woTemplates_model_3_multimer_v2_pred_14.pdb,0.362
cf_woTemplates_model_3_multimer_v2_pred_15.pdb,0.362
afm_basic_model_3_multimer_v2_pred_5.pdb,0.362
afm_woTemplates_model_3_multimer_v2_pred_3.pdb,0.362
cf_woTemplates_model_3_multimer_v2_pred_3.pdb,0.362
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_10.pdb,0.361
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_0.pdb,0.36
afm_woTemplates_model_4_multimer_v2_pred_1.pdb,0.36
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_2.pdb,0.36
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_4.pdb,0.36
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_13.pdb,0.36
afm_dropout_full_model_2_multimer_v3_pred_9.pdb,0.36
afm_basic_model_1_multimer_v2_pred_3.pdb,0.36
afm_woTemplates_model_1_multimer_v2_pred_16.pdb,0.36
afm_woTemplates_model_4_multimer_v2_pred_0.pdb,0.36
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_14.pdb,0.36
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb,0.36
cf_woTemplates_model_4_multimer_v2_pred_12.pdb,0.36
afm_woTemplates_model_1_multimer_v2_pred_6.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_1.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_6.pdb,0.358
afm_woTemplates_model_4_multimer_v2_pred_8.pdb,0.358
afm_woTemplates_model_1_multimer_v2_pred_0.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_11.pdb,0.358
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_15.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_8.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_9.pdb,0.358
afm_basic_model_1_multimer_v2_pred_16.pdb,0.358
cf_woTemplates_model_1_multimer_v2_pred_9.pdb,0.358
cf_woTemplates_model_1_multimer_v2_pred_12.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_13.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_16.pdb,0.358
afm_woTemplates_model_4_multimer_v2_pred_7.pdb,0.358
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_11.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_2.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_10.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_0.pdb,0.358
cf_woTemplates_model_4_multimer_v2_pred_14.pdb,0.358
afm_basic_model_1_multimer_v2_pred_10.pdb,0.357
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.357
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.357
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.357
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.357
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.357
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_12.pdb,0.357
afm_dropout_full_model_2_multimer_v3_pred_10.pdb,0.357
cf_woTemplates_model_1_multimer_v2_pred_5.pdb,0.357
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.357
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.356
afm_basic_model_5_multimer_v3_pred_2.pdb,0.356
afm_basic_model_3_multimer_v2_pred_7.pdb,0.356
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.356
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_15.pdb,0.356
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.354
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_6.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_8.pdb,0.354
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_6.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_12.pdb,0.354
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_4.pdb,0.354
afm_woTemplates_model_5_multimer_v2_pred_8.pdb,0.354
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_4.pdb,0.354
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_13.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_11.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_12.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_8.pdb,0.354
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_10.pdb,0.354
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.354
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_5.pdb,0.354
afm_woTemplates_model_1_multimer_v2_pred_14.pdb,0.354
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_7.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_5.pdb,0.354
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.354
afm_basic_model_1_multimer_v2_pred_2.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_11.pdb,0.354
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_14.pdb,0.354
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_11.pdb,0.354
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_6.pdb,0.354
afm_basic_model_5_multimer_v2_pred_13.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_1.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_14.pdb,0.354
afm_woTemplates_model_5_multimer_v2_pred_4.pdb,0.354
afm_basic_model_1_multimer_v2_pred_0.pdb,0.354
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_16.pdb,0.354
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.353
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.353
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.353
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.353
afm_basic_model_1_multimer_v2_pred_4.pdb,0.352
afm_basic_model_1_multimer_v2_pred_6.pdb,0.352
cf_woTemplates_model_1_multimer_v2_pred_3.pdb,0.352
afm_woTemplates_model_1_multimer_v2_pred_12.pdb,0.352
afm_woTemplates_model_1_multimer_v2_pred_13.pdb,0.352
afm_woTemplates_model_5_multimer_v2_pred_1.pdb,0.352
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.352
afm_woTemplates_model_1_multimer_v2_pred_11.pdb,0.352
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_9.pdb,0.352
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_12.pdb,0.352
afm_woTemplates_model_1_multimer_v2_pred_9.pdb,0.352
cf_woTemplates_model_2_multimer_v3_pred_15.pdb,0.352
cf_woTemplates_model_1_multimer_v2_pred_2.pdb,0.352
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_9.pdb,0.352
cf_woTemplates_model_1_multimer_v2_pred_11.pdb,0.351
afm_basic_model_5_multimer_v2_pred_3.pdb,0.351
afm_basic_model_1_multimer_v2_pred_11.pdb,0.351
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.351
afm_basic_model_5_multimer_v2_pred_1.pdb,0.351
afm_basic_model_1_multimer_v2_pred_15.pdb,0.351
afm_woTemplates_model_1_multimer_v2_pred_7.pdb,0.351
cf_woTemplates_model_1_multimer_v2_pred_6.pdb,0.351
afm_basic_model_5_multimer_v2_pred_12.pdb,0.351
afm_woTemplates_model_1_multimer_v2_pred_15.pdb,0.351
afm_basic_model_5_multimer_v2_pred_10.pdb,0.351
afm_basic_model_1_multimer_v2_pred_9.pdb,0.351
afm_basic_model_1_multimer_v2_pred_12.pdb,0.351
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_14.pdb,0.351
cf_woTemplates_model_1_multimer_v2_pred_16.pdb,0.351
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.351
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.351
afm_dropout_full_model_5_multimer_v3_pred_1.pdb,0.35
afm_basic_model_5_multimer_v3_pred_13.pdb,0.35
afm_woTemplates_model_1_multimer_v2_pred_10.pdb,0.349
cf_woTemplates_model_1_multimer_v2_pred_0.pdb,0.349
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.349
cf_woTemplates_model_5_multimer_v2_pred_8.pdb,0.349
afm_dropout_full_model_1_multimer_v3_pred_7.pdb,0.349
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.349
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,0.349
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,0.348
afm_basic_model_4_multimer_v2_pred_12.pdb,0.348
afm_dropout_full_model_2_multimer_v3_pred_6.pdb,0.348
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.347
afm_woTemplates_model_1_multimer_v2_pred_8.pdb,0.347
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_12.pdb,0.347
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_13.pdb,0.346
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.346
afm_woTemplates_model_5_multimer_v2_pred_5.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_12.pdb,0.346
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_7.pdb,0.346
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_7.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.346
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_16.pdb,0.346
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_1.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_15.pdb,0.346
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_10.pdb,0.346
afm_woTemplates_model_1_multimer_v2_pred_2.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,0.346
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_5.pdb,0.346
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_10.pdb,0.346
cf_woTemplates_model_5_multimer_v2_pred_10.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.346
afm_woTemplates_model_4_multimer_v2_pred_10.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_11.pdb,0.346
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_8.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.346
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_8.pdb,0.346
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_16.pdb,0.346
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.346
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_9.pdb,0.346
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.346
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb,0.346
cf_woTemplates_model_5_multimer_v2_pred_7.pdb,0.346
afm_woTemplates_model_5_multimer_v2_pred_9.pdb,0.346
afm_basic_model_4_multimer_v2_pred_7.pdb,0.346
afm_basic_model_4_multimer_v2_pred_8.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.346
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_15.pdb,0.346
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_16.pdb,0.346
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_13.pdb,0.346
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.346
afm_woTemplates_model_1_multimer_v2_pred_4.pdb,0.346
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_1.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.346
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.346
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_5.pdb,0.346
cf_woTemplates_model_3_multimer_v3_pred_10.pdb,0.345
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.345
afm_basic_model_5_multimer_v3_pred_8.pdb,0.345
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb,0.344
cf_woTemplates_model_5_multimer_v2_pred_5.pdb,0.344
cf_woTemplates_model_1_multimer_v2_pred_10.pdb,0.344
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb,0.344
afm_dropout_full_model_1_multimer_v2_pred_15.pdb,0.344
afm_woTemplates_model_5_multimer_v2_pred_15.pdb,0.344
cf_woTemplates_model_1_multimer_v2_pred_1.pdb,0.344
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_13.pdb,0.344
afm_woTemplates_model_5_multimer_v2_pred_10.pdb,0.344
cf_woTemplates_model_1_multimer_v2_pred_7.pdb,0.344
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.344
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,0.344
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_10.pdb,0.344
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_9.pdb,0.343
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_2.pdb,0.343
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.343
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_3.pdb,0.343
afm_dropout_full_model_2_multimer_v3_pred_4.pdb,0.343
afm_woTemplates_model_1_multimer_v2_pred_5.pdb,0.343
afm_basic_model_1_multimer_v2_pred_8.pdb,0.343
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.343
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,0.343
cf_woTemplates_model_1_multimer_v2_pred_8.pdb,0.343
afm_basic_model_5_multimer_v2_pred_4.pdb,0.343
afm_dropout_full_model_5_multimer_v3_pred_14.pdb,0.342
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.342
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.342
cf_woTemplates_model_2_multimer_v3_pred_1.pdb,0.342
afm_dropout_full_model_2_multimer_v3_pred_7.pdb,0.342
afm_basic_model_4_multimer_v2_pred_2.pdb,0.341
afm_basic_model_4_multimer_v2_pred_15.pdb,0.341
cf_woTemplates_model_1_multimer_v2_pred_14.pdb,0.341
afm_basic_model_4_multimer_v2_pred_10.pdb,0.341
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.34
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_3.pdb,0.34
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.339
afm_woTemplates_model_2_multimer_v3_pred_1.pdb,0.339
afm_basic_model_2_multimer_v3_pred_11.pdb,0.339
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_1.pdb,0.339
afm_basic_model_4_multimer_v2_pred_9.pdb,0.338
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_12.pdb,0.338
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.338
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.338
afm_basic_model_4_multimer_v2_pred_0.pdb,0.338
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_7.pdb,0.338
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_5.pdb,0.338
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_3.pdb,0.338
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_5.pdb,0.338
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.338
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_0.pdb,0.338
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.338
afm_woTemplates_model_5_multimer_v2_pred_7.pdb,0.338
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.338
afm_basic_model_4_multimer_v2_pred_1.pdb,0.338
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_14.pdb,0.338
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.338
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_6.pdb,0.338
afm_dropout_full_model_1_multimer_v2_pred_3.pdb,0.338
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_6.pdb,0.338
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,0.338
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb,0.338
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.338
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.338
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_9.pdb,0.338
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,0.338
cf_woTemplates_model_5_multimer_v2_pred_2.pdb,0.338
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_14.pdb,0.338
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_6.pdb,0.338
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_15.pdb,0.337
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.337
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.337
cf_woTemplates_model_3_multimer_v3_pred_4.pdb,0.337
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.337
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.336
cf_woTemplates_model_5_multimer_v2_pred_3.pdb,0.335
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.335
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_5.pdb,0.335
cf_woTemplates_model_2_multimer_v3_pred_8.pdb,0.335
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.335
afm_basic_model_5_multimer_v3_pred_0.pdb,0.335
afm_woTemplates_model_3_multimer_v3_pred_2.pdb,0.335
afm_basic_model_4_multimer_v2_pred_6.pdb,0.333
afm_basic_model_4_multimer_v2_pred_16.pdb,0.333
afm_basic_model_4_multimer_v2_pred_11.pdb,0.333
afm_basic_model_4_multimer_v2_pred_5.pdb,0.333
afm_basic_model_4_multimer_v2_pred_14.pdb,0.333
