model_name,oligo_gdtha
cf_woTemplates_model_1_ptm_pred_56.pdb,0.473
cf_dropout_full_woTemplates_model_5_ptm_pred_65.pdb,0.473
cf_woTemplates_model_1_ptm_pred_24.pdb,0.472
cf_dropout_full_woTemplates_model_1_ptm_pred_36.pdb,0.472
cf_dropout_full_woTemplates_model_5_ptm_pred_63.pdb,0.47
cf_dropout_full_woTemplates_model_2_ptm_pred_18.pdb,0.47
cf_dropout_full_woTemplates_model_5_ptm_pred_44.pdb,0.47
cf_woTemplates_model_1_ptm_pred_8.pdb,0.47
cf_woTemplates_model_1_ptm_pred_53.pdb,0.47
cf_woTemplates_model_1_ptm_pred_46.pdb,0.47
cf_woTemplates_model_1_ptm_pred_0.pdb,0.469
cf_woTemplates_model_1_ptm_pred_49.pdb,0.469
cf_woTemplates_model_1_ptm_pred_33.pdb,0.469
cf_dropout_full_woTemplates_model_5_ptm_pred_12.pdb,0.468
cf_woTemplates_model_1_ptm_pred_64.pdb,0.468
cf_woTemplates_model_1_ptm_pred_1.pdb,0.468
cf_dropout_full_woTemplates_model_2_ptm_pred_24.pdb,0.468
cf_dropout_full_woTemplates_model_1_ptm_pred_49.pdb,0.468
cf_woTemplates_model_1_ptm_pred_37.pdb,0.468
cf_woTemplates_model_1_ptm_pred_34.pdb,0.468
cf_woTemplates_model_1_ptm_pred_43.pdb,0.468
cf_dropout_full_woTemplates_model_1_ptm_pred_19.pdb,0.467
cf_woTemplates_model_2_ptm_pred_53.pdb,0.467
cf_dropout_full_woTemplates_model_1_ptm_pred_43.pdb,0.467
cf_woTemplates_model_1_ptm_pred_55.pdb,0.467
cf_dropout_full_woTemplates_model_1_ptm_pred_27.pdb,0.467
cf_dropout_full_woTemplates_model_1_ptm_pred_24.pdb,0.467
cf_dropout_full_woTemplates_model_2_ptm_pred_55.pdb,0.467
cf_dropout_full_woTemplates_model_1_ptm_pred_37.pdb,0.466
cf_woTemplates_model_1_ptm_pred_58.pdb,0.466
cf_woTemplates_model_2_ptm_pred_5.pdb,0.466
cf_dropout_full_woTemplates_model_5_ptm_pred_58.pdb,0.466
cf_dropout_full_woTemplates_model_2_ptm_pred_32.pdb,0.466
cf_woTemplates_model_2_ptm_pred_19.pdb,0.466
