model_name,oligo_gdtts
cf_dropout_full_woTemplates_model_4_ptm_pred_82.pdb,0.437
cf_dropout_full_woTemplates_model_4_ptm_pred_58.pdb,0.436
cf_woTemplates_model_4_ptm_pred_37.pdb,0.436
cf_woTemplates_model_4_ptm_pred_161.pdb,0.435
cf_woTemplates_model_4_ptm_pred_39.pdb,0.435
cf_woTemplates_model_4_ptm_pred_70.pdb,0.435
cf_dropout_full_woTemplates_model_4_ptm_pred_107.pdb,0.434
cf_woTemplates_model_4_ptm_pred_122.pdb,0.433
cf_woTemplates_model_4_ptm_pred_115.pdb,0.433
cf_woTemplates_model_4_ptm_pred_34.pdb,0.433
cf_dropout_full_woTemplates_model_4_ptm_pred_152.pdb,0.432
cf_dropout_full_woTemplates_model_4_ptm_pred_79.pdb,0.432
cf_woTemplates_model_4_ptm_pred_59.pdb,0.432
cf_woTemplates_model_4_ptm_pred_105.pdb,0.431
cf_dropout_full_woTemplates_model_4_ptm_pred_144.pdb,0.431
cf_dropout_full_woTemplates_model_4_ptm_pred_74.pdb,0.431
cf_dropout_full_woTemplates_model_4_ptm_pred_198.pdb,0.431
cf_dropout_full_woTemplates_model_4_ptm_pred_133.pdb,0.431
cf_dropout_full_woTemplates_model_4_ptm_pred_61.pdb,0.43
cf_dropout_full_woTemplates_model_4_ptm_pred_55.pdb,0.43
cf_woTemplates_model_4_ptm_pred_193.pdb,0.43
cf_dropout_full_woTemplates_model_4_ptm_pred_94.pdb,0.43
cf_dropout_full_woTemplates_model_4_ptm_pred_190.pdb,0.43
cf_dropout_full_woTemplates_model_4_ptm_pred_163.pdb,0.429
cf_dropout_full_woTemplates_model_4_ptm_pred_91.pdb,0.429
cf_dropout_full_woTemplates_model_4_ptm_pred_139.pdb,0.429
cf_dropout_full_woTemplates_model_4_ptm_pred_147.pdb,0.429
cf_woTemplates_model_4_ptm_pred_199.pdb,0.429
afm_dropout_full_model_4_ptm_pred_146.pdb,0.428
cf_woTemplates_model_4_ptm_pred_106.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_95.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_117.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_122.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_12.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_111.pdb,0.428
cf_dropout_full_woTemplates_model_4_ptm_pred_161.pdb,0.427
cf_dropout_full_woTemplates_model_4_ptm_pred_56.pdb,0.427
cf_woTemplates_model_4_ptm_pred_176.pdb,0.427
cf_woTemplates_model_4_ptm_pred_198.pdb,0.427
cf_woTemplates_model_4_ptm_pred_58.pdb,0.427
cf_dropout_full_woTemplates_model_4_ptm_pred_172.pdb,0.426
cf_dropout_full_woTemplates_model_4_ptm_pred_123.pdb,0.426
