group,weighted_penalty
QA443_2,0.0
QA319_2,0.21778612815172876
QA122_2,0.16190584091577315
QA476_2,0.2114030871834179
QA331_2,0.26456192918959714
QA425_2,0.22128099628778464
QA110_2,0.23854874494185177
QA314_2,0.049472863562156535
QA188_2,0.21147243090366524
QAptm_2,0.24696499281919185
QAiptm_2,0.24696499281919185
QA393_2,0.23025840525065633
QA051_2,0.029295185707988725
QAiptm+ptm_2,0.24696499281919185
QA164_2,0.22581075447770158
QA345_2,0.22846657793152972
QAmean_plddt_2,0.21502096186779912
QA264_2,0.09791837213416892
QA212_2,1.0
QA273_2,0.25273804591838145
QA312_2,0.016506840140679963
QA148_2,0.2155367826077664
QA029_2,0.2305235554695346
