group,weighted_penalty
QA273_2,0.6343305807127071
QA212_2,0.8781183058072228
QA312_2,0.19919677218758927
QA148_2,0.49991808839107843
QA029_2,0.6646732231560446
QA393_2,0.4355054715759588
QA051_2,0.8628174673159845
QA164_2,0.8907325260046222
QA345_2,0.5222725382788473
QAmean_plddt_2,0.8654292450959139
QA264_2,1.0
QA331_2,0.5819954745690317
QA425_2,0.5152896133207346
QAiptm+ptm_2,0.5584966825694538
QA110_2,0.5322051437374741
QA314_2,0.5496219087368558
QAiptm_2,0.5584966825694538
QA050_2,0.0
QAptm_2,0.5585278878325934
QA188_2,0.7468397852129982
QA443_2,0.4964881947463063
QA319_2,0.5435740427753812
QA122_2,0.6060166450065725
QA476_2,0.8073113356789279
