group,weighted_penalty
QA148_2,0.6638362838441222
QA029_2,1.0
QA212_2,0.4901579749567349
QA273_2,0.6038079089357293
QA312_2,0.0
QA264_2,0.6188747482017232
QAiptm+ptm_2,0.6038079089357293
QA164_2,0.5999971057968893
QA345_2,0.5789643585653491
QA051_2,0.7879104512344495
QA393_2,0.05357177012375632
QA188_2,0.5168315258831283
QAptm_2,0.75958463994872
QA050_2,0.9475886132796881
QAmean_plddt_2,0.45153096915103347
QA425_2,0.5805398348839085
QA331_2,0.6414381149451814
QA314_2,0.6218543255280675
QA110_2,0.5937597147799976
QA122_2,0.6038079089357293
QA476_2,0.6276873106349657
QA443_2,0.6038079089357293
QA319_2,0.632570296154695
QAiptm_2,0.6095165761898796
