group,weighted_penalty
QAptm_2,0.7849448656687401
QA188_2,0.48928275822915196
QAiptm+ptm_2,0.8542064272458134
QA110_2,0.7391939650613217
QA314_2,0.7980983037106748
QA331_2,0.6862098905185222
QA425_2,0.8843867863608799
QA050_2,0.33253712400082236
QA476_2,0.0
QA122_2,0.7357616370032121
QA319_2,1.0
QA443_2,0.9070420860653632
QA029_2,0.9450083275662234
QA148_2,0.5246145234445946
QAiptm_2,0.8614226799246294
QAmean_plddt_2,0.18088694231193936
QA312_2,0.6136077871281946
QA273_2,0.7321592484876746
QA212_2,0.05007990286219909
QA345_2,0.8840682846320912
QA164_2,0.6943892184491425
QA264_2,0.5312514213600616
QA393_2,0.42472598137670303
QA051_2,0.5178081199837673
