group,weighted_penalty
QA312_2,0.2591841179608977
QA273_2,0.40559200688161406
QA212_2,0.5800902278608117
QA029_2,0.4429419393130424
QAiptm+ptm_2,0.6790228289208522
QA148_2,0.8222670779480501
QA393_2,0.23886568122494894
QAmean_plddt_2,0.22941969622787414
QA051_2,0.32417615442365505
QAiptm_2,0.6812591503496972
QA345_2,0.4339871619888899
QA164_2,0.5152821790797513
QA264_2,0.05600000690114156
QA314_2,0.5572360971360049
QA110_2,0.35879051538581874
QA425_2,0.2414953656037337
QA331_2,0.422405760015377
QA050_2,0.0
QAptm_2,0.3410597410983843
QA188_2,1.0
QA319_2,0.8405278074014344
QA443_2,0.0852034606005658
QA476_2,0.9109745424348886
QA122_2,0.5683668542300105
