group,weighted_penalty
QAiptm+ptm_2,0.2867170121584657
QA312_2,0.017941550361438536
QA212_2,0.16913120791916603
QA273_2,0.17972468927422228
QA029_2,1.0
QA148_2,0.004532772226973184
QA393_2,0.2856639492283485
QA164_2,0.003992449928632646
QA264_2,0.014574046105893987
QA110_2,0.12732496434965518
QA314_2,0.2840444538010748
QA331_2,0.1261271561497757
QAiptm_2,0.2867170121584657
QA425_2,0.28377448820372775
QA050_2,0.09526288743801545
QA188_2,0.01783263299742083
QAptm_2,0.2867170121584657
QA319_2,0.26158165316019644
QA443_2,0.052298307509983016
QA476_2,0.0
QAmean_plddt_2,0.27887093617758424
QA122_2,0.23143931434501283
