group,weighted_penalty
QA050_2,0.037529001773297196
QA314_2,0.08752102311011405
QA110_2,0.05336866349338138
QA425_2,0.04318476237240801
QA331_2,0.1042377762407322
QAiptm+ptm_2,0.06047756818783237
QAptm_2,0.06102541150332808
QA188_2,0.027350232215402993
QA319_2,0.0418074696735196
QA443_2,0.05758558940500925
QA476_2,0.012403360887869804
QA122_2,0.044656642908499564
QA312_2,0.09549076293226537
QA273_2,0.6473031857033804
QA212_2,1.0
QAmean_plddt_2,0.07404898814084193
QAiptm_2,0.060379200314725205
QA029_2,0.9182504338078479
QA148_2,0.09549076293226537
QA051_2,0.06706631159354413
QA393_2,0.08521539459598945
QA264_2,0.0865213549479108
QA345_2,0.043484021162202846
QA164_2,0.0
