group,weighted_penalty
QA122_2,0.9546790127831865
QA476_2,0.4204229106971292
QA443_2,0.9546790127831865
QA319_2,0.7914928806160949
QA188_2,0.8131296337768645
QAptm_2,0.9797553676473907
QA050_2,0.0
QA331_2,0.8412033475238977
QA425_2,0.9422100877941518
QAiptm+ptm_2,0.9546790127831865
QA110_2,0.549600168136245
QA314_2,0.8547618245829759
QA264_2,0.8160265737441796
QA164_2,1.0
QA345_2,0.9201729443535761
QA051_2,0.8029745124269334
QA393_2,0.5088938545405929
QA148_2,0.47891056690220146
QAmean_plddt_2,0.7818637098111344
QA029_2,0.820000080282214
QAiptm_2,0.955832988106015
QA212_2,0.30645483419721353
QA273_2,0.9546790127831865
QA312_2,0.41783656680251174
