model_name,oligo_gdtts
cf_woTemplates_model_5_multimer_v3_pred_5.pdb,0.664
cf_woTemplates_model_5_multimer_v3_pred_60.pdb,0.659
cf_woTemplates_model_1_multimer_v3_pred_9.pdb,0.65
cf_woTemplates_model_1_multimer_v3_pred_52.pdb,0.643
cf_woTemplates_model_1_multimer_v3_pred_8.pdb,0.643
cf_woTemplates_model_1_multimer_v3_pred_65.pdb,0.641
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,0.638
cf_woTemplates_model_5_multimer_v3_pred_25.pdb,0.638
cf_woTemplates_model_1_multimer_v3_pred_33.pdb,0.638
cf_woTemplates_model_1_multimer_v3_pred_30.pdb,0.636
cf_woTemplates_model_1_multimer_v3_pred_62.pdb,0.636
cf_woTemplates_model_1_multimer_v3_pred_39.pdb,0.636
cf_woTemplates_model_1_multimer_v3_pred_44.pdb,0.635
cf_woTemplates_model_1_multimer_v3_pred_19.pdb,0.635
cf_woTemplates_model_2_multimer_v3_pred_30.pdb,0.635
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb,0.634
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_48.pdb,0.634
cf_woTemplates_model_1_multimer_v3_pred_2.pdb,0.633
cf_woTemplates_model_1_multimer_v3_pred_43.pdb,0.633
cf_woTemplates_model_4_multimer_v3_pred_19.pdb,0.633
cf_woTemplates_model_1_multimer_v3_pred_61.pdb,0.633
cf_woTemplates_model_5_multimer_v3_pred_41.pdb,0.633
cf_woTemplates_model_5_multimer_v3_pred_10.pdb,0.632
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,0.631
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_19.pdb,0.631
cf_woTemplates_model_1_multimer_v3_pred_22.pdb,0.631
cf_woTemplates_model_1_multimer_v3_pred_49.pdb,0.631
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_26.pdb,0.631
cf_woTemplates_model_5_multimer_v3_pred_27.pdb,0.63
cf_woTemplates_model_2_multimer_v3_pred_18.pdb,0.63
cf_woTemplates_model_5_multimer_v3_pred_64.pdb,0.63
cf_woTemplates_model_4_multimer_v3_pred_27.pdb,0.629
cf_woTemplates_model_5_multimer_v3_pred_22.pdb,0.629
cf_woTemplates_model_1_multimer_v3_pred_58.pdb,0.629
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb,0.628
cf_woTemplates_model_5_multimer_v3_pred_39.pdb,0.628
cf_woTemplates_model_2_multimer_v3_pred_27.pdb,0.628
cf_woTemplates_model_2_multimer_v3_pred_19.pdb,0.628
cf_woTemplates_model_1_multimer_v3_pred_55.pdb,0.628
cf_woTemplates_model_2_multimer_v3_pred_60.pdb,0.628
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.628
cf_woTemplates_model_2_multimer_v3_pred_31.pdb,0.628
cf_woTemplates_model_2_multimer_v3_pred_54.pdb,0.627
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.627
cf_woTemplates_model_4_multimer_v3_pred_52.pdb,0.627
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.627
cf_woTemplates_model_1_multimer_v3_pred_66.pdb,0.626
cf_woTemplates_model_2_multimer_v3_pred_9.pdb,0.626
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_44.pdb,0.626
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_46.pdb,0.626
cf_woTemplates_model_2_multimer_v3_pred_41.pdb,0.626
cf_woTemplates_model_2_multimer_v3_pred_42.pdb,0.626
cf_woTemplates_model_5_multimer_v3_pred_44.pdb,0.626
cf_woTemplates_model_1_multimer_v3_pred_16.pdb,0.626
cf_woTemplates_model_4_multimer_v3_pred_6.pdb,0.625
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.625
cf_woTemplates_model_2_multimer_v3_pred_34.pdb,0.625
cf_woTemplates_model_4_multimer_v3_pred_26.pdb,0.625
cf_woTemplates_model_2_multimer_v3_pred_63.pdb,0.625
cf_woTemplates_model_4_multimer_v3_pred_65.pdb,0.625
cf_woTemplates_model_4_multimer_v3_pred_22.pdb,0.625
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_24.pdb,0.624
cf_woTemplates_model_2_multimer_v3_pred_62.pdb,0.624
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_42.pdb,0.624
cf_woTemplates_model_2_multimer_v3_pred_17.pdb,0.624
cf_woTemplates_model_2_multimer_v3_pred_43.pdb,0.624
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_33.pdb,0.624
