model_name,rmsd
cf_woTemplates_model_4_multimer_v2_pred_12.pdb,75.467
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_37.pdb,74.846
afm_dropout_full_model_3_multimer_v2_pred_26.pdb,74.71
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_55.pdb,74.363
afm_dropout_full_model_3_multimer_v2_pred_50.pdb,74.345
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_22.pdb,74.177
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_46.pdb,73.926
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_6.pdb,73.651
afm_woTemplates_model_3_multimer_v2_pred_36.pdb,73.552
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_15.pdb,73.526
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,73.52
afm_dropout_full_model_3_multimer_v2_pred_40.pdb,73.467
afm_woTemplates_model_3_multimer_v2_pred_30.pdb,73.391
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_22.pdb,73.316
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_43.pdb,72.981
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_65.pdb,72.892
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_53.pdb,72.789
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_22.pdb,72.669
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_65.pdb,72.623
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,72.449
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_29.pdb,72.22
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_41.pdb,72.065
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_40.pdb,72.038
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_20.pdb,71.928
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_45.pdb,71.777
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_28.pdb,71.585
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_30.pdb,71.498
afm_dropout_full_model_3_multimer_v2_pred_42.pdb,71.428
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_32.pdb,71.377
cf_woTemplates_model_1_multimer_v2_pred_35.pdb,71.267
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_3.pdb,71.264
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_20.pdb,71.232
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_53.pdb,71.183
afm_woTemplates_model_4_multimer_v2_pred_35.pdb,71.175
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_61.pdb,71.135
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_51.pdb,71.022
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_22.pdb,71.018
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_3.pdb,70.975
cf_woTemplates_model_1_multimer_v2_pred_51.pdb,70.834
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_24.pdb,70.808
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_21.pdb,70.713
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_18.pdb,70.624
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_46.pdb,70.58
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_43.pdb,70.541
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,70.496
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_39.pdb,70.466
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_12.pdb,70.44
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_30.pdb,70.385
afm_woTemplates_model_3_multimer_v2_pred_16.pdb,70.331
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_23.pdb,70.287
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_47.pdb,70.171
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_6.pdb,70.169
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_38.pdb,70.162
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_50.pdb,70.108
afm_basic_model_3_multimer_v2_pred_46.pdb,70.067
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_15.pdb,70.022
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_18.pdb,69.966
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,69.894
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_44.pdb,69.888
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_25.pdb,69.804
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_26.pdb,69.73
afm_woTemplates_model_3_multimer_v2_pred_56.pdb,69.68
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_36.pdb,69.667
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_66.pdb,69.659
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_14.pdb,69.616
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_62.pdb,69.607
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_32.pdb,69.581
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,69.503
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_59.pdb,69.498
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_17.pdb,69.487
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_46.pdb,69.466
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_45.pdb,69.443
