model_name,lddt
cf_woTemplates_model_3_multimer_v2_pred_6.pdb,0.814
cf_woTemplates_model_3_multimer_v2_pred_20.pdb,0.814
cf_woTemplates_model_3_multimer_v2_pred_22.pdb,0.814
cf_woTemplates_model_3_multimer_v2_pred_36.pdb,0.813
afm_basic_model_4_multimer_v2_pred_23.pdb,0.813
cf_woTemplates_model_3_multimer_v2_pred_27.pdb,0.813
afm_basic_model_4_multimer_v2_pred_59.pdb,0.813
cf_woTemplates_model_3_multimer_v2_pred_52.pdb,0.813
cf_woTemplates_model_3_multimer_v2_pred_53.pdb,0.812
afm_basic_model_4_multimer_v2_pred_57.pdb,0.812
afm_basic_model_4_multimer_v2_pred_27.pdb,0.812
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_40.pdb,0.812
cf_woTemplates_model_3_multimer_v2_pred_28.pdb,0.812
cf_woTemplates_model_3_multimer_v2_pred_7.pdb,0.812
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_65.pdb,0.812
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_26.pdb,0.812
cf_woTemplates_model_4_multimer_v2_pred_65.pdb,0.812
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_30.pdb,0.811
cf_woTemplates_model_3_multimer_v2_pred_32.pdb,0.811
cf_woTemplates_model_4_multimer_v2_pred_64.pdb,0.811
cf_woTemplates_model_3_multimer_v2_pred_29.pdb,0.811
afm_basic_model_4_multimer_v2_pred_39.pdb,0.811
cf_woTemplates_model_4_multimer_v2_pred_7.pdb,0.811
cf_woTemplates_model_3_multimer_v2_pred_4.pdb,0.811
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_25.pdb,0.811
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_17.pdb,0.811
cf_woTemplates_model_4_multimer_v2_pred_37.pdb,0.811
cf_woTemplates_model_4_multimer_v2_pred_61.pdb,0.811
afm_basic_model_4_multimer_v2_pred_62.pdb,0.81
afm_basic_model_4_multimer_v2_pred_6.pdb,0.81
afm_basic_model_4_multimer_v2_pred_58.pdb,0.81
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_32.pdb,0.81
cf_woTemplates_model_3_multimer_v2_pred_2.pdb,0.81
cf_woTemplates_model_3_multimer_v2_pred_5.pdb,0.81
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_14.pdb,0.81
afm_basic_model_4_multimer_v2_pred_52.pdb,0.81
cf_woTemplates_model_3_multimer_v2_pred_54.pdb,0.81
cf_woTemplates_model_4_multimer_v2_pred_13.pdb,0.81
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.81
afm_basic_model_4_multimer_v2_pred_15.pdb,0.81
cf_woTemplates_model_4_multimer_v2_pred_3.pdb,0.81
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_58.pdb,0.81
afm_basic_model_4_multimer_v2_pred_30.pdb,0.81
afm_basic_model_4_multimer_v3_pred_41.pdb,0.81
cf_woTemplates_model_4_multimer_v2_pred_5.pdb,0.81
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.81
cf_woTemplates_model_3_multimer_v2_pred_43.pdb,0.809
afm_basic_model_4_multimer_v3_pred_47.pdb,0.809
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_34.pdb,0.809
afm_basic_model_4_multimer_v2_pred_54.pdb,0.809
cf_woTemplates_model_3_multimer_v2_pred_9.pdb,0.809
cf_woTemplates_model_3_multimer_v2_pred_19.pdb,0.809
