model_name,oligo_gdtts
cf_woTemplates_model_4_multimer_v3_pred_25.pdb,0.996
cf_woTemplates_model_4_multimer_v3_pred_45.pdb,0.995
cf_woTemplates_model_4_multimer_v3_pred_48.pdb,0.995
cf_woTemplates_model_4_multimer_v3_pred_7.pdb,0.993
cf_woTemplates_model_4_multimer_v3_pred_33.pdb,0.99
cf_woTemplates_model_4_multimer_v3_pred_44.pdb,0.984
afm_basic_model_2_multimer_v2_pred_23.pdb,0.968
cf_woTemplates_model_2_multimer_v2_pred_10.pdb,0.962
afm_basic_model_4_multimer_v3_pred_34.pdb,0.957
cf_woTemplates_model_4_multimer_v3_pred_17.pdb,0.957
cf_woTemplates_model_2_multimer_v2_pred_55.pdb,0.955
afm_basic_model_2_multimer_v2_pred_5.pdb,0.953
cf_woTemplates_model_2_multimer_v2_pred_37.pdb,0.953
afm_basic_model_4_multimer_v3_pred_11.pdb,0.953
afm_woTemplates_model_2_multimer_v2_pred_57.pdb,0.952
cf_woTemplates_model_2_multimer_v2_pred_25.pdb,0.951
afm_basic_model_2_multimer_v2_pred_4.pdb,0.951
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.951
cf_woTemplates_model_4_multimer_v3_pred_61.pdb,0.95
afm_woTemplates_model_2_multimer_v2_pred_25.pdb,0.95
afm_basic_model_2_multimer_v2_pred_36.pdb,0.949
cf_woTemplates_model_2_multimer_v2_pred_53.pdb,0.948
afm_woTemplates_model_2_multimer_v2_pred_23.pdb,0.947
afm_woTemplates_model_2_multimer_v2_pred_32.pdb,0.944
cf_woTemplates_model_1_multimer_v2_pred_35.pdb,0.942
cf_woTemplates_model_2_multimer_v2_pred_46.pdb,0.942
afm_woTemplates_model_5_multimer_v3_pred_66.pdb,0.94
afm_basic_model_1_multimer_v3_pred_63.pdb,0.939
afm_basic_model_2_multimer_v2_pred_54.pdb,0.939
afm_woTemplates_model_5_multimer_v3_pred_17.pdb,0.938
cf_woTemplates_model_2_multimer_v2_pred_34.pdb,0.931
cf_woTemplates_model_2_multimer_v2_pred_44.pdb,0.927
cf_woTemplates_model_1_multimer_v2_pred_46.pdb,0.926
cf_woTemplates_model_4_multimer_v3_pred_57.pdb,0.926
cf_woTemplates_model_4_multimer_v3_pred_47.pdb,0.923
cf_woTemplates_model_2_multimer_v2_pred_39.pdb,0.921
cf_woTemplates_model_4_multimer_v3_pred_9.pdb,0.92
cf_woTemplates_model_4_multimer_v3_pred_43.pdb,0.92
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.92
cf_woTemplates_model_4_multimer_v3_pred_34.pdb,0.919
cf_woTemplates_model_4_multimer_v3_pred_4.pdb,0.919
cf_woTemplates_model_2_multimer_v2_pred_50.pdb,0.918
cf_woTemplates_model_4_multimer_v3_pred_22.pdb,0.918
cf_woTemplates_model_2_multimer_v2_pred_32.pdb,0.917
afm_woTemplates_model_2_multimer_v2_pred_12.pdb,0.917
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.917
cf_woTemplates_model_4_multimer_v3_pred_24.pdb,0.917
cf_woTemplates_model_4_multimer_v3_pred_53.pdb,0.916
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_41.pdb,0.916
afm_basic_model_2_multimer_v2_pred_53.pdb,0.916
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.916
afm_basic_model_4_multimer_v3_pred_56.pdb,0.916
cf_woTemplates_model_4_multimer_v3_pred_30.pdb,0.916
cf_woTemplates_model_2_multimer_v2_pred_63.pdb,0.916
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_19.pdb,0.915
cf_woTemplates_model_4_multimer_v3_pred_26.pdb,0.915
cf_woTemplates_model_4_multimer_v3_pred_27.pdb,0.914
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_17.pdb,0.914
cf_woTemplates_model_2_multimer_v2_pred_8.pdb,0.914
cf_woTemplates_model_4_multimer_v3_pred_38.pdb,0.913
cf_woTemplates_model_4_multimer_v3_pred_63.pdb,0.913
cf_woTemplates_model_4_multimer_v3_pred_52.pdb,0.913
afm_woTemplates_model_4_multimer_v3_pred_25.pdb,0.913
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.913
cf_woTemplates_model_4_multimer_v3_pred_58.pdb,0.913
cf_woTemplates_model_4_multimer_v3_pred_41.pdb,0.913
afm_dropout_full_model_2_multimer_v2_pred_9.pdb,0.912
cf_woTemplates_model_4_multimer_v3_pred_23.pdb,0.912
cf_woTemplates_model_4_multimer_v3_pred_39.pdb,0.911
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_22.pdb,0.911
afm_woTemplates_model_4_multimer_v3_pred_63.pdb,0.911
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_35.pdb,0.91
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,0.91
cf_woTemplates_model_4_multimer_v3_pred_2.pdb,0.91
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_55.pdb,0.91
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.91
afm_basic_model_1_multimer_v2_pred_58.pdb,0.91
