model_name,oligo_gdtts
afm_basic_model_3_ptm_pred_119.pdb,0.75
afm_woTemplates_model_3_ptm_pred_174.pdb,0.748
afm_basic_model_3_ptm_pred_92.pdb,0.748
afm_basic_model_3_ptm_pred_75.pdb,0.748
afm_dropout_full_model_4_ptm_pred_124.pdb,0.746
afm_basic_model_3_ptm_pred_193.pdb,0.746
afm_woTemplates_model_3_ptm_pred_150.pdb,0.746
afm_dropout_full_model_3_ptm_pred_154.pdb,0.746
afm_basic_model_3_ptm_pred_5.pdb,0.746
afm_woTemplates_model_3_ptm_pred_167.pdb,0.744
afm_woTemplates_model_3_ptm_pred_123.pdb,0.744
afm_woTemplates_model_3_ptm_pred_107.pdb,0.744
afm_woTemplates_model_3_ptm_pred_124.pdb,0.744
afm_woTemplates_model_3_ptm_pred_4.pdb,0.744
afm_woTemplates_model_3_ptm_pred_119.pdb,0.744
afm_dropout_noSM_woTemplates_model_3_ptm_pred_140.pdb,0.744
afm_woTemplates_model_3_ptm_pred_175.pdb,0.742
afm_basic_model_3_ptm_pred_39.pdb,0.742
afm_woTemplates_model_3_ptm_pred_43.pdb,0.742
afm_woTemplates_model_3_ptm_pred_177.pdb,0.742
afm_basic_model_3_ptm_pred_6.pdb,0.742
afm_dropout_noSM_woTemplates_model_3_ptm_pred_42.pdb,0.742
afm_dropout_noSM_woTemplates_model_3_ptm_pred_160.pdb,0.742
afm_basic_model_3_ptm_pred_82.pdb,0.742
afm_woTemplates_model_3_ptm_pred_98.pdb,0.742
afm_dropout_full_woTemplates_model_3_ptm_pred_54.pdb,0.74
afm_woTemplates_model_3_ptm_pred_154.pdb,0.74
afm_basic_model_3_ptm_pred_44.pdb,0.74
afm_dropout_noSM_woTemplates_model_3_ptm_pred_115.pdb,0.74
afm_woTemplates_model_3_ptm_pred_53.pdb,0.74
afm_dropout_noSM_woTemplates_model_3_ptm_pred_116.pdb,0.74
afm_dropout_noSM_woTemplates_model_3_ptm_pred_75.pdb,0.74
afm_basic_model_3_ptm_pred_37.pdb,0.74
afm_woTemplates_model_3_ptm_pred_39.pdb,0.74
afm_dropout_noSM_woTemplates_model_3_ptm_pred_65.pdb,0.74
afm_dropout_full_woTemplates_model_3_ptm_pred_192.pdb,0.74
afm_woTemplates_model_3_ptm_pred_52.pdb,0.74
afm_basic_model_3_ptm_pred_3.pdb,0.74
afm_dropout_full_woTemplates_model_3_ptm_pred_45.pdb,0.738
afm_dropout_full_woTemplates_model_3_ptm_pred_179.pdb,0.738
afm_woTemplates_model_3_ptm_pred_34.pdb,0.738
afm_dropout_full_model_3_ptm_pred_50.pdb,0.738
afm_woTemplates_model_3_ptm_pred_151.pdb,0.738
afm_dropout_full_model_3_ptm_pred_116.pdb,0.738
afm_basic_model_3_ptm_pred_186.pdb,0.738
afm_dropout_noSM_woTemplates_model_3_ptm_pred_186.pdb,0.738
afm_basic_model_3_ptm_pred_31.pdb,0.738
afm_dropout_noSM_woTemplates_model_3_ptm_pred_43.pdb,0.738
afm_dropout_noSM_woTemplates_model_3_ptm_pred_96.pdb,0.738
afm_dropout_full_woTemplates_model_3_ptm_pred_31.pdb,0.738
afm_woTemplates_model_3_ptm_pred_9.pdb,0.738
afm_dropout_noSM_woTemplates_model_3_ptm_pred_99.pdb,0.738
afm_dropout_full_model_3_ptm_pred_188.pdb,0.736
afm_dropout_full_woTemplates_model_1_ptm_pred_107.pdb,0.736
afm_woTemplates_model_3_ptm_pred_60.pdb,0.736
afm_dropout_full_woTemplates_model_3_ptm_pred_58.pdb,0.736
afm_basic_model_3_ptm_pred_23.pdb,0.736
afm_woTemplates_model_3_ptm_pred_142.pdb,0.736
afm_dropout_full_woTemplates_model_3_ptm_pred_140.pdb,0.736
afm_dropout_full_model_3_ptm_pred_46.pdb,0.736
afm_woTemplates_model_3_ptm_pred_128.pdb,0.736
afm_basic_model_3_ptm_pred_154.pdb,0.736
afm_dropout_full_model_3_ptm_pred_24.pdb,0.736
afm_dropout_noSM_woTemplates_model_1_ptm_pred_9.pdb,0.736
afm_basic_model_3_ptm_pred_54.pdb,0.736
