model_name,qs_global
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_9.pdb,0.634
afm_woTemplates_model_3_multimer_v3_pred_15.pdb,0.633
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_6.pdb,0.633
afm_basic_model_1_multimer_v2_pred_6.pdb,0.632
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.632
afm_woTemplates_model_1_multimer_v3_pred_11.pdb,0.631
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_11.pdb,0.63
afm_basic_model_5_multimer_v3_pred_10.pdb,0.629
afm_basic_model_5_multimer_v3_pred_2.pdb,0.629
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_11.pdb,0.627
cf_woTemplates_model_1_multimer_v3_pred_3.pdb,0.626
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_1.pdb,0.625
afm_dropout_full_model_5_multimer_v3_pred_3.pdb,0.623
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,0.623
afm_woTemplates_model_3_multimer_v3_pred_10.pdb,0.622
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.621
afm_dropout_full_model_4_multimer_v3_pred_1.pdb,0.619
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_3.pdb,0.617
afm_basic_model_1_multimer_v3_pred_1.pdb,0.617
afm_woTemplates_model_2_multimer_v3_pred_16.pdb,0.617
afm_woTemplates_model_5_multimer_v3_pred_6.pdb,0.616
afm_woTemplates_model_5_multimer_v3_pred_14.pdb,0.615
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_5.pdb,0.613
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_10.pdb,0.612
afm_basic_model_2_multimer_v3_pred_6.pdb,0.611
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_8.pdb,0.61
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.609
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.608
afm_basic_model_5_multimer_v3_pred_7.pdb,0.608
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_10.pdb,0.608
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.608
afm_woTemplates_model_4_multimer_v3_pred_16.pdb,0.608
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_10.pdb,0.608
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_13.pdb,0.607
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_6.pdb,0.604
afm_woTemplates_model_5_multimer_v3_pred_8.pdb,0.603
afm_dropout_full_model_5_multimer_v3_pred_7.pdb,0.603
afm_dropout_full_model_2_multimer_v3_pred_4.pdb,0.601
cf_woTemplates_model_4_multimer_v3_pred_14.pdb,0.601
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_8.pdb,0.6
afm_basic_model_5_multimer_v3_pred_1.pdb,0.599
afm_dropout_full_model_5_multimer_v3_pred_15.pdb,0.599
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.597
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_15.pdb,0.597
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_11.pdb,0.596
afm_basic_model_2_multimer_v3_pred_1.pdb,0.596
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_10.pdb,0.596
afm_basic_model_2_multimer_v3_pred_13.pdb,0.593
afm_basic_model_2_multimer_v3_pred_4.pdb,0.593
afm_dropout_full_model_5_multimer_v3_pred_10.pdb,0.591
afm_basic_model_2_multimer_v3_pred_2.pdb,0.591
afm_basic_model_2_multimer_v3_pred_7.pdb,0.59
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_3.pdb,0.589
afm_dropout_full_model_3_multimer_v3_pred_7.pdb,0.587
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb,0.586
cf_woTemplates_model_1_multimer_v3_pred_1.pdb,0.585
afm_basic_model_2_multimer_v2_pred_1.pdb,0.585
afm_basic_model_2_multimer_v3_pred_15.pdb,0.585
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.58
afm_basic_model_1_multimer_v2_pred_0.pdb,0.58
afm_dropout_full_model_4_multimer_v3_pred_4.pdb,0.579
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_13.pdb,0.579
cf_woTemplates_model_1_multimer_v3_pred_12.pdb,0.578
afm_basic_model_5_multimer_v3_pred_12.pdb,0.577
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.576
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.576
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_3.pdb,0.576
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.575
afm_dropout_full_model_4_multimer_v3_pred_9.pdb,0.575
cf_woTemplates_model_5_multimer_v3_pred_10.pdb,0.575
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_11.pdb,0.574
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.573
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.573
afm_woTemplates_model_3_multimer_v2_pred_8.pdb,0.572
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.572
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.572
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.571
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.57
afm_woTemplates_model_5_multimer_v3_pred_11.pdb,0.569
afm_dropout_full_model_1_multimer_v2_pred_15.pdb,0.567
afm_basic_model_5_multimer_v3_pred_4.pdb,0.567
cf_woTemplates_model_5_multimer_v3_pred_14.pdb,0.566
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.566
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,0.565
afm_dropout_full_model_2_multimer_v3_pred_3.pdb,0.563
afm_basic_model_2_multimer_v3_pred_9.pdb,0.563
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_6.pdb,0.562
afm_woTemplates_model_1_multimer_v3_pred_10.pdb,0.562
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.562
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.562
afm_woTemplates_model_4_multimer_v3_pred_5.pdb,0.562
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_9.pdb,0.561
afm_basic_model_2_multimer_v3_pred_8.pdb,0.561
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.561
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.56
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_15.pdb,0.56
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,0.559
afm_woTemplates_model_2_multimer_v3_pred_4.pdb,0.558
afm_basic_model_1_multimer_v2_pred_1.pdb,0.558
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.558
afm_basic_model_1_multimer_v2_pred_3.pdb,0.557
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_7.pdb,0.556
afm_basic_model_1_multimer_v3_pred_8.pdb,0.556
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.556
afm_woTemplates_model_5_multimer_v3_pred_9.pdb,0.556
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_15.pdb,0.556
afm_basic_model_1_multimer_v2_pred_16.pdb,0.555
afm_basic_model_1_multimer_v2_pred_10.pdb,0.554
afm_woTemplates_model_2_multimer_v3_pred_6.pdb,0.554
afm_basic_model_3_multimer_v2_pred_16.pdb,0.553
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_3.pdb,0.553
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.552
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.552
afm_basic_model_2_multimer_v3_pred_0.pdb,0.549
afm_basic_model_2_multimer_v3_pred_12.pdb,0.549
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.549
afm_woTemplates_model_5_multimer_v3_pred_7.pdb,0.549
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.549
cf_woTemplates_model_5_multimer_v3_pred_12.pdb,0.548
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.548
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_11.pdb,0.548
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_9.pdb,0.547
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb,0.547
afm_woTemplates_model_2_multimer_v2_pred_7.pdb,0.546
afm_dropout_full_model_5_multimer_v3_pred_6.pdb,0.546
afm_woTemplates_model_5_multimer_v3_pred_15.pdb,0.546
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.545
cf_woTemplates_model_1_multimer_v3_pred_15.pdb,0.545
afm_basic_model_3_multimer_v3_pred_8.pdb,0.545
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.545
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.544
cf_woTemplates_model_3_multimer_v2_pred_12.pdb,0.544
afm_woTemplates_model_2_multimer_v3_pred_13.pdb,0.544
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_12.pdb,0.543
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.543
afm_basic_model_2_multimer_v2_pred_12.pdb,0.543
afm_woTemplates_model_2_multimer_v3_pred_15.pdb,0.542
afm_dropout_full_model_2_multimer_v3_pred_6.pdb,0.541
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.539
afm_woTemplates_model_5_multimer_v3_pred_5.pdb,0.539
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_11.pdb,0.538
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.535
afm_woTemplates_model_2_multimer_v3_pred_1.pdb,0.534
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_10.pdb,0.533
afm_woTemplates_model_2_multimer_v3_pred_10.pdb,0.533
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.533
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.533
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.532
cf_woTemplates_model_4_multimer_v3_pred_15.pdb,0.532
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.531
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.53
afm_basic_model_5_multimer_v3_pred_0.pdb,0.53
afm_basic_model_5_multimer_v3_pred_13.pdb,0.529
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.529
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.529
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_0.pdb,0.528
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.528
afm_woTemplates_model_4_multimer_v3_pred_10.pdb,0.525
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.524
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.524
afm_basic_model_2_multimer_v3_pred_14.pdb,0.524
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.524
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.522
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.521
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.521
afm_dropout_full_model_4_multimer_v3_pred_14.pdb,0.521
afm_basic_model_2_multimer_v3_pred_10.pdb,0.519
afm_basic_model_2_multimer_v3_pred_3.pdb,0.518
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.518
cf_woTemplates_model_4_multimer_v2_pred_9.pdb,0.517
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_10.pdb,0.517
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_0.pdb,0.517
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.517
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb,0.516
cf_woTemplates_model_1_multimer_v2_pred_2.pdb,0.516
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.515
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.515
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.515
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.514
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.513
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_0.pdb,0.513
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_12.pdb,0.513
afm_dropout_full_model_2_multimer_v3_pred_16.pdb,0.513
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.513
afm_basic_model_1_multimer_v2_pred_12.pdb,0.512
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.511
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.511
afm_dropout_full_model_4_multimer_v3_pred_5.pdb,0.51
afm_woTemplates_model_4_multimer_v3_pred_9.pdb,0.51
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.509
afm_basic_model_1_multimer_v2_pred_8.pdb,0.509
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.508
afm_woTemplates_model_2_multimer_v3_pred_12.pdb,0.508
afm_basic_model_3_multimer_v2_pred_6.pdb,0.507
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.506
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.506
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_2.pdb,0.505
afm_woTemplates_model_1_multimer_v2_pred_16.pdb,0.505
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.504
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.504
afm_basic_model_3_multimer_v2_pred_13.pdb,0.504
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.503
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_4.pdb,0.503
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.503
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.503
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.503
cf_woTemplates_model_4_multimer_v3_pred_6.pdb,0.502
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.501
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.5
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.498
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.497
afm_basic_model_1_multimer_v2_pred_11.pdb,0.497
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.496
afm_woTemplates_model_1_multimer_v3_pred_14.pdb,0.496
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.496
cf_woTemplates_model_3_multimer_v2_pred_15.pdb,0.495
afm_basic_model_5_multimer_v3_pred_11.pdb,0.494
afm_woTemplates_model_2_multimer_v3_pred_8.pdb,0.494
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_1.pdb,0.493
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.493
cf_woTemplates_model_3_multimer_v2_pred_3.pdb,0.492
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,0.491
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.491
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.491
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.491
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.49
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_16.pdb,0.49
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.489
cf_woTemplates_model_4_multimer_v2_pred_1.pdb,0.488
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.487
cf_woTemplates_model_4_multimer_v2_pred_10.pdb,0.485
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.484
cf_woTemplates_model_3_multimer_v2_pred_9.pdb,0.483
afm_basic_model_4_multimer_v3_pred_7.pdb,0.481
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.481
afm_dropout_full_model_1_multimer_v2_pred_9.pdb,0.48
afm_basic_model_2_multimer_v2_pred_14.pdb,0.48
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_7.pdb,0.48
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb,0.48
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.479
afm_dropout_full_model_5_multimer_v3_pred_5.pdb,0.478
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.477
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_8.pdb,0.477
cf_woTemplates_model_3_multimer_v3_pred_7.pdb,0.474
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_3.pdb,0.474
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,0.474
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_5.pdb,0.474
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb,0.474
cf_woTemplates_model_3_multimer_v3_pred_16.pdb,0.474
afm_woTemplates_model_5_multimer_v2_pred_6.pdb,0.473
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.473
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.473
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_9.pdb,0.473
afm_basic_model_3_multimer_v2_pred_4.pdb,0.472
afm_basic_model_2_multimer_v3_pred_11.pdb,0.472
afm_woTemplates_model_3_multimer_v2_pred_11.pdb,0.471
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.471
cf_woTemplates_model_4_multimer_v3_pred_12.pdb,0.471
cf_woTemplates_model_3_multimer_v3_pred_9.pdb,0.47
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.47
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.469
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.468
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.467
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.467
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.467
cf_woTemplates_model_3_multimer_v3_pred_8.pdb,0.466
cf_woTemplates_model_3_multimer_v3_pred_0.pdb,0.466
cf_woTemplates_model_3_multimer_v3_pred_13.pdb,0.465
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.465
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.465
afm_basic_model_4_multimer_v3_pred_13.pdb,0.465
afm_woTemplates_model_5_multimer_v3_pred_10.pdb,0.465
afm_dropout_full_model_1_multimer_v2_pred_12.pdb,0.465
afm_woTemplates_model_2_multimer_v3_pred_7.pdb,0.464
cf_woTemplates_model_3_multimer_v2_pred_11.pdb,0.464
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.464
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.464
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.464
cf_woTemplates_model_5_multimer_v2_pred_1.pdb,0.464
cf_woTemplates_model_1_multimer_v3_pred_7.pdb,0.463
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_11.pdb,0.462
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.462
afm_woTemplates_model_4_multimer_v3_pred_4.pdb,0.462
afm_dropout_full_model_2_multimer_v3_pred_13.pdb,0.46
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.46
afm_basic_model_5_multimer_v3_pred_15.pdb,0.46
afm_basic_model_3_multimer_v2_pred_3.pdb,0.46
afm_basic_model_5_multimer_v3_pred_8.pdb,0.46
afm_basic_model_4_multimer_v2_pred_16.pdb,0.459
afm_woTemplates_model_2_multimer_v2_pred_16.pdb,0.459
afm_basic_model_5_multimer_v3_pred_14.pdb,0.459
cf_woTemplates_model_5_multimer_v2_pred_3.pdb,0.458
afm_woTemplates_model_2_multimer_v2_pred_4.pdb,0.458
afm_basic_model_1_multimer_v2_pred_2.pdb,0.458
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.458
cf_woTemplates_model_2_multimer_v2_pred_12.pdb,0.458
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_10.pdb,0.457
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.457
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.457
cf_woTemplates_model_1_multimer_v2_pred_8.pdb,0.457
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.456
