model_name,ilddt
afm_dropout_full_model_2_multimer_v3_pred_16.pdb,0.543
afm_dropout_full_model_5_multimer_v3_pred_11.pdb,0.541
afm_basic_model_2_multimer_v3_pred_0.pdb,0.54
afm_woTemplates_model_5_multimer_v3_pred_10.pdb,0.54
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.54
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.539
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.539
afm_basic_model_4_multimer_v3_pred_7.pdb,0.538
cf_woTemplates_model_4_multimer_v3_pred_6.pdb,0.537
afm_dropout_full_model_2_multimer_v3_pred_5.pdb,0.536
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.535
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.535
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_11.pdb,0.533
afm_basic_model_4_multimer_v3_pred_9.pdb,0.533
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.533
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.532
afm_dropout_full_model_1_multimer_v3_pred_14.pdb,0.532
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,0.532
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_7.pdb,0.531
afm_woTemplates_model_2_multimer_v3_pred_10.pdb,0.531
afm_woTemplates_model_1_multimer_v3_pred_6.pdb,0.528
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.527
afm_basic_model_1_multimer_v3_pred_8.pdb,0.527
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.527
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_6.pdb,0.526
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.526
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.526
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.525
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_0.pdb,0.523
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.523
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.521
afm_dropout_full_model_3_multimer_v3_pred_7.pdb,0.52
cf_woTemplates_model_3_multimer_v3_pred_16.pdb,0.52
afm_basic_model_5_multimer_v3_pred_12.pdb,0.519
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_11.pdb,0.519
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.518
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_15.pdb,0.518
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.517
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.517
afm_basic_model_5_multimer_v3_pred_11.pdb,0.517
cf_woTemplates_model_5_multimer_v3_pred_10.pdb,0.517
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.517
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_5.pdb,0.515
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.515
afm_basic_model_4_multimer_v3_pred_14.pdb,0.515
afm_dropout_full_model_2_multimer_v3_pred_13.pdb,0.514
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.514
afm_dropout_full_model_4_multimer_v3_pred_14.pdb,0.514
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.512
cf_woTemplates_model_4_multimer_v3_pred_15.pdb,0.512
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_9.pdb,0.511
afm_dropout_full_model_4_multimer_v3_pred_6.pdb,0.511
cf_woTemplates_model_1_multimer_v3_pred_12.pdb,0.511
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.51
afm_basic_model_5_multimer_v3_pred_15.pdb,0.509
afm_basic_model_5_multimer_v3_pred_9.pdb,0.509
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.508
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.507
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.507
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.506
afm_dropout_full_model_3_multimer_v3_pred_10.pdb,0.506
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.506
afm_basic_model_5_multimer_v3_pred_14.pdb,0.506
afm_basic_model_5_multimer_v3_pred_10.pdb,0.505
afm_basic_model_5_multimer_v3_pred_2.pdb,0.504
afm_basic_model_4_multimer_v3_pred_3.pdb,0.504
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_8.pdb,0.504
afm_woTemplates_model_4_multimer_v3_pred_11.pdb,0.503
cf_woTemplates_model_2_multimer_v3_pred_8.pdb,0.503
afm_woTemplates_model_1_multimer_v3_pred_11.pdb,0.503
afm_woTemplates_model_3_multimer_v3_pred_7.pdb,0.502
afm_basic_model_5_multimer_v3_pred_3.pdb,0.502
afm_dropout_full_model_2_multimer_v3_pred_6.pdb,0.502
cf_woTemplates_model_3_multimer_v3_pred_7.pdb,0.501
cf_woTemplates_model_3_multimer_v3_pred_9.pdb,0.501
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.501
afm_basic_model_5_multimer_v3_pred_8.pdb,0.5
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.499
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.498
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.498
afm_basic_model_1_multimer_v2_pred_7.pdb,0.497
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.497
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.497
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.495
cf_woTemplates_model_5_multimer_v3_pred_7.pdb,0.495
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.494
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.493
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.492
afm_dropout_full_model_4_multimer_v3_pred_13.pdb,0.492
cf_woTemplates_model_1_multimer_v3_pred_15.pdb,0.492
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.491
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_3.pdb,0.491
afm_basic_model_2_multimer_v3_pred_16.pdb,0.489
afm_woTemplates_model_4_multimer_v3_pred_10.pdb,0.488
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.488
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.488
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.488
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.487
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.487
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.486
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb,0.486
cf_woTemplates_model_2_multimer_v3_pred_2.pdb,0.485
afm_basic_model_2_multimer_v3_pred_11.pdb,0.485
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_10.pdb,0.484
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.483
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.483
afm_dropout_full_model_4_multimer_v3_pred_7.pdb,0.482
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.482
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_2.pdb,0.482
afm_basic_model_3_multimer_v3_pred_0.pdb,0.481
cf_woTemplates_model_3_multimer_v3_pred_8.pdb,0.481
afm_dropout_full_model_5_multimer_v3_pred_8.pdb,0.481
cf_woTemplates_model_1_multimer_v3_pred_7.pdb,0.479
afm_basic_model_2_multimer_v2_pred_1.pdb,0.479
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.479
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.478
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.478
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.477
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.477
afm_dropout_full_model_5_multimer_v3_pred_7.pdb,0.477
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_14.pdb,0.477
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb,0.476
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.475
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.474
afm_dropout_full_model_1_multimer_v3_pred_7.pdb,0.474
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.474
cf_woTemplates_model_3_multimer_v3_pred_12.pdb,0.473
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.473
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb,0.472
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.472
afm_woTemplates_model_2_multimer_v3_pred_11.pdb,0.471
afm_basic_model_4_multimer_v3_pred_10.pdb,0.47
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_5.pdb,0.47
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.468
afm_basic_model_1_multimer_v3_pred_16.pdb,0.468
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_15.pdb,0.467
afm_woTemplates_model_4_multimer_v3_pred_6.pdb,0.467
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb,0.467
cf_woTemplates_model_5_multimer_v3_pred_8.pdb,0.467
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.466
afm_basic_model_3_multimer_v3_pred_7.pdb,0.466
afm_basic_model_5_multimer_v3_pred_4.pdb,0.465
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.464
afm_basic_model_3_multimer_v3_pred_10.pdb,0.463
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_8.pdb,0.463
cf_woTemplates_model_2_multimer_v3_pred_9.pdb,0.462
afm_basic_model_3_multimer_v3_pred_1.pdb,0.462
cf_woTemplates_model_2_multimer_v3_pred_10.pdb,0.461
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_4.pdb,0.461
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_6.pdb,0.461
cf_woTemplates_model_2_multimer_v3_pred_14.pdb,0.461
afm_dropout_full_model_4_multimer_v3_pred_8.pdb,0.461
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.46
cf_woTemplates_model_3_multimer_v3_pred_13.pdb,0.46
cf_woTemplates_model_4_multimer_v3_pred_11.pdb,0.459
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.459
afm_basic_model_3_multimer_v3_pred_11.pdb,0.458
afm_basic_model_4_multimer_v3_pred_12.pdb,0.458
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_13.pdb,0.458
afm_basic_model_1_multimer_v2_pred_6.pdb,0.457
afm_basic_model_2_multimer_v3_pred_13.pdb,0.457
afm_woTemplates_model_3_multimer_v3_pred_5.pdb,0.457
afm_basic_model_4_multimer_v3_pred_4.pdb,0.456
afm_dropout_full_model_2_multimer_v3_pred_1.pdb,0.456
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.456
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_11.pdb,0.454
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_1.pdb,0.453
afm_dropout_full_model_3_multimer_v3_pred_15.pdb,0.452
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.451
afm_woTemplates_model_4_multimer_v3_pred_13.pdb,0.45
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_12.pdb,0.45
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb,0.449
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_10.pdb,0.449
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_12.pdb,0.449
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.449
afm_dropout_full_model_3_multimer_v3_pred_16.pdb,0.448
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.448
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_10.pdb,0.447
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.445
afm_basic_model_3_multimer_v3_pred_14.pdb,0.444
afm_basic_model_4_multimer_v3_pred_5.pdb,0.444
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.444
afm_basic_model_3_multimer_v3_pred_5.pdb,0.444
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.444
cf_woTemplates_model_5_multimer_v3_pred_6.pdb,0.443
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_11.pdb,0.443
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.443
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.443
afm_dropout_full_model_5_multimer_v3_pred_13.pdb,0.442
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.442
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.442
afm_basic_model_1_multimer_v2_pred_0.pdb,0.442
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.441
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.441
afm_basic_model_5_multimer_v3_pred_1.pdb,0.44
afm_basic_model_1_multimer_v2_pred_10.pdb,0.44
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_0.pdb,0.44
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.439
afm_basic_model_3_multimer_v3_pred_2.pdb,0.439
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.439
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_15.pdb,0.439
afm_dropout_full_model_4_multimer_v3_pred_12.pdb,0.438
cf_woTemplates_model_1_multimer_v3_pred_10.pdb,0.438
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_7.pdb,0.438
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_13.pdb,0.438
afm_basic_model_1_multimer_v2_pred_16.pdb,0.437
afm_basic_model_1_multimer_v2_pred_1.pdb,0.437
afm_woTemplates_model_3_multimer_v3_pred_2.pdb,0.437
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.437
afm_basic_model_4_multimer_v3_pred_11.pdb,0.436
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.435
cf_woTemplates_model_2_multimer_v3_pred_7.pdb,0.435
afm_basic_model_4_multimer_v3_pred_2.pdb,0.435
afm_woTemplates_model_1_multimer_v3_pred_12.pdb,0.435
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.434
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.434
afm_dropout_full_model_2_multimer_v3_pred_8.pdb,0.434
