model_name,ics
afm_basic_model_2_multimer_v3_pred_8.pdb,0.608
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.608
afm_woTemplates_model_2_multimer_v3_pred_4.pdb,0.607
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.607
afm_basic_model_2_multimer_v3_pred_12.pdb,0.607
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,0.607
cf_woTemplates_model_1_multimer_v3_pred_12.pdb,0.606
afm_dropout_full_model_3_multimer_v3_pred_7.pdb,0.606
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.606
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.606
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_13.pdb,0.606
afm_woTemplates_model_4_multimer_v3_pred_10.pdb,0.604
afm_woTemplates_model_5_multimer_v3_pred_5.pdb,0.603
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_15.pdb,0.602
afm_basic_model_2_multimer_v3_pred_0.pdb,0.601
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.601
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_7.pdb,0.6
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_6.pdb,0.6
afm_woTemplates_model_2_multimer_v3_pred_15.pdb,0.599
afm_dropout_full_model_5_multimer_v3_pred_6.pdb,0.599
afm_dropout_full_model_2_multimer_v3_pred_6.pdb,0.599
afm_basic_model_1_multimer_v3_pred_8.pdb,0.598
afm_woTemplates_model_5_multimer_v3_pred_7.pdb,0.598
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_15.pdb,0.598
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,0.598
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.597
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.597
afm_basic_model_1_multimer_v2_pred_0.pdb,0.597
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.596
afm_basic_model_1_multimer_v2_pred_16.pdb,0.595
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.595
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.593
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.592
afm_basic_model_5_multimer_v3_pred_4.pdb,0.592
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.591
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.591
cf_woTemplates_model_1_multimer_v3_pred_15.pdb,0.591
afm_dropout_full_model_1_multimer_v2_pred_15.pdb,0.59
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.59
cf_woTemplates_model_4_multimer_v3_pred_15.pdb,0.588
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_11.pdb,0.587
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.587
afm_woTemplates_model_2_multimer_v3_pred_13.pdb,0.587
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.586
afm_woTemplates_model_2_multimer_v3_pred_1.pdb,0.585
afm_basic_model_5_multimer_v3_pred_0.pdb,0.585
afm_woTemplates_model_2_multimer_v3_pred_10.pdb,0.585
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_10.pdb,0.584
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.584
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_9.pdb,0.584
afm_basic_model_5_multimer_v3_pred_13.pdb,0.584
afm_woTemplates_model_4_multimer_v3_pred_9.pdb,0.584
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_3.pdb,0.584
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.583
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.583
afm_basic_model_1_multimer_v2_pred_1.pdb,0.583
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.582
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.581
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_12.pdb,0.581
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.581
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.581
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.58
afm_basic_model_1_multimer_v2_pred_10.pdb,0.579
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_0.pdb,0.579
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.578
afm_basic_model_2_multimer_v3_pred_14.pdb,0.578
cf_woTemplates_model_4_multimer_v3_pred_6.pdb,0.575
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_12.pdb,0.573
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.573
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.572
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.572
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.572
afm_basic_model_4_multimer_v3_pred_7.pdb,0.571
afm_basic_model_1_multimer_v2_pred_3.pdb,0.571
afm_basic_model_2_multimer_v3_pred_3.pdb,0.57
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.57
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.569
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.567
afm_dropout_full_model_4_multimer_v3_pred_5.pdb,0.567
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_9.pdb,0.567
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb,0.567
afm_dropout_full_model_2_multimer_v3_pred_16.pdb,0.566
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.565
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.565
afm_basic_model_2_multimer_v3_pred_10.pdb,0.565
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_11.pdb,0.565
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.564
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.564
afm_dropout_full_model_4_multimer_v3_pred_14.pdb,0.564
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.562
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_0.pdb,0.562
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.561
afm_woTemplates_model_2_multimer_v3_pred_12.pdb,0.561
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.561
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.561
afm_woTemplates_model_2_multimer_v2_pred_7.pdb,0.559
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_10.pdb,0.559
afm_basic_model_4_multimer_v3_pred_13.pdb,0.559
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.558
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.558
cf_woTemplates_model_3_multimer_v2_pred_12.pdb,0.557
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.557
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.557
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.556
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.555
cf_woTemplates_model_4_multimer_v3_pred_12.pdb,0.555
afm_basic_model_2_multimer_v2_pred_12.pdb,0.554
afm_basic_model_3_multimer_v3_pred_8.pdb,0.554
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_1.pdb,0.553
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_2.pdb,0.553
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.552
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_0.pdb,0.551
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.55
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.549
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_4.pdb,0.547
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.547
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.547
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.546
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_8.pdb,0.545
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.545
afm_basic_model_4_multimer_v3_pred_9.pdb,0.544
afm_woTemplates_model_3_multimer_v2_pred_8.pdb,0.543
afm_basic_model_5_multimer_v3_pred_11.pdb,0.543
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.542
cf_woTemplates_model_1_multimer_v3_pred_7.pdb,0.541
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.541
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.541
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.54
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.539
cf_woTemplates_model_3_multimer_v3_pred_0.pdb,0.539
afm_basic_model_3_multimer_v2_pred_16.pdb,0.539
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.538
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.537
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.537
cf_woTemplates_model_1_multimer_v2_pred_2.pdb,0.537
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.536
afm_basic_model_4_multimer_v3_pred_14.pdb,0.536
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.536
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb,0.534
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.533
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_11.pdb,0.533
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.533
cf_woTemplates_model_4_multimer_v2_pred_9.pdb,0.532
afm_dropout_full_model_5_multimer_v3_pred_5.pdb,0.532
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.531
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.531
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.531
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.53
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.53
afm_dropout_full_model_2_multimer_v3_pred_13.pdb,0.529
afm_woTemplates_model_5_multimer_v2_pred_6.pdb,0.529
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.529
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.529
afm_basic_model_2_multimer_v3_pred_11.pdb,0.529
afm_basic_model_1_multimer_v2_pred_12.pdb,0.528
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.527
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.527
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.526
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.526
afm_basic_model_1_multimer_v2_pred_8.pdb,0.525
afm_woTemplates_model_4_multimer_v3_pred_4.pdb,0.524
afm_woTemplates_model_5_multimer_v3_pred_10.pdb,0.524
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_16.pdb,0.524
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.523
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.523
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.523
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.522
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.522
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.521
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_12.pdb,0.521
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.521
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_6.pdb,0.521
afm_basic_model_3_multimer_v2_pred_6.pdb,0.52
afm_woTemplates_model_1_multimer_v3_pred_14.pdb,0.52
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.52
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.52
cf_woTemplates_model_5_multimer_v3_pred_6.pdb,0.519
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.519
afm_basic_model_1_multimer_v2_pred_11.pdb,0.518
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_3.pdb,0.518
afm_woTemplates_model_2_multimer_v2_pred_4.pdb,0.518
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.517
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.516
afm_dropout_full_model_1_multimer_v2_pred_9.pdb,0.516
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_12.pdb,0.516
afm_basic_model_5_multimer_v3_pred_15.pdb,0.515
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_7.pdb,0.515
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.514
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_9.pdb,0.514
afm_woTemplates_model_2_multimer_v3_pred_8.pdb,0.514
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.513
cf_woTemplates_model_3_multimer_v3_pred_9.pdb,0.513
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_9.pdb,0.513
afm_basic_model_2_multimer_v2_pred_14.pdb,0.513
cf_woTemplates_model_3_multimer_v3_pred_16.pdb,0.513
afm_woTemplates_model_1_multimer_v2_pred_16.pdb,0.513
cf_woTemplates_model_3_multimer_v3_pred_7.pdb,0.512
afm_dropout_full_model_2_multimer_v3_pred_5.pdb,0.511
afm_dropout_full_model_4_multimer_v3_pred_13.pdb,0.51
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_16.pdb,0.51
cf_woTemplates_model_5_multimer_v3_pred_7.pdb,0.509
afm_basic_model_5_multimer_v3_pred_14.pdb,0.509
afm_basic_model_3_multimer_v2_pred_13.pdb,0.509
cf_woTemplates_model_1_multimer_v3_pred_4.pdb,0.509
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.508
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb,0.508
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.508
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.507
afm_basic_model_4_multimer_v3_pred_3.pdb,0.506
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.506
afm_dropout_full_model_3_multimer_v3_pred_16.pdb,0.504
afm_woTemplates_model_2_multimer_v3_pred_7.pdb,0.504
afm_woTemplates_model_2_multimer_v2_pred_16.pdb,0.504
