model_name,qs_best
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.653
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_8.pdb,0.653
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.652
afm_basic_model_5_multimer_v3_pred_13.pdb,0.652
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.651
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.65
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.65
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.65
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.649
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.649
afm_basic_model_3_multimer_v3_pred_8.pdb,0.647
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.647
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.646
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.645
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.645
afm_woTemplates_model_4_multimer_v3_pred_12.pdb,0.645
afm_woTemplates_model_5_multimer_v3_pred_5.pdb,0.644
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb,0.643
afm_basic_model_1_multimer_v2_pred_6.pdb,0.642
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.642
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_0.pdb,0.642
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.641
afm_dropout_full_model_2_multimer_v3_pred_16.pdb,0.641
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.64
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.638
afm_dropout_full_model_4_multimer_v3_pred_5.pdb,0.636
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,0.636
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.634
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.633
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.632
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.63
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.63
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb,0.63
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.629
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.627
afm_basic_model_2_multimer_v3_pred_11.pdb,0.627
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_9.pdb,0.627
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.625
afm_basic_model_5_multimer_v3_pred_0.pdb,0.625
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.621
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_0.pdb,0.619
afm_basic_model_5_multimer_v3_pred_11.pdb,0.616
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.615
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.615
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.615
afm_woTemplates_model_2_multimer_v3_pred_8.pdb,0.615
afm_dropout_full_model_2_multimer_v3_pred_5.pdb,0.613
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.612
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.612
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.609
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_5.pdb,0.608
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.606
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_8.pdb,0.606
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.606
cf_woTemplates_model_1_multimer_v3_pred_15.pdb,0.605
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.604
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.604
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.604
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_1.pdb,0.603
afm_dropout_full_model_5_multimer_v3_pred_5.pdb,0.603
afm_dropout_full_model_2_multimer_v3_pred_13.pdb,0.601
cf_woTemplates_model_4_multimer_v3_pred_9.pdb,0.601
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.599
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.599
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.598
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_11.pdb,0.598
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_10.pdb,0.597
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_16.pdb,0.597
afm_woTemplates_model_2_multimer_v3_pred_7.pdb,0.596
afm_woTemplates_model_2_multimer_v3_pred_11.pdb,0.596
afm_basic_model_2_multimer_v2_pred_1.pdb,0.594
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_5.pdb,0.593
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_15.pdb,0.592
afm_basic_model_4_multimer_v3_pred_14.pdb,0.591
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.59
afm_basic_model_1_multimer_v2_pred_0.pdb,0.589
afm_basic_model_4_multimer_v3_pred_7.pdb,0.588
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.587
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_16.pdb,0.585
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.584
afm_woTemplates_model_3_multimer_v2_pred_8.pdb,0.583
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.583
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.582
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.582
cf_woTemplates_model_2_multimer_v3_pred_8.pdb,0.582
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_15.pdb,0.582
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.581
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.581
afm_basic_model_4_multimer_v3_pred_9.pdb,0.581
afm_woTemplates_model_1_multimer_v3_pred_14.pdb,0.58
afm_dropout_full_model_1_multimer_v2_pred_15.pdb,0.579
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.579
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_6.pdb,0.578
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.578
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_6.pdb,0.576
afm_dropout_full_model_4_multimer_v3_pred_13.pdb,0.574
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.573
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.571
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.571
afm_basic_model_4_multimer_v3_pred_13.pdb,0.57
afm_basic_model_5_multimer_v3_pred_15.pdb,0.569
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.569
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.568
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.568
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.568
afm_woTemplates_model_5_multimer_v3_pred_10.pdb,0.568
afm_basic_model_1_multimer_v2_pred_16.pdb,0.567
afm_basic_model_1_multimer_v2_pred_1.pdb,0.567
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.567
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,0.567
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_12.pdb,0.564
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_5.pdb,0.563
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_0.pdb,0.563
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_12.pdb,0.563
afm_woTemplates_model_5_multimer_v2_pred_6.pdb,0.562
afm_basic_model_3_multimer_v2_pred_16.pdb,0.562
afm_basic_model_2_multimer_v2_pred_12.pdb,0.562
afm_basic_model_1_multimer_v2_pred_3.pdb,0.561
afm_basic_model_1_multimer_v2_pred_10.pdb,0.558
afm_dropout_full_model_4_multimer_v3_pred_6.pdb,0.558
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.556
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.555
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.555
afm_basic_model_5_multimer_v2_pred_14.pdb,0.554
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb,0.554
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_3.pdb,0.552
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.552
afm_woTemplates_model_2_multimer_v2_pred_7.pdb,0.551
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_5.pdb,0.551
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb,0.549
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.548
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.548
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.548
cf_woTemplates_model_3_multimer_v2_pred_12.pdb,0.546
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.545
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.545
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_10.pdb,0.545
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.544
afm_dropout_full_model_3_multimer_v3_pred_10.pdb,0.543
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb,0.543
