model_name,oligo_gdtha
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_45.pdb,0.375
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_100.pdb,0.367
afm_dropout_full_woTemplates_model_3_ptm_pred_52.pdb,0.365
afm_dropout_full_woTemplates_model_3_ptm_pred_4.pdb,0.364
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_36.pdb,0.364
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_49.pdb,0.364
cf_dropout_full_woTemplates_model_3_ptm_pred_77.pdb,0.364
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_152.pdb,0.363
afm_dropout_full_model_3_ptm_pred_150.pdb,0.363
cf_dropout_full_woTemplates_model_3_ptm_pred_137.pdb,0.363
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_188.pdb,0.362
afm_dropout_full_woTemplates_model_3_ptm_pred_61.pdb,0.362
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_14.pdb,0.362
afm_dropout_full_model_3_ptm_pred_57.pdb,0.362
afm_dropout_full_woTemplates_model_3_ptm_pred_139.pdb,0.361
afm_dropout_noSM_woTemplates_model_3_ptm_pred_60.pdb,0.361
cf_dropout_full_woTemplates_model_3_ptm_pred_163.pdb,0.361
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_47.pdb,0.361
afm_dropout_full_woTemplates_model_3_ptm_pred_74.pdb,0.361
cf_dropout_full_woTemplates_model_3_ptm_pred_199.pdb,0.361
afm_dropout_full_model_3_ptm_pred_95.pdb,0.361
cf_dropout_full_woTemplates_model_3_ptm_pred_58.pdb,0.361
afm_dropout_full_model_3_ptm_pred_113.pdb,0.361
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_125.pdb,0.36
afm_dropout_full_woTemplates_model_3_ptm_pred_180.pdb,0.36
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_54.pdb,0.36
cf_dropout_full_woTemplates_model_3_ptm_pred_38.pdb,0.36
cf_dropout_full_woTemplates_model_3_ptm_pred_171.pdb,0.36
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_173.pdb,0.36
afm_dropout_full_woTemplates_model_3_ptm_pred_189.pdb,0.36
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_137.pdb,0.36
afm_dropout_full_woTemplates_model_3_ptm_pred_147.pdb,0.36
afm_dropout_noSM_woTemplates_model_3_ptm_pred_51.pdb,0.36
afm_dropout_full_woTemplates_model_3_ptm_pred_163.pdb,0.36
afm_dropout_full_woTemplates_model_3_ptm_pred_152.pdb,0.36
afm_dropout_full_model_3_ptm_pred_88.pdb,0.36
afm_dropout_noSM_woTemplates_model_3_ptm_pred_45.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_120.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_10.pdb,0.359
afm_dropout_full_model_3_ptm_pred_126.pdb,0.359
afm_dropout_full_model_3_ptm_pred_185.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_130.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_160.pdb,0.359
afm_dropout_full_model_3_ptm_pred_64.pdb,0.359
cf_dropout_full_woTemplates_model_3_ptm_pred_158.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_192.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_14.pdb,0.359
afm_dropout_full_model_3_ptm_pred_122.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_35.pdb,0.359
afm_dropout_full_woTemplates_model_1_ptm_pred_61.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_71.pdb,0.359
cf_dropout_full_woTemplates_model_3_ptm_pred_164.pdb,0.359
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_138.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_3.pdb,0.359
afm_dropout_full_woTemplates_model_3_ptm_pred_5.pdb,0.359
afm_dropout_full_model_3_ptm_pred_104.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_76.pdb,0.359
afm_dropout_full_model_3_ptm_pred_10.pdb,0.359
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_19.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_196.pdb,0.359
afm_dropout_noSM_woTemplates_model_3_ptm_pred_194.pdb,0.359
cf_dropout_full_woTemplates_model_3_ptm_pred_76.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_158.pdb,0.358
afm_dropout_full_woTemplates_model_3_ptm_pred_99.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_183.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_108.pdb,0.358
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_34.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_1.pdb,0.358
cf_dropout_full_woTemplates_model_3_ptm_pred_148.pdb,0.358
afm_dropout_full_model_3_ptm_pred_1.pdb,0.358
afm_dropout_full_woTemplates_model_3_ptm_pred_34.pdb,0.358
afm_dropout_full_woTemplates_model_3_ptm_pred_123.pdb,0.358
afm_dropout_full_model_3_ptm_pred_178.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_174.pdb,0.358
afm_dropout_full_woTemplates_r3_model_3_ptm_pred_71.pdb,0.358
afm_dropout_noSM_woTemplates_model_3_ptm_pred_118.pdb,0.358
afm_dropout_full_model_3_ptm_pred_23.pdb,0.358
afm_dropout_full_model_3_ptm_pred_133.pdb,0.358
cf_dropout_full_woTemplates_model_3_ptm_pred_125.pdb,0.358
afm_dropout_full_model_3_ptm_pred_191.pdb,0.358
afm_dropout_full_model_3_ptm_pred_96.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_172.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_54.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_179.pdb,0.357
afm_dropout_noSM_woTemplates_model_3_ptm_pred_151.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_184.pdb,0.357
afm_dropout_noSM_woTemplates_model_3_ptm_pred_144.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_58.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_35.pdb,0.357
afm_dropout_full_woTemplates_model_3_ptm_pred_73.pdb,0.357
