model_name,rmsd
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_23.pdb,13.343
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_20.pdb,13.269
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_28.pdb,13.137
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_64.pdb,13.059
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_19.pdb,13.027
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_61.pdb,12.999
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_37.pdb,12.981
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_17.pdb,12.966
cf_woTemplates_model_4_multimer_v2_pred_51.pdb,12.966
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_45.pdb,12.961
cf_woTemplates_model_4_multimer_v2_pred_45.pdb,12.96
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_28.pdb,12.949
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_65.pdb,12.943
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_37.pdb,12.941
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_5.pdb,12.939
cf_woTemplates_model_4_multimer_v2_pred_65.pdb,12.938
cf_woTemplates_model_4_multimer_v2_pred_12.pdb,12.933
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_31.pdb,12.922
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_14.pdb,12.921
cf_woTemplates_model_4_multimer_v2_pred_13.pdb,12.92
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_60.pdb,12.914
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_34.pdb,12.913
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_32.pdb,12.911
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,12.908
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_46.pdb,12.888
afm_woTemplates_model_4_multimer_v2_pred_10.pdb,12.887
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_42.pdb,12.887
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_8.pdb,12.885
cf_woTemplates_model_4_multimer_v2_pred_21.pdb,12.883
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_55.pdb,12.882
cf_woTemplates_model_4_multimer_v2_pred_17.pdb,12.88
cf_woTemplates_model_4_multimer_v2_pred_63.pdb,12.877
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_33.pdb,12.875
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_48.pdb,12.873
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_27.pdb,12.872
cf_woTemplates_model_4_multimer_v2_pred_2.pdb,12.868
afm_woTemplates_model_4_multimer_v2_pred_18.pdb,12.865
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_7.pdb,12.865
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_6.pdb,12.855
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_47.pdb,12.847
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_22.pdb,12.845
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_52.pdb,12.843
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_20.pdb,12.842
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_41.pdb,12.84
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_47.pdb,12.835
cf_woTemplates_model_4_multimer_v2_pred_62.pdb,12.833
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_38.pdb,12.828
cf_woTemplates_model_4_multimer_v2_pred_40.pdb,12.827
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_9.pdb,12.82
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_65.pdb,12.811
cf_woTemplates_model_4_multimer_v2_pred_32.pdb,12.8
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_10.pdb,12.776
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_48.pdb,12.771
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_65.pdb,12.761
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_0.pdb,12.761
afm_woTemplates_model_4_multimer_v2_pred_61.pdb,12.748
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_54.pdb,12.747
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_52.pdb,12.745
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_17.pdb,12.742
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_29.pdb,12.74
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_24.pdb,12.739
cf_woTemplates_model_4_multimer_v2_pred_43.pdb,12.737
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_50.pdb,12.718
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_49.pdb,12.707
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_32.pdb,12.698
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_62.pdb,12.681
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_26.pdb,12.677
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_22.pdb,12.651
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_11.pdb,12.591
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_21.pdb,12.517
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_7.pdb,12.449
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_29.pdb,12.431
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_57.pdb,12.413
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_17.pdb,12.183
