model_name,dockq_wave
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_3.pdb,0.262
cf_woTemplates_model_5_multimer_v3_pred_15.pdb,0.261
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_0.pdb,0.261
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.261
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.261
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.26
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_6.pdb,0.26
cf_woTemplates_model_1_multimer_v2_pred_6.pdb,0.259
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.259
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_10.pdb,0.258
cf_woTemplates_model_1_multimer_v2_pred_16.pdb,0.258
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.258
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.257
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.257
cf_woTemplates_model_3_multimer_v2_pred_4.pdb,0.256
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.255
afm_woTemplates_model_4_multimer_v3_pred_4.pdb,0.255
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,0.254
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,0.254
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_5.pdb,0.253
cf_woTemplates_model_1_multimer_v2_pred_14.pdb,0.253
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb,0.251
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_13.pdb,0.25
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_15.pdb,0.25
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.25
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_5.pdb,0.25
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.248
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_9.pdb,0.248
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_15.pdb,0.247
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.246
afm_woTemplates_model_5_multimer_v3_pred_14.pdb,0.245
afm_woTemplates_model_4_multimer_v3_pred_12.pdb,0.245
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.245
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.245
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_8.pdb,0.244
cf_woTemplates_model_5_multimer_v3_pred_16.pdb,0.244
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.243
cf_woTemplates_model_2_multimer_v2_pred_3.pdb,0.242
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_1.pdb,0.242
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,0.242
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.242
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.241
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.241
afm_woTemplates_model_5_multimer_v2_pred_7.pdb,0.241
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_10.pdb,0.241
cf_woTemplates_model_2_multimer_v2_pred_7.pdb,0.24
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.239
cf_woTemplates_model_1_multimer_v2_pred_1.pdb,0.239
afm_woTemplates_model_1_multimer_v2_pred_8.pdb,0.239
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.239
afm_woTemplates_model_1_multimer_v3_pred_13.pdb,0.238
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_6.pdb,0.238
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.237
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.236
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.236
afm_woTemplates_model_4_multimer_v3_pred_3.pdb,0.236
afm_woTemplates_model_3_multimer_v2_pred_4.pdb,0.235
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,0.235
afm_woTemplates_model_2_multimer_v3_pred_16.pdb,0.235
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_16.pdb,0.234
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.234
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.233
afm_woTemplates_model_2_multimer_v3_pred_10.pdb,0.233
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.232
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_10.pdb,0.232
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.232
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,0.231
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.231
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.229
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_9.pdb,0.229
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.229
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.229
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_11.pdb,0.229
afm_woTemplates_model_2_multimer_v3_pred_12.pdb,0.228
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.228
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.228
afm_woTemplates_model_3_multimer_v2_pred_3.pdb,0.228
cf_woTemplates_model_2_multimer_v2_pred_1.pdb,0.226
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.226
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.226
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.226
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.225
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.225
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.225
cf_woTemplates_model_3_multimer_v2_pred_13.pdb,0.224
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.224
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.224
cf_woTemplates_model_5_multimer_v2_pred_16.pdb,0.223
afm_woTemplates_model_5_multimer_v3_pred_9.pdb,0.223
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.223
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_15.pdb,0.223
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.223
afm_woTemplates_model_4_multimer_v3_pred_5.pdb,0.222
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.221
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.221
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.22
cf_woTemplates_model_5_multimer_v3_pred_6.pdb,0.219
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.219
cf_woTemplates_model_4_multimer_v3_pred_7.pdb,0.219
cf_woTemplates_model_2_multimer_v2_pred_10.pdb,0.219
afm_woTemplates_model_5_multimer_v3_pred_12.pdb,0.218
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_16.pdb,0.218
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb,0.218
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_9.pdb,0.217
afm_woTemplates_model_5_multimer_v3_pred_13.pdb,0.217
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_15.pdb,0.217
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.217
afm_woTemplates_model_5_multimer_v3_pred_8.pdb,0.216
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_11.pdb,0.216
afm_woTemplates_model_2_multimer_v3_pred_0.pdb,0.216
afm_woTemplates_model_4_multimer_v3_pred_9.pdb,0.215
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.215
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.214
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_13.pdb,0.214
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.214
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.214
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_10.pdb,0.214
cf_woTemplates_model_2_multimer_v3_pred_0.pdb,0.214
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.214
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.213
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.213
cf_woTemplates_model_1_multimer_v3_pred_3.pdb,0.213
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.213
cf_woTemplates_model_1_multimer_v3_pred_6.pdb,0.213
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.212
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.212
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.212
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.212
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.212
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_8.pdb,0.212
cf_woTemplates_model_5_multimer_v2_pred_1.pdb,0.212
afm_woTemplates_model_3_multimer_v2_pred_13.pdb,0.211
afm_woTemplates_model_3_multimer_v2_pred_12.pdb,0.211
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_5.pdb,0.211
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_10.pdb,0.21
afm_woTemplates_model_1_multimer_v3_pred_10.pdb,0.21
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb,0.21
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.21
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.21
afm_woTemplates_model_4_multimer_v3_pred_11.pdb,0.209
afm_woTemplates_model_1_multimer_v3_pred_9.pdb,0.209
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_10.pdb,0.209
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.209
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.208
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_13.pdb,0.208
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.208
cf_woTemplates_model_2_multimer_v2_pred_14.pdb,0.207
cf_woTemplates_model_1_multimer_v3_pred_13.pdb,0.207
cf_woTemplates_model_4_multimer_v3_pred_9.pdb,0.207
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.207
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_8.pdb,0.207
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.207
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.207
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_5.pdb,0.207
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb,0.206
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.206
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_8.pdb,0.206
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_7.pdb,0.206
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_14.pdb,0.206
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.205
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.205
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.205
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.204
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_2.pdb,0.204
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.204
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_5.pdb,0.204
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.204
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.204
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.203
afm_woTemplates_model_5_multimer_v3_pred_7.pdb,0.203
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.202
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.201
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.201
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_13.pdb,0.201
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_10.pdb,0.201
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.2
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_13.pdb,0.2
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,0.2
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.2
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.2
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.2
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.199
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_3.pdb,0.199
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.199
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.199
afm_woTemplates_model_2_multimer_v3_pred_6.pdb,0.199
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_1.pdb,0.198
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.198
cf_woTemplates_model_5_multimer_v2_pred_3.pdb,0.197
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.197
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.197
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_11.pdb,0.197
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_9.pdb,0.197
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.196
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.196
afm_woTemplates_model_2_multimer_v3_pred_15.pdb,0.196
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.196
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_2.pdb,0.196
cf_woTemplates_model_2_multimer_v3_pred_16.pdb,0.196
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_7.pdb,0.196
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.195
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.195
afm_woTemplates_model_2_multimer_v3_pred_4.pdb,0.195
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.195
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb,0.195
cf_woTemplates_model_1_multimer_v3_pred_16.pdb,0.195
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb,0.195
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.195
cf_woTemplates_model_3_multimer_v2_pred_1.pdb,0.194
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.194
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.194
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.194
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.194
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.193
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.193
cf_woTemplates_model_3_multimer_v2_pred_7.pdb,0.193
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.193
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.192
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.192
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_16.pdb,0.192
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb,0.191
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_7.pdb,0.191
afm_woTemplates_model_5_multimer_v2_pred_8.pdb,0.191
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.191
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.191
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,0.191
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.191
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.19
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.19
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_1.pdb,0.19
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_8.pdb,0.19
cf_woTemplates_model_5_multimer_v3_pred_7.pdb,0.19
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_12.pdb,0.19
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.19
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.19
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.19
cf_woTemplates_model_2_multimer_v3_pred_11.pdb,0.19
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.189
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.189
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.189
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_11.pdb,0.189
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.189
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.189
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_6.pdb,0.189
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.188
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.188
afm_woTemplates_model_1_multimer_v3_pred_6.pdb,0.188
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb,0.188
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.188
afm_woTemplates_model_3_multimer_v2_pred_14.pdb,0.188
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_14.pdb,0.187
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.187
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_11.pdb,0.187
cf_woTemplates_model_3_multimer_v2_pred_14.pdb,0.187
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.187
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_11.pdb,0.186
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.186
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.186
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_8.pdb,0.186
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.186
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_1.pdb,0.186
afm_woTemplates_model_2_multimer_v3_pred_5.pdb,0.185
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.185
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.185
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.184
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.184
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.184
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb,0.184
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_4.pdb,0.184
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_10.pdb,0.184
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.183
cf_woTemplates_model_5_multimer_v2_pred_12.pdb,0.183
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_5.pdb,0.182
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.182
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.182
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_3.pdb,0.182
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.182
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.181
afm_woTemplates_model_2_multimer_v3_pred_11.pdb,0.181
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.18
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.18
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_14.pdb,0.18
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_2.pdb,0.18
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_5.pdb,0.18
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.18
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.18
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_7.pdb,0.179
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_7.pdb,0.179
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.179
afm_woTemplates_model_3_multimer_v2_pred_10.pdb,0.179
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.179
cf_woTemplates_model_2_multimer_v3_pred_1.pdb,0.179
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_10.pdb,0.179
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_2.pdb,0.179
cf_woTemplates_model_2_multimer_v3_pred_7.pdb,0.179
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_10.pdb,0.178
cf_woTemplates_model_4_multimer_v3_pred_11.pdb,0.178
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_0.pdb,0.178
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.178
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_9.pdb,0.178
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.177
afm_woTemplates_model_2_multimer_v3_pred_7.pdb,0.177
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_5.pdb,0.177
afm_woTemplates_model_1_multimer_v3_pred_14.pdb,0.177
afm_woTemplates_model_3_multimer_v2_pred_15.pdb,0.177
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.177
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.177
