model_name,ics
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_13.pdb,0.316
cf_woTemplates_model_3_multimer_v2_pred_13.pdb,0.315
cf_woTemplates_model_5_multimer_v2_pred_3.pdb,0.314
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_11.pdb,0.314
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_10.pdb,0.311
afm_woTemplates_model_5_multimer_v2_pred_8.pdb,0.31
cf_woTemplates_model_5_multimer_v2_pred_12.pdb,0.31
cf_woTemplates_model_5_multimer_v3_pred_8.pdb,0.31
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.309
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_6.pdb,0.307
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_1.pdb,0.306
afm_woTemplates_model_5_multimer_v2_pred_7.pdb,0.306
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.305
afm_woTemplates_model_4_multimer_v3_pred_3.pdb,0.304
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.303
cf_woTemplates_model_5_multimer_v3_pred_16.pdb,0.303
afm_woTemplates_model_5_multimer_v3_pred_14.pdb,0.302
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.302
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.301
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.3
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.3
afm_woTemplates_model_1_multimer_v3_pred_12.pdb,0.3
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.299
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.297
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.297
afm_woTemplates_model_2_multimer_v3_pred_10.pdb,0.297
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_9.pdb,0.295
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.294
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_16.pdb,0.293
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.293
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.293
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,0.292
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_13.pdb,0.292
cf_woTemplates_model_5_multimer_v2_pred_16.pdb,0.291
afm_woTemplates_model_2_multimer_v3_pred_0.pdb,0.291
cf_woTemplates_model_5_multimer_v2_pred_1.pdb,0.291
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.29
cf_woTemplates_model_2_multimer_v2_pred_3.pdb,0.289
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.289
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.288
afm_woTemplates_model_3_multimer_v2_pred_4.pdb,0.286
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_9.pdb,0.286
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.285
cf_woTemplates_model_5_multimer_v2_pred_15.pdb,0.285
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_10.pdb,0.285
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.282
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.282
cf_woTemplates_model_3_multimer_v2_pred_1.pdb,0.281
cf_woTemplates_model_2_multimer_v2_pred_7.pdb,0.281
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.281
afm_woTemplates_model_4_multimer_v3_pred_5.pdb,0.28
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_5.pdb,0.279
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.279
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.279
cf_woTemplates_model_5_multimer_v2_pred_6.pdb,0.278
afm_woTemplates_model_3_multimer_v2_pred_13.pdb,0.278
cf_woTemplates_model_5_multimer_v3_pred_5.pdb,0.277
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.277
cf_woTemplates_model_5_multimer_v2_pred_10.pdb,0.276
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_15.pdb,0.276
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.275
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.274
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.274
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.273
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.273
cf_woTemplates_model_2_multimer_v3_pred_11.pdb,0.272
afm_woTemplates_model_3_multimer_v2_pred_12.pdb,0.271
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_16.pdb,0.27
cf_woTemplates_model_3_multimer_v2_pred_7.pdb,0.27
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.269
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.269
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.268
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.268
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.267
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.266
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.266
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.266
cf_woTemplates_model_1_multimer_v3_pred_13.pdb,0.264
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.264
afm_woTemplates_model_3_multimer_v2_pred_7.pdb,0.264
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.263
afm_woTemplates_model_3_multimer_v2_pred_15.pdb,0.263
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.262
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.26
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_10.pdb,0.26
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_10.pdb,0.26
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.26
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_11.pdb,0.26
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.26
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.259
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.258
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_14.pdb,0.258
cf_woTemplates_model_2_multimer_v2_pred_1.pdb,0.257
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.257
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.257
afm_woTemplates_model_4_multimer_v3_pred_11.pdb,0.256
afm_woTemplates_model_4_multimer_v3_pred_12.pdb,0.256
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb,0.255
cf_woTemplates_model_2_multimer_v2_pred_10.pdb,0.255
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb,0.255
cf_woTemplates_model_5_multimer_v2_pred_14.pdb,0.255
cf_woTemplates_model_4_multimer_v3_pred_9.pdb,0.254
cf_woTemplates_model_4_multimer_v3_pred_7.pdb,0.254
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_8.pdb,0.254
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.254
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.253
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.253
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.252
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_10.pdb,0.251
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.251
afm_woTemplates_model_2_multimer_v2_pred_15.pdb,0.25
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.25
afm_woTemplates_model_4_multimer_v3_pred_9.pdb,0.25
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.249
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.249
cf_woTemplates_model_5_multimer_v2_pred_8.pdb,0.249
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.249
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.247
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.246
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.244
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.244
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.244
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb,0.243
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,0.242
cf_woTemplates_model_1_multimer_v3_pred_6.pdb,0.242
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.241
afm_woTemplates_model_2_multimer_v3_pred_5.pdb,0.241
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.241
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.241
cf_woTemplates_model_5_multimer_v2_pred_5.pdb,0.24
cf_woTemplates_model_5_multimer_v2_pred_13.pdb,0.24
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.24
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.24
afm_woTemplates_model_5_multimer_v3_pred_8.pdb,0.239
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.239
cf_woTemplates_model_2_multimer_v3_pred_16.pdb,0.239
afm_woTemplates_model_1_multimer_v3_pred_10.pdb,0.238
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_11.pdb,0.237
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_2.pdb,0.237
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.237
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.237
cf_woTemplates_model_2_multimer_v2_pred_14.pdb,0.236
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.236
afm_woTemplates_model_5_multimer_v3_pred_9.pdb,0.236
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.236
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_16.pdb,0.236
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb,0.236
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,0.236
cf_woTemplates_model_3_multimer_v2_pred_6.pdb,0.235
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.235
afm_woTemplates_model_5_multimer_v2_pred_16.pdb,0.235
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_8.pdb,0.235
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.234
afm_woTemplates_model_3_multimer_v2_pred_14.pdb,0.234
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_13.pdb,0.233
afm_woTemplates_model_5_multimer_v2_pred_15.pdb,0.233
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.233
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.233
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb,0.233
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.233
afm_woTemplates_model_2_multimer_v3_pred_11.pdb,0.233
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.232
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.232
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.232
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.232
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_1.pdb,0.231
afm_woTemplates_model_5_multimer_v3_pred_12.pdb,0.231
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.231
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.231
cf_woTemplates_model_5_multimer_v2_pred_2.pdb,0.231
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_15.pdb,0.23
afm_woTemplates_model_5_multimer_v3_pred_13.pdb,0.23
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_14.pdb,0.23
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.229
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.229
cf_woTemplates_model_3_multimer_v2_pred_14.pdb,0.228
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.228
cf_woTemplates_model_5_multimer_v2_pred_7.pdb,0.227
afm_woTemplates_model_2_multimer_v3_pred_6.pdb,0.227
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.227
cf_woTemplates_model_1_multimer_v3_pred_16.pdb,0.226
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.225
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_11.pdb,0.225
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb,0.225
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.225
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_3.pdb,0.224
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.224
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_1.pdb,0.224
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_16.pdb,0.223
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.222
cf_woTemplates_model_3_multimer_v2_pred_12.pdb,0.222
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_8.pdb,0.222
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.221
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_13.pdb,0.221
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_15.pdb,0.221
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.221
cf_woTemplates_model_4_multimer_v3_pred_11.pdb,0.22
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.22
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.219
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.219
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.219
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb,0.219
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.218
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.218
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_7.pdb,0.218
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.218
afm_woTemplates_model_2_multimer_v3_pred_16.pdb,0.218
cf_woTemplates_model_2_multimer_v2_pred_11.pdb,0.217
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.217
afm_woTemplates_model_4_multimer_v3_pred_2.pdb,0.217
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.215
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.215
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.215
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.214
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_2.pdb,0.214
cf_woTemplates_model_5_multimer_v2_pred_9.pdb,0.214
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.214
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_6.pdb,0.214
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.214
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.213
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb,0.213
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_11.pdb,0.213
afm_woTemplates_model_5_multimer_v2_pred_12.pdb,0.213
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_16.pdb,0.213
cf_woTemplates_model_3_multimer_v2_pred_0.pdb,0.212
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.212
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb,0.212
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_10.pdb,0.211
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_5.pdb,0.211
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_5.pdb,0.21
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_12.pdb,0.209
afm_woTemplates_model_5_multimer_v2_pred_9.pdb,0.209
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.209
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_14.pdb,0.207
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.207
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.207
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.207
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.207
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.206
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.206
cf_woTemplates_model_3_multimer_v2_pred_5.pdb,0.206
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.206
afm_woTemplates_model_5_multimer_v2_pred_11.pdb,0.206
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_14.pdb,0.206
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_10.pdb,0.206
afm_woTemplates_model_1_multimer_v3_pred_2.pdb,0.205
cf_woTemplates_model_4_multimer_v3_pred_14.pdb,0.205
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_2.pdb,0.205
cf_woTemplates_model_3_multimer_v2_pred_15.pdb,0.205
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.204
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_1.pdb,0.204
afm_woTemplates_model_4_multimer_v3_pred_13.pdb,0.204
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.204
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.204
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.204
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.204
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.204
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.203
afm_woTemplates_model_1_multimer_v3_pred_9.pdb,0.203
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_8.pdb,0.203
cf_woTemplates_model_2_multimer_v2_pred_6.pdb,0.203
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.202
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_2.pdb,0.202
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.202
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.201
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_1.pdb,0.201
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.201
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.201
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.2
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,0.2
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.2
cf_woTemplates_model_4_multimer_v3_pred_12.pdb,0.2
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.199
cf_woTemplates_model_3_multimer_v2_pred_10.pdb,0.199
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_5.pdb,0.198
cf_woTemplates_model_3_multimer_v2_pred_2.pdb,0.198
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.198
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.198
afm_woTemplates_model_5_multimer_v2_pred_14.pdb,0.197
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.197
cf_woTemplates_model_2_multimer_v3_pred_0.pdb,0.197
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_3.pdb,0.196
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_16.pdb,0.196
cf_woTemplates_model_2_multimer_v3_pred_3.pdb,0.196
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.196
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.196
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_9.pdb,0.195
