model_name,lddt
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.633
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.631
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.631
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.63
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,0.63
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.63
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.629
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.628
cf_woTemplates_model_1_multimer_v3_pred_6.pdb,0.628
afm_woTemplates_model_1_multimer_v3_pred_11.pdb,0.627
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.626
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_11.pdb,0.626
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.625
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,0.625
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.624
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.624
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_7.pdb,0.623
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.623
afm_woTemplates_model_4_multimer_v3_pred_13.pdb,0.621
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.621
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.62
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.619
afm_woTemplates_model_5_multimer_v3_pred_8.pdb,0.618
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.618
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_13.pdb,0.617
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_8.pdb,0.617
afm_woTemplates_model_4_multimer_v3_pred_12.pdb,0.616
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.615
cf_woTemplates_model_4_multimer_v3_pred_2.pdb,0.615
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.615
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.615
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.615
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.614
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb,0.614
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.613
afm_woTemplates_model_1_multimer_v3_pred_13.pdb,0.613
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.612
cf_woTemplates_model_4_multimer_v3_pred_12.pdb,0.612
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.612
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.611
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.61
cf_woTemplates_model_1_multimer_v3_pred_13.pdb,0.609
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.609
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.608
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.607
afm_woTemplates_model_4_multimer_v3_pred_7.pdb,0.606
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,0.606
afm_woTemplates_model_4_multimer_v3_pred_2.pdb,0.606
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.606
cf_woTemplates_model_1_multimer_v3_pred_9.pdb,0.605
cf_woTemplates_model_4_multimer_v3_pred_7.pdb,0.605
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.603
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_8.pdb,0.603
cf_woTemplates_model_4_multimer_v3_pred_15.pdb,0.603
afm_woTemplates_model_4_multimer_v3_pred_16.pdb,0.603
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.603
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.601
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.601
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.601
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.601
afm_woTemplates_model_5_multimer_v3_pred_14.pdb,0.6
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_10.pdb,0.599
cf_woTemplates_model_1_multimer_v3_pred_16.pdb,0.598
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.597
afm_woTemplates_model_1_multimer_v2_pred_5.pdb,0.597
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.597
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.594
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.593
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.593
afm_woTemplates_model_5_multimer_v3_pred_12.pdb,0.592
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.592
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.592
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.591
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.591
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_16.pdb,0.59
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.588
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_2.pdb,0.587
cf_woTemplates_model_1_multimer_v3_pred_3.pdb,0.585
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_6.pdb,0.585
afm_woTemplates_model_1_multimer_v3_pred_9.pdb,0.583
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.583
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.583
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_11.pdb,0.581
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.581
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.581
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb,0.581
cf_woTemplates_model_1_multimer_v2_pred_9.pdb,0.579
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.579
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.578
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.577
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_11.pdb,0.575
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_15.pdb,0.575
cf_woTemplates_model_4_multimer_v3_pred_14.pdb,0.574
afm_woTemplates_model_1_multimer_v2_pred_10.pdb,0.573
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.573
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.573
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_5.pdb,0.573
afm_woTemplates_model_1_multimer_v3_pred_12.pdb,0.573
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.571
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.57
afm_woTemplates_model_1_multimer_v2_pred_6.pdb,0.567
afm_basic_model_1_multimer_v3_pred_10.pdb,0.567
cf_woTemplates_model_5_multimer_v3_pred_8.pdb,0.567
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_13.pdb,0.566
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.566
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.566
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.565
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb,0.564
afm_woTemplates_model_1_multimer_v2_pred_12.pdb,0.564
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_16.pdb,0.564
afm_woTemplates_model_1_multimer_v2_pred_2.pdb,0.563
afm_dropout_full_model_2_multimer_v3_pred_10.pdb,0.563
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.562
afm_basic_model_1_multimer_v3_pred_4.pdb,0.562
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.561
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.561
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_5.pdb,0.561
afm_dropout_full_model_2_multimer_v3_pred_13.pdb,0.56
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.56
afm_dropout_full_model_2_multimer_v3_pred_4.pdb,0.56
afm_dropout_full_model_2_multimer_v3_pred_5.pdb,0.56
afm_dropout_full_model_2_multimer_v3_pred_6.pdb,0.56
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.56
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_4.pdb,0.559
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb,0.558
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.558
afm_basic_model_1_multimer_v3_pred_2.pdb,0.558
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.557
afm_dropout_full_model_2_multimer_v3_pred_15.pdb,0.556
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_2.pdb,0.555
cf_woTemplates_model_1_multimer_v2_pred_3.pdb,0.554
afm_woTemplates_model_1_multimer_v2_pred_15.pdb,0.554
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_6.pdb,0.554
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb,0.554
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.554
afm_dropout_full_model_2_multimer_v3_pred_0.pdb,0.553
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb,0.553
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb,0.553
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,0.552
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.552
afm_woTemplates_model_1_multimer_v2_pred_11.pdb,0.551
afm_woTemplates_model_5_multimer_v3_pred_7.pdb,0.551
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.551
cf_woTemplates_model_1_multimer_v2_pred_8.pdb,0.551
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_10.pdb,0.551
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_12.pdb,0.55
afm_dropout_full_model_2_multimer_v3_pred_7.pdb,0.55
cf_woTemplates_model_5_multimer_v3_pred_6.pdb,0.549
afm_dropout_full_model_2_multimer_v3_pred_2.pdb,0.549
cf_woTemplates_model_1_multimer_v3_pred_2.pdb,0.548
afm_dropout_full_model_2_multimer_v3_pred_8.pdb,0.548
afm_woTemplates_model_5_multimer_v3_pred_13.pdb,0.548
afm_dropout_full_model_2_multimer_v3_pred_9.pdb,0.548
afm_dropout_full_model_2_multimer_v3_pred_11.pdb,0.547
cf_woTemplates_model_1_multimer_v2_pred_6.pdb,0.547
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_9.pdb,0.547
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_12.pdb,0.547
afm_basic_model_2_multimer_v3_pred_7.pdb,0.547
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,0.547
afm_woTemplates_model_1_multimer_v2_pred_4.pdb,0.547
afm_woTemplates_model_1_multimer_v2_pred_7.pdb,0.546
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_14.pdb,0.545
afm_basic_model_2_multimer_v3_pred_14.pdb,0.545
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_10.pdb,0.544
afm_basic_model_1_multimer_v3_pred_9.pdb,0.544
cf_woTemplates_model_1_multimer_v2_pred_5.pdb,0.544
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb,0.543
afm_basic_model_2_multimer_v3_pred_1.pdb,0.543
afm_woTemplates_model_5_multimer_v3_pred_9.pdb,0.542
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.542
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.542
afm_dropout_full_model_1_multimer_v3_pred_1.pdb,0.542
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_16.pdb,0.541
cf_woTemplates_model_1_multimer_v2_pred_2.pdb,0.541
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_14.pdb,0.54
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.54
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_16.pdb,0.54
afm_woTemplates_model_1_multimer_v2_pred_9.pdb,0.54
afm_basic_model_1_multimer_v3_pred_14.pdb,0.54
afm_dropout_full_model_1_multimer_v3_pred_8.pdb,0.539
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.539
afm_woTemplates_model_2_multimer_v3_pred_0.pdb,0.538
afm_basic_model_4_multimer_v3_pred_13.pdb,0.537
afm_dropout_full_model_2_multimer_v3_pred_12.pdb,0.537
afm_dropout_full_model_5_multimer_v3_pred_11.pdb,0.537
cf_woTemplates_model_1_multimer_v2_pred_0.pdb,0.535
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_6.pdb,0.535
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.534
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.534
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_9.pdb,0.534
cf_woTemplates_model_4_multimer_v3_pred_16.pdb,0.534
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.534
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_5.pdb,0.533
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_6.pdb,0.533
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.532
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.532
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.532
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.531
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,0.531
afm_dropout_full_model_1_multimer_v3_pred_3.pdb,0.53
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_6.pdb,0.53
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.529
cf_woTemplates_model_1_multimer_v2_pred_12.pdb,0.529
afm_dropout_full_model_1_multimer_v3_pred_2.pdb,0.529
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_4.pdb,0.529
afm_woTemplates_model_1_multimer_v2_pred_0.pdb,0.528
afm_dropout_full_model_2_multimer_v3_pred_1.pdb,0.528
afm_woTemplates_model_1_multimer_v2_pred_14.pdb,0.528
afm_basic_model_1_multimer_v3_pred_3.pdb,0.527
afm_basic_model_4_multimer_v3_pred_15.pdb,0.527
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_10.pdb,0.527
afm_basic_model_2_multimer_v3_pred_6.pdb,0.526
afm_dropout_full_model_2_multimer_v3_pred_3.pdb,0.526
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_0.pdb,0.526
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.526
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.526
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,0.525
afm_basic_model_2_multimer_v3_pred_12.pdb,0.525
cf_woTemplates_model_5_multimer_v3_pred_7.pdb,0.525
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_2.pdb,0.524
afm_basic_model_2_multimer_v3_pred_4.pdb,0.524
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.523
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.522
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.522
afm_basic_model_2_multimer_v3_pred_10.pdb,0.521
afm_dropout_full_model_1_multimer_v3_pred_5.pdb,0.521
afm_basic_model_4_multimer_v3_pred_16.pdb,0.521
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_1.pdb,0.521
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,0.52
cf_woTemplates_model_1_multimer_v3_pred_12.pdb,0.518
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.517
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.517
afm_dropout_full_model_1_multimer_v3_pred_13.pdb,0.517
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,0.517
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_3.pdb,0.516
cf_woTemplates_model_4_multimer_v3_pred_6.pdb,0.515
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.514
afm_basic_model_2_multimer_v3_pred_8.pdb,0.514
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb,0.513
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.513
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb,0.513
afm_basic_model_2_multimer_v3_pred_13.pdb,0.513
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.513
afm_dropout_full_model_2_multimer_v3_pred_16.pdb,0.513
afm_basic_model_2_multimer_v3_pred_15.pdb,0.513
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_13.pdb,0.513
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_8.pdb,0.512
afm_dropout_full_model_1_multimer_v3_pred_6.pdb,0.512
afm_basic_model_2_multimer_v3_pred_3.pdb,0.512
afm_basic_model_2_multimer_v3_pred_5.pdb,0.512
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_3.pdb,0.512
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_16.pdb,0.51
cf_woTemplates_model_1_multimer_v2_pred_1.pdb,0.508
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_4.pdb,0.508
afm_dropout_full_model_2_multimer_v3_pred_14.pdb,0.508
afm_dropout_full_model_1_multimer_v3_pred_11.pdb,0.508
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.507
afm_dropout_full_model_1_multimer_v3_pred_14.pdb,0.507
cf_woTemplates_model_1_multimer_v2_pred_7.pdb,0.507
afm_basic_model_2_multimer_v3_pred_2.pdb,0.507
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.506
afm_dropout_full_model_5_multimer_v3_pred_15.pdb,0.506
afm_basic_model_1_multimer_v3_pred_1.pdb,0.506
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_15.pdb,0.505
cf_woTemplates_model_1_multimer_v2_pred_10.pdb,0.504
cf_woTemplates_model_1_multimer_v2_pred_16.pdb,0.504
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,0.503
afm_basic_model_2_multimer_v3_pred_16.pdb,0.503
afm_basic_model_1_multimer_v3_pred_7.pdb,0.503
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.503
afm_basic_model_1_multimer_v3_pred_13.pdb,0.503
afm_basic_model_4_multimer_v3_pred_1.pdb,0.502
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.502
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_9.pdb,0.502
afm_dropout_full_model_1_multimer_v3_pred_16.pdb,0.502
afm_dropout_full_model_1_multimer_v3_pred_7.pdb,0.502
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_16.pdb,0.501
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.501
afm_basic_model_2_multimer_v3_pred_11.pdb,0.501
afm_basic_model_2_multimer_v3_pred_0.pdb,0.5
afm_dropout_full_model_1_multimer_v3_pred_12.pdb,0.5
afm_basic_model_2_multimer_v3_pred_9.pdb,0.5
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.5
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.499
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.498
cf_woTemplates_model_1_multimer_v2_pred_14.pdb,0.498
afm_dropout_full_model_1_multimer_v3_pred_15.pdb,0.498
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_5.pdb,0.498
cf_woTemplates_model_1_multimer_v2_pred_11.pdb,0.497
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.497
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.497
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_13.pdb,0.496
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_1.pdb,0.494
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_16.pdb,0.494
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb,0.494
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.494
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_14.pdb,0.494
cf_woTemplates_model_1_multimer_v2_pred_4.pdb,0.493
cf_woTemplates_model_3_multimer_v3_pred_12.pdb,0.492
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.492
afm_dropout_full_model_5_multimer_v3_pred_13.pdb,0.491
afm_basic_model_1_multimer_v2_pred_6.pdb,0.491
afm_dropout_full_model_1_multimer_v3_pred_4.pdb,0.491
afm_dropout_full_model_4_multimer_v3_pred_15.pdb,0.491
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.49
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb,0.49
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_6.pdb,0.49
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_15.pdb,0.489
afm_basic_model_1_multimer_v2_pred_8.pdb,0.489
afm_basic_model_1_multimer_v3_pred_5.pdb,0.489
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_3.pdb,0.489
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_4.pdb,0.489
afm_basic_model_4_multimer_v3_pred_9.pdb,0.489
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.488
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb,0.488
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.487
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_14.pdb,0.487
afm_woTemplates_model_5_multimer_v3_pred_6.pdb,0.487
afm_woTemplates_model_1_multimer_v3_pred_6.pdb,0.487
afm_dropout_full_model_5_multimer_v3_pred_0.pdb,0.486
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.486
afm_dropout_full_model_3_multimer_v3_pred_12.pdb,0.485
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.485
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.485
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_12.pdb,0.485
afm_basic_model_1_multimer_v2_pred_11.pdb,0.484
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_5.pdb,0.484
afm_basic_model_1_multimer_v2_pred_15.pdb,0.484
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.483
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.483
afm_basic_model_1_multimer_v2_pred_2.pdb,0.483
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,0.482
afm_dropout_full_model_1_multimer_v3_pred_10.pdb,0.482
afm_basic_model_1_multimer_v3_pred_12.pdb,0.482
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.482
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.481
cf_woTemplates_model_5_multimer_v3_pred_15.pdb,0.481
cf_woTemplates_model_2_multimer_v3_pred_16.pdb,0.481
afm_basic_model_4_multimer_v3_pred_14.pdb,0.481
afm_woTemplates_model_1_multimer_v2_pred_13.pdb,0.48
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.48
afm_dropout_full_model_4_multimer_v3_pred_7.pdb,0.479
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.479
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_16.pdb,0.479
afm_dropout_full_model_5_multimer_v3_pred_8.pdb,0.479
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_14.pdb,0.479
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.478
afm_woTemplates_model_1_multimer_v3_pred_10.pdb,0.478
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.477
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.477
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_10.pdb,0.477
cf_woTemplates_model_3_multimer_v3_pred_3.pdb,0.476
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.474
