model_name,qs_best
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.353
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.352
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.351
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_11.pdb,0.35
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.349
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.347
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_7.pdb,0.346
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.345
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_16.pdb,0.344
afm_woTemplates_model_4_multimer_v3_pred_3.pdb,0.344
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,0.342
afm_woTemplates_model_4_multimer_v3_pred_11.pdb,0.341
cf_woTemplates_model_3_multimer_v2_pred_13.pdb,0.341
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_2.pdb,0.34
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.34
cf_woTemplates_model_1_multimer_v3_pred_6.pdb,0.339
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.339
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.338
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_10.pdb,0.337
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_14.pdb,0.337
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.337
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_8.pdb,0.336
afm_woTemplates_model_5_multimer_v3_pred_16.pdb,0.336
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_8.pdb,0.335
cf_woTemplates_model_4_multimer_v3_pred_1.pdb,0.335
cf_woTemplates_model_5_multimer_v3_pred_5.pdb,0.334
cf_woTemplates_model_4_multimer_v3_pred_5.pdb,0.334
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_9.pdb,0.334
afm_woTemplates_model_3_multimer_v2_pred_13.pdb,0.332
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_13.pdb,0.328
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.328
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.328
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_5.pdb,0.328
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.328
cf_woTemplates_model_3_multimer_v2_pred_1.pdb,0.327
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.327
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,0.327
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,0.326
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.326
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_14.pdb,0.326
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_14.pdb,0.326
afm_woTemplates_model_4_multimer_v3_pred_5.pdb,0.326
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.326
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.325
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_7.pdb,0.325
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.324
afm_woTemplates_model_4_multimer_v3_pred_15.pdb,0.324
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.324
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.323
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.322
afm_woTemplates_model_4_multimer_v3_pred_9.pdb,0.322
cf_woTemplates_model_4_multimer_v3_pred_9.pdb,0.321
afm_woTemplates_model_1_multimer_v3_pred_10.pdb,0.321
cf_woTemplates_model_5_multimer_v2_pred_3.pdb,0.32
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.32
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_10.pdb,0.319
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.318
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.318
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.318
cf_woTemplates_model_4_multimer_v3_pred_11.pdb,0.316
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_8.pdb,0.316
afm_woTemplates_model_3_multimer_v2_pred_12.pdb,0.315
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.314
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.314
afm_woTemplates_model_5_multimer_v2_pred_8.pdb,0.314
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_11.pdb,0.314
afm_woTemplates_model_4_multimer_v3_pred_2.pdb,0.314
afm_woTemplates_model_2_multimer_v2_pred_15.pdb,0.313
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.313
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.312
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.312
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_7.pdb,0.312
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_15.pdb,0.312
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.312
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_1.pdb,0.311
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_2.pdb,0.311
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.309
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.309
afm_woTemplates_model_3_multimer_v2_pred_14.pdb,0.309
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.308
afm_woTemplates_model_4_multimer_v3_pred_8.pdb,0.308
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,0.308
cf_woTemplates_model_5_multimer_v3_pred_8.pdb,0.307
afm_woTemplates_model_2_multimer_v3_pred_14.pdb,0.307
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_16.pdb,0.306
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.306
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_11.pdb,0.306
afm_woTemplates_model_5_multimer_v3_pred_14.pdb,0.305
afm_woTemplates_model_4_multimer_v3_pred_12.pdb,0.305
cf_woTemplates_model_5_multimer_v2_pred_12.pdb,0.305
afm_woTemplates_model_2_multimer_v3_pred_6.pdb,0.305
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_15.pdb,0.304
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.303
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.303
afm_woTemplates_model_2_multimer_v3_pred_5.pdb,0.303
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_16.pdb,0.303
cf_woTemplates_model_5_multimer_v2_pred_10.pdb,0.302
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_11.pdb,0.302
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_1.pdb,0.302
cf_woTemplates_model_2_multimer_v3_pred_16.pdb,0.301
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_7.pdb,0.3
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.3
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_5.pdb,0.299
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.299
afm_woTemplates_model_4_multimer_v3_pred_14.pdb,0.298
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.298
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_9.pdb,0.298
cf_woTemplates_model_1_multimer_v3_pred_16.pdb,0.298
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.297
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_1.pdb,0.297
cf_woTemplates_model_5_multimer_v2_pred_15.pdb,0.296
afm_woTemplates_model_5_multimer_v3_pred_8.pdb,0.296
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_10.pdb,0.296
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.296
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,0.296
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.296
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.295
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,0.295
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_7.pdb,0.295
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.295
cf_woTemplates_model_2_multimer_v2_pred_6.pdb,0.295
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.295
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.295
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.295
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_10.pdb,0.294
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_1.pdb,0.294
cf_woTemplates_model_3_multimer_v2_pred_14.pdb,0.294
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.294
cf_woTemplates_model_5_multimer_v2_pred_14.pdb,0.294
cf_woTemplates_model_5_multimer_v2_pred_1.pdb,0.294
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.293
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.293
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_14.pdb,0.292
cf_woTemplates_model_3_multimer_v2_pred_7.pdb,0.292
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_13.pdb,0.292
cf_woTemplates_model_3_multimer_v2_pred_0.pdb,0.29
cf_woTemplates_model_5_multimer_v3_pred_1.pdb,0.29
cf_woTemplates_model_2_multimer_v3_pred_12.pdb,0.289
cf_woTemplates_model_5_multimer_v2_pred_6.pdb,0.289
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_11.pdb,0.289
cf_woTemplates_model_5_multimer_v3_pred_16.pdb,0.289
afm_woTemplates_model_3_multimer_v2_pred_7.pdb,0.289
cf_woTemplates_model_2_multimer_v3_pred_11.pdb,0.289
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.288
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.288
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_2.pdb,0.288
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.288
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_10.pdb,0.288
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.287
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.286
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.286
cf_woTemplates_model_4_multimer_v3_pred_14.pdb,0.285
afm_woTemplates_model_3_multimer_v2_pred_15.pdb,0.285
cf_woTemplates_model_5_multimer_v2_pred_8.pdb,0.285
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.284
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_12.pdb,0.284
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb,0.284
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_3.pdb,0.284
afm_woTemplates_model_5_multimer_v2_pred_16.pdb,0.284
afm_dropout_full_woTemplates_r3_model_3_multimer_v3_pred_12.pdb,0.283
afm_woTemplates_model_4_multimer_v3_pred_13.pdb,0.283
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,0.283
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_8.pdb,0.283
cf_woTemplates_model_4_multimer_v2_pred_16.pdb,0.283
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_10.pdb,0.283
cf_woTemplates_model_1_multimer_v3_pred_0.pdb,0.283
cf_woTemplates_model_5_multimer_v2_pred_16.pdb,0.282
afm_woTemplates_model_1_multimer_v3_pred_2.pdb,0.282
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_15.pdb,0.282
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_13.pdb,0.282
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.282
cf_woTemplates_model_5_multimer_v2_pred_5.pdb,0.281
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_5.pdb,0.281
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb,0.281
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,0.281
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.28
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_12.pdb,0.28
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.279
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_7.pdb,0.279
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.278
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.278
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_7.pdb,0.277
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_13.pdb,0.277
afm_woTemplates_model_1_multimer_v3_pred_9.pdb,0.277
cf_woTemplates_model_2_multimer_v3_pred_13.pdb,0.277
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.276
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.276
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_10.pdb,0.276
cf_woTemplates_model_2_multimer_v2_pred_8.pdb,0.275
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.275
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_3.pdb,0.275
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_0.pdb,0.274
cf_woTemplates_model_2_multimer_v2_pred_11.pdb,0.274
afm_woTemplates_model_5_multimer_v2_pred_15.pdb,0.274
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,0.274
cf_woTemplates_model_5_multimer_v2_pred_7.pdb,0.274
cf_woTemplates_model_5_multimer_v2_pred_13.pdb,0.273
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_6.pdb,0.273
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.272
cf_woTemplates_model_3_multimer_v2_pred_6.pdb,0.272
afm_woTemplates_model_5_multimer_v3_pred_13.pdb,0.272
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_10.pdb,0.271
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.271
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb,0.271
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_8.pdb,0.271
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_16.pdb,0.27
afm_woTemplates_model_5_multimer_v2_pred_9.pdb,0.27
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_16.pdb,0.27
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_14.pdb,0.27
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.27
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.27
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_15.pdb,0.27
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_15.pdb,0.27
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,0.27
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_5.pdb,0.269
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.269
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_14.pdb,0.269
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_16.pdb,0.267
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.267
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_3.pdb,0.267
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_15.pdb,0.267
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_12.pdb,0.266
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_2.pdb,0.266
cf_woTemplates_model_4_multimer_v3_pred_12.pdb,0.266
cf_woTemplates_model_5_multimer_v2_pred_2.pdb,0.266
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb,0.265
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_1.pdb,0.264
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_7.pdb,0.264
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.264
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_14.pdb,0.264
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.264
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.264
afm_woTemplates_model_5_multimer_v2_pred_14.pdb,0.263
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_4.pdb,0.263
afm_woTemplates_model_2_multimer_v3_pred_9.pdb,0.262
afm_woTemplates_model_5_multimer_v2_pred_11.pdb,0.261
cf_woTemplates_model_1_multimer_v3_pred_5.pdb,0.261
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_11.pdb,0.261
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.26
afm_woTemplates_model_2_multimer_v3_pred_16.pdb,0.26
afm_woTemplates_model_3_multimer_v2_pred_6.pdb,0.257
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.257
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_11.pdb,0.257
cf_woTemplates_model_5_multimer_v2_pred_11.pdb,0.257
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_9.pdb,0.254
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.254
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_14.pdb,0.254
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_7.pdb,0.253
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.253
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.253
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_13.pdb,0.253
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.251
