model_name,tm_score
cf_dropout_full_woTemplates_model_5_ptm_pred_117.pdb,0.974
afm_dropout_noSM_woTemplates_model_5_ptm_pred_196.pdb,0.959
cf_woTemplates_model_5_ptm_pred_199.pdb,0.959
cf_dropout_full_woTemplates_model_5_ptm_pred_77.pdb,0.958
cf_woTemplates_model_5_ptm_pred_76.pdb,0.957
cf_woTemplates_model_5_ptm_pred_45.pdb,0.957
afm_dropout_full_woTemplates_model_5_ptm_pred_181.pdb,0.957
cf_woTemplates_model_5_ptm_pred_100.pdb,0.957
cf_woTemplates_model_5_ptm_pred_24.pdb,0.956
cf_dropout_full_woTemplates_model_5_ptm_pred_143.pdb,0.955
cf_woTemplates_model_1_ptm_pred_188.pdb,0.955
afm_dropout_full_woTemplates_model_5_ptm_pred_180.pdb,0.955
cf_woTemplates_model_5_ptm_pred_128.pdb,0.954
cf_woTemplates_model_5_ptm_pred_35.pdb,0.954
cf_dropout_full_woTemplates_model_5_ptm_pred_7.pdb,0.953
cf_woTemplates_model_5_ptm_pred_116.pdb,0.953
afm_woTemplates_model_1_ptm_pred_9.pdb,0.953
afm_dropout_full_woTemplates_model_5_ptm_pred_72.pdb,0.953
cf_dropout_full_woTemplates_model_1_ptm_pred_57.pdb,0.952
cf_woTemplates_model_5_ptm_pred_21.pdb,0.952
cf_woTemplates_model_1_ptm_pred_65.pdb,0.952
cf_dropout_full_woTemplates_model_5_ptm_pred_166.pdb,0.952
afm_woTemplates_model_2_ptm_pred_61.pdb,0.952
cf_woTemplates_model_5_ptm_pred_152.pdb,0.952
cf_woTemplates_model_5_ptm_pred_92.pdb,0.952
cf_dropout_full_woTemplates_model_1_ptm_pred_77.pdb,0.952
cf_woTemplates_model_1_ptm_pred_79.pdb,0.951
cf_woTemplates_model_5_ptm_pred_7.pdb,0.951
cf_woTemplates_model_1_ptm_pred_155.pdb,0.951
afm_dropout_noSM_woTemplates_model_5_ptm_pred_21.pdb,0.951
afm_dropout_full_woTemplates_model_5_ptm_pred_50.pdb,0.951
