model_name,oligo_gdtha
cf_dropout_full_woTemplates_model_5_ptm_pred_117.pdb,0.835
cf_dropout_full_woTemplates_model_5_ptm_pred_15.pdb,0.817
afm_dropout_noSM_woTemplates_model_5_ptm_pred_196.pdb,0.805
cf_woTemplates_model_1_ptm_pred_188.pdb,0.805
cf_woTemplates_model_5_ptm_pred_199.pdb,0.803
cf_dropout_full_woTemplates_model_1_ptm_pred_57.pdb,0.801
cf_woTemplates_model_1_ptm_pred_65.pdb,0.799
cf_woTemplates_model_1_ptm_pred_155.pdb,0.798
cf_dropout_full_woTemplates_model_5_ptm_pred_77.pdb,0.796
cf_woTemplates_model_1_ptm_pred_79.pdb,0.792
cf_woTemplates_model_5_ptm_pred_100.pdb,0.792
cf_woTemplates_model_5_ptm_pred_24.pdb,0.792
cf_woTemplates_model_5_ptm_pred_45.pdb,0.79
cf_dropout_full_woTemplates_model_1_ptm_pred_151.pdb,0.79
cf_woTemplates_model_2_ptm_pred_55.pdb,0.789
cf_woTemplates_model_1_ptm_pred_48.pdb,0.789
cf_woTemplates_model_5_ptm_pred_35.pdb,0.789
afm_dropout_full_woTemplates_model_1_ptm_pred_70.pdb,0.787
afm_dropout_noSM_woTemplates_model_1_ptm_pred_154.pdb,0.787
afm_woTemplates_model_1_ptm_pred_9.pdb,0.787
afm_dropout_noSM_woTemplates_model_1_ptm_pred_69.pdb,0.785
cf_dropout_full_woTemplates_model_5_ptm_pred_143.pdb,0.785
cf_woTemplates_model_2_ptm_pred_179.pdb,0.785
cf_dropout_full_woTemplates_model_5_ptm_pred_7.pdb,0.783
cf_woTemplates_model_5_ptm_pred_76.pdb,0.783
afm_woTemplates_model_2_ptm_pred_61.pdb,0.783
cf_dropout_full_woTemplates_model_5_ptm_pred_10.pdb,0.783
afm_dropout_full_woTemplates_model_5_ptm_pred_181.pdb,0.783
afm_dropout_full_woTemplates_model_5_ptm_pred_180.pdb,0.783
afm_dropout_noSM_woTemplates_model_5_ptm_pred_95.pdb,0.783
afm_woTemplates_model_1_ptm_pred_62.pdb,0.782
afm_woTemplates_model_1_ptm_pred_132.pdb,0.78
cf_woTemplates_model_5_ptm_pred_128.pdb,0.778
cf_dropout_full_woTemplates_model_1_ptm_pred_22.pdb,0.778
cf_woTemplates_model_2_ptm_pred_12.pdb,0.778
afm_dropout_full_woTemplates_model_2_ptm_pred_148.pdb,0.778
afm_woTemplates_model_2_ptm_pred_103.pdb,0.778
cf_woTemplates_model_5_ptm_pred_152.pdb,0.778
cf_woTemplates_model_5_ptm_pred_92.pdb,0.778
cf_dropout_full_woTemplates_model_2_ptm_pred_137.pdb,0.778
afm_dropout_full_woTemplates_model_5_ptm_pred_190.pdb,0.778
cf_dropout_full_woTemplates_model_1_ptm_pred_77.pdb,0.778
afm_dropout_noSM_woTemplates_model_5_ptm_pred_82.pdb,0.776
afm_woTemplates_model_2_ptm_pred_77.pdb,0.776
cf_woTemplates_model_1_ptm_pred_142.pdb,0.776
afm_dropout_full_woTemplates_model_1_ptm_pred_145.pdb,0.776
afm_dropout_full_woTemplates_model_1_ptm_pred_170.pdb,0.775
afm_woTemplates_model_2_ptm_pred_0.pdb,0.775
afm_dropout_noSM_woTemplates_model_5_ptm_pred_91.pdb,0.775
cf_woTemplates_model_1_ptm_pred_173.pdb,0.775
cf_woTemplates_model_5_ptm_pred_7.pdb,0.775
cf_woTemplates_model_2_ptm_pred_130.pdb,0.773
