model_name,oligo_gdtts
cf_dropout_full_woTemplates_model_5_ptm_pred_117.pdb,0.961
afm_dropout_noSM_woTemplates_model_5_ptm_pred_196.pdb,0.94
cf_woTemplates_model_5_ptm_pred_100.pdb,0.935
cf_woTemplates_model_5_ptm_pred_199.pdb,0.935
cf_woTemplates_model_5_ptm_pred_45.pdb,0.933
cf_woTemplates_model_1_ptm_pred_188.pdb,0.933
cf_dropout_full_woTemplates_model_5_ptm_pred_143.pdb,0.931
cf_woTemplates_model_5_ptm_pred_24.pdb,0.931
cf_woTemplates_model_5_ptm_pred_35.pdb,0.931
cf_woTemplates_model_1_ptm_pred_65.pdb,0.93
cf_dropout_full_woTemplates_model_5_ptm_pred_15.pdb,0.93
afm_dropout_full_woTemplates_model_5_ptm_pred_180.pdb,0.93
afm_woTemplates_model_1_ptm_pred_9.pdb,0.93
afm_dropout_full_woTemplates_model_5_ptm_pred_72.pdb,0.93
cf_dropout_full_woTemplates_model_5_ptm_pred_77.pdb,0.928
cf_dropout_full_woTemplates_model_1_ptm_pred_57.pdb,0.928
afm_woTemplates_model_2_ptm_pred_61.pdb,0.928
cf_woTemplates_model_5_ptm_pred_152.pdb,0.928
afm_dropout_full_woTemplates_model_5_ptm_pred_181.pdb,0.928
cf_woTemplates_model_5_ptm_pred_128.pdb,0.926
afm_dropout_full_woTemplates_model_1_ptm_pred_70.pdb,0.926
cf_woTemplates_model_5_ptm_pred_76.pdb,0.926
cf_dropout_full_woTemplates_model_1_ptm_pred_151.pdb,0.926
cf_dropout_full_woTemplates_model_1_ptm_pred_77.pdb,0.926
afm_dropout_noSM_woTemplates_model_1_ptm_pred_154.pdb,0.924
cf_woTemplates_model_5_ptm_pred_92.pdb,0.924
cf_woTemplates_model_2_ptm_pred_55.pdb,0.923
cf_woTemplates_model_1_ptm_pred_79.pdb,0.923
cf_dropout_full_woTemplates_model_5_ptm_pred_7.pdb,0.923
cf_woTemplates_model_2_ptm_pred_179.pdb,0.923
afm_dropout_noSM_woTemplates_model_5_ptm_pred_95.pdb,0.923
cf_woTemplates_model_5_ptm_pred_7.pdb,0.923
afm_dropout_full_woTemplates_model_1_ptm_pred_58.pdb,0.923
cf_woTemplates_model_1_ptm_pred_48.pdb,0.923
afm_dropout_noSM_woTemplates_model_5_ptm_pred_82.pdb,0.921
afm_dropout_noSM_woTemplates_model_1_ptm_pred_69.pdb,0.921
afm_basic_model_2_ptm_pred_153.pdb,0.921
cf_woTemplates_model_5_ptm_pred_124.pdb,0.921
afm_woTemplates_model_2_ptm_pred_103.pdb,0.921
afm_dropout_full_woTemplates_model_1_ptm_pred_145.pdb,0.921
afm_woTemplates_model_1_ptm_pred_168.pdb,0.921
cf_woTemplates_model_5_ptm_pred_116.pdb,0.921
afm_dropout_full_woTemplates_model_2_ptm_pred_135.pdb,0.921
afm_dropout_noSM_woTemplates_model_1_ptm_pred_82.pdb,0.921
cf_woTemplates_model_1_ptm_pred_155.pdb,0.921
afm_dropout_full_woTemplates_model_5_ptm_pred_190.pdb,0.921
afm_woTemplates_model_1_ptm_pred_0.pdb,0.921
cf_dropout_full_woTemplates_model_1_ptm_pred_22.pdb,0.919
afm_dropout_noSM_woTemplates_model_1_ptm_pred_108.pdb,0.919
cf_dropout_full_woTemplates_model_5_ptm_pred_166.pdb,0.919
cf_woTemplates_model_1_ptm_pred_199.pdb,0.919
cf_dropout_full_woTemplates_model_5_ptm_pred_10.pdb,0.919
afm_dropout_noSM_woTemplates_model_1_ptm_pred_9.pdb,0.919
afm_dropout_noSM_woTemplates_model_1_ptm_pred_161.pdb,0.919
cf_woTemplates_model_1_ptm_pred_173.pdb,0.919
cf_woTemplates_model_5_ptm_pred_187.pdb,0.919
cf_dropout_full_woTemplates_model_2_ptm_pred_137.pdb,0.919
afm_dropout_full_woTemplates_model_1_ptm_pred_27.pdb,0.919
afm_dropout_full_woTemplates_model_1_ptm_pred_36.pdb,0.919
cf_woTemplates_model_2_ptm_pred_130.pdb,0.917
afm_dropout_full_woTemplates_model_1_ptm_pred_25.pdb,0.917
cf_woTemplates_model_2_ptm_pred_12.pdb,0.917
afm_basic_model_5_ptm_pred_146.pdb,0.917
afm_dropout_noSM_woTemplates_model_1_ptm_pred_182.pdb,0.917
afm_dropout_full_woTemplates_model_1_ptm_pred_139.pdb,0.917
afm_dropout_full_woTemplates_model_1_ptm_pred_170.pdb,0.917
afm_dropout_noSM_woTemplates_model_5_ptm_pred_21.pdb,0.917
afm_woTemplates_model_1_ptm_pred_92.pdb,0.917
cf_dropout_full_woTemplates_model_3_ptm_pred_43.pdb,0.917
cf_dropout_full_woTemplates_model_2_ptm_pred_42.pdb,0.915
afm_basic_model_3_ptm_pred_96.pdb,0.915
cf_woTemplates_model_5_ptm_pred_21.pdb,0.915
cf_dropout_full_woTemplates_model_2_ptm_pred_106.pdb,0.915
afm_woTemplates_model_2_ptm_pred_95.pdb,0.915
cf_dropout_full_woTemplates_model_5_ptm_pred_192.pdb,0.915
cf_woTemplates_model_1_ptm_pred_63.pdb,0.915
afm_woTemplates_model_2_ptm_pred_0.pdb,0.915
afm_dropout_full_model_5_ptm_pred_138.pdb,0.915
afm_dropout_full_woTemplates_model_5_ptm_pred_97.pdb,0.915
afm_dropout_noSM_woTemplates_model_5_ptm_pred_35.pdb,0.914
afm_woTemplates_model_2_ptm_pred_168.pdb,0.914
afm_basic_model_3_ptm_pred_64.pdb,0.914
cf_woTemplates_model_5_ptm_pred_41.pdb,0.914
afm_dropout_noSM_woTemplates_model_5_ptm_pred_154.pdb,0.914
afm_dropout_noSM_woTemplates_model_2_ptm_pred_80.pdb,0.914
afm_basic_model_2_ptm_pred_120.pdb,0.914
afm_basic_model_3_ptm_pred_166.pdb,0.914
cf_dropout_full_woTemplates_model_1_ptm_pred_127.pdb,0.914
cf_dropout_full_woTemplates_model_2_ptm_pred_14.pdb,0.914
afm_dropout_noSM_woTemplates_model_5_ptm_pred_91.pdb,0.914
afm_woTemplates_model_1_ptm_pred_62.pdb,0.914
afm_dropout_full_woTemplates_model_5_ptm_pred_50.pdb,0.914
afm_woTemplates_model_5_ptm_pred_173.pdb,0.912
afm_dropout_noSM_woTemplates_model_2_ptm_pred_118.pdb,0.912
cf_dropout_full_woTemplates_model_1_ptm_pred_108.pdb,0.912
afm_woTemplates_model_1_ptm_pred_132.pdb,0.912
afm_dropout_full_woTemplates_model_1_ptm_pred_138.pdb,0.912
afm_dropout_noSM_woTemplates_model_2_ptm_pred_37.pdb,0.912
afm_dropout_full_woTemplates_model_2_ptm_pred_148.pdb,0.912
cf_dropout_full_woTemplates_model_5_ptm_pred_129.pdb,0.912
afm_dropout_full_model_2_ptm_pred_50.pdb,0.912
afm_dropout_full_woTemplates_model_5_ptm_pred_148.pdb,0.912
cf_woTemplates_model_5_ptm_pred_85.pdb,0.912
cf_woTemplates_model_1_ptm_pred_194.pdb,0.912
afm_dropout_full_woTemplates_model_3_ptm_pred_192.pdb,0.912
cf_dropout_full_woTemplates_model_2_ptm_pred_155.pdb,0.912
cf_woTemplates_model_5_ptm_pred_186.pdb,0.912
afm_dropout_noSM_woTemplates_model_5_ptm_pred_107.pdb,0.912
afm_woTemplates_model_2_ptm_pred_7.pdb,0.91
afm_dropout_noSM_woTemplates_model_5_ptm_pred_62.pdb,0.91
cf_dropout_full_woTemplates_model_2_ptm_pred_99.pdb,0.91
cf_woTemplates_model_5_ptm_pred_146.pdb,0.91
afm_woTemplates_model_2_ptm_pred_163.pdb,0.91
afm_dropout_noSM_woTemplates_model_5_ptm_pred_177.pdb,0.91
afm_dropout_noSM_woTemplates_model_1_ptm_pred_62.pdb,0.91
afm_dropout_full_woTemplates_model_1_ptm_pred_154.pdb,0.91
afm_dropout_full_model_5_ptm_pred_161.pdb,0.91
cf_woTemplates_model_5_ptm_pred_94.pdb,0.91
cf_dropout_full_woTemplates_model_5_ptm_pred_103.pdb,0.91
afm_dropout_full_woTemplates_model_3_ptm_pred_157.pdb,0.908
afm_woTemplates_model_2_ptm_pred_127.pdb,0.908
afm_dropout_full_woTemplates_model_2_ptm_pred_182.pdb,0.908
cf_woTemplates_model_5_ptm_pred_113.pdb,0.908
cf_woTemplates_model_2_ptm_pred_45.pdb,0.908
afm_dropout_full_woTemplates_model_1_ptm_pred_15.pdb,0.908
afm_dropout_noSM_woTemplates_model_5_ptm_pred_169.pdb,0.908
cf_woTemplates_model_5_ptm_pred_98.pdb,0.908
afm_woTemplates_model_3_ptm_pred_46.pdb,0.908
afm_dropout_full_model_3_ptm_pred_192.pdb,0.908
afm_woTemplates_model_3_ptm_pred_124.pdb,0.908
afm_basic_model_2_ptm_pred_74.pdb,0.908
cf_woTemplates_model_5_ptm_pred_53.pdb,0.908
afm_dropout_full_woTemplates_model_5_ptm_pred_53.pdb,0.908
cf_woTemplates_model_5_ptm_pred_22.pdb,0.908
cf_woTemplates_model_1_ptm_pred_53.pdb,0.908
afm_basic_model_4_ptm_pred_171.pdb,0.908
afm_dropout_full_model_2_ptm_pred_179.pdb,0.908
afm_dropout_noSM_woTemplates_model_1_ptm_pred_107.pdb,0.908
afm_woTemplates_model_2_ptm_pred_121.pdb,0.907
cf_dropout_full_woTemplates_model_5_ptm_pred_163.pdb,0.907
afm_woTemplates_model_5_ptm_pred_116.pdb,0.907
afm_woTemplates_model_1_ptm_pred_55.pdb,0.907
cf_dropout_full_woTemplates_model_2_ptm_pred_152.pdb,0.907
afm_dropout_noSM_woTemplates_model_1_ptm_pred_90.pdb,0.907
afm_woTemplates_model_1_ptm_pred_46.pdb,0.907
afm_dropout_full_model_5_ptm_pred_142.pdb,0.907
afm_woTemplates_model_1_ptm_pred_199.pdb,0.907
afm_dropout_noSM_woTemplates_model_5_ptm_pred_69.pdb,0.907
afm_basic_model_2_ptm_pred_91.pdb,0.907
cf_woTemplates_model_5_ptm_pred_11.pdb,0.905
afm_dropout_full_woTemplates_model_1_ptm_pred_118.pdb,0.905
afm_dropout_noSM_woTemplates_model_1_ptm_pred_61.pdb,0.905
cf_dropout_full_woTemplates_model_5_ptm_pred_20.pdb,0.905
afm_dropout_noSM_woTemplates_model_5_ptm_pred_110.pdb,0.905
afm_dropout_full_woTemplates_model_2_ptm_pred_118.pdb,0.905
afm_basic_model_2_ptm_pred_113.pdb,0.905
cf_dropout_full_woTemplates_model_1_ptm_pred_48.pdb,0.905
