group,weighted_penalty
QA345_2,0.002449804477173075
QA164_2,0.6748141564783439
QA264_2,0.0007223524499247758
QA393_2,0.004769963645678222
QA051_2,0.009568519478781165
QA029_2,0.0040678071850883315
QA148_2,0.21546716695731555
QAplddts_2,0.006618922955159957
QA312_2,0.001984872264901786
QA212_2,1.0
QA273_2,0.010969908755189803
QA476_2,0.6215935900870186
QA122_2,0.010622097057575526
QA319_2,0.010608393760991725
QA443_2,0.0
QA188_2,0.9634917220954284
QAptm_2,0.0027071155422060435
QA314_2,0.0052477613845883925
QA110_2,0.03699009605868405
QA425_2,0.011258318475633425
QA331_2,0.006381779392681401
QA050_2,0.0044188087924678645
