group,weighted_penalty
QA212_2,0.03147493790755307
QA273_2,0.9173189087761149
QA312_2,0.034095027875703066
QA148_2,0.1699462054034915
QA029_2,0.8815253741041131
QA051_2,0.9393401270867328
QAplddts_2,0.9790993589879989
QA393_2,0.5101777425785161
QA264_2,0.3760417442826336
QA164_2,0.0
QA345_2,0.9383319735532395
QA050_2,0.40419418872711277
QA425_2,0.9395826734196551
QA331_2,0.48094700007474095
QA314_2,0.3587056619747201
QA110_2,1.0
QA188_2,0.6198662569259995
QAptm_2,0.33791998163582715
QA443_2,0.1615419658166098
QA319_2,0.9697506584470633
QA122_2,0.9094502891280922
QA476_2,0.4297190447515079
