model_name,oligo_gdtha
afm_basic_model_1_ptm_pred_26.pdb,0.618
afm_dropout_full_model_1_ptm_pred_57.pdb,0.618
afm_basic_model_1_ptm_pred_36.pdb,0.616
afm_basic_model_1_ptm_pred_34.pdb,0.616
afm_basic_model_1_ptm_pred_14.pdb,0.616
afm_dropout_full_model_1_ptm_pred_15.pdb,0.616
afm_basic_model_1_ptm_pred_58.pdb,0.616
afm_basic_model_1_ptm_pred_61.pdb,0.616
afm_basic_model_1_ptm_pred_2.pdb,0.616
afm_basic_model_1_ptm_pred_10.pdb,0.616
afm_basic_model_1_ptm_pred_32.pdb,0.616
afm_dropout_full_model_1_ptm_pred_4.pdb,0.616
afm_basic_model_1_ptm_pred_22.pdb,0.616
afm_dropout_full_model_1_ptm_pred_31.pdb,0.616
afm_basic_model_1_ptm_pred_50.pdb,0.616
afm_dropout_full_model_2_ptm_pred_49.pdb,0.616
afm_basic_model_2_ptm_pred_61.pdb,0.616
afm_basic_model_1_ptm_pred_21.pdb,0.616
afm_basic_model_2_ptm_pred_57.pdb,0.616
afm_dropout_full_model_1_ptm_pred_50.pdb,0.616
afm_basic_model_1_ptm_pred_57.pdb,0.614
afm_basic_model_1_ptm_pred_40.pdb,0.614
afm_basic_model_1_ptm_pred_54.pdb,0.614
afm_dropout_full_model_2_ptm_pred_54.pdb,0.614
afm_basic_model_1_ptm_pred_27.pdb,0.614
afm_basic_model_1_ptm_pred_42.pdb,0.614
afm_dropout_full_model_2_ptm_pred_48.pdb,0.614
afm_dropout_full_model_1_ptm_pred_64.pdb,0.614
afm_basic_model_1_ptm_pred_45.pdb,0.614
afm_dropout_full_model_1_ptm_pred_66.pdb,0.614
afm_basic_model_1_ptm_pred_51.pdb,0.614
afm_basic_model_1_ptm_pred_56.pdb,0.614
afm_basic_model_2_ptm_pred_8.pdb,0.614
afm_basic_model_2_ptm_pred_53.pdb,0.614
afm_basic_model_1_ptm_pred_60.pdb,0.614
afm_basic_model_1_ptm_pred_62.pdb,0.614
afm_basic_model_1_ptm_pred_63.pdb,0.614
afm_basic_model_1_ptm_pred_29.pdb,0.614
afm_basic_model_1_ptm_pred_37.pdb,0.614
afm_basic_model_2_ptm_pred_10.pdb,0.614
afm_basic_model_2_ptm_pred_19.pdb,0.613
afm_basic_model_1_ptm_pred_49.pdb,0.613
afm_basic_model_1_ptm_pred_13.pdb,0.613
afm_dropout_full_model_1_ptm_pred_28.pdb,0.613
afm_basic_model_1_ptm_pred_41.pdb,0.613
afm_basic_model_1_ptm_pred_44.pdb,0.613
afm_basic_model_1_ptm_pred_52.pdb,0.613
afm_dropout_full_model_1_ptm_pred_32.pdb,0.613
afm_basic_model_2_ptm_pred_46.pdb,0.613
afm_basic_model_1_ptm_pred_25.pdb,0.613
afm_dropout_full_model_2_ptm_pred_8.pdb,0.613
afm_dropout_full_model_1_ptm_pred_47.pdb,0.613
afm_basic_model_1_ptm_pred_6.pdb,0.613
afm_basic_model_1_ptm_pred_39.pdb,0.613
afm_basic_model_1_ptm_pred_15.pdb,0.613
afm_basic_model_2_ptm_pred_43.pdb,0.613
afm_dropout_full_model_1_ptm_pred_21.pdb,0.613
afm_basic_model_1_ptm_pred_59.pdb,0.613
afm_basic_model_2_ptm_pred_24.pdb,0.613
afm_basic_model_1_ptm_pred_3.pdb,0.613
afm_basic_model_2_ptm_pred_17.pdb,0.613
afm_dropout_full_model_1_ptm_pred_49.pdb,0.613
afm_basic_model_2_ptm_pred_59.pdb,0.613
afm_dropout_full_model_1_ptm_pred_44.pdb,0.613
afm_basic_model_1_ptm_pred_9.pdb,0.613
afm_basic_model_1_ptm_pred_47.pdb,0.613
afm_basic_model_1_ptm_pred_4.pdb,0.613
afm_basic_model_2_ptm_pred_2.pdb,0.613
afm_basic_model_1_ptm_pred_30.pdb,0.613
