model_name,rmsd
cf_woTemplates_model_2_multimer_v2_pred_63.pdb,20.747
cf_woTemplates_model_2_multimer_v2_pred_36.pdb,20.705
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_63.pdb,20.373
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_38.pdb,20.368
cf_woTemplates_model_2_multimer_v2_pred_65.pdb,20.35
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_32.pdb,20.251
cf_woTemplates_model_4_multimer_v1_pred_32.pdb,20.124
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_9.pdb,20.121
afm_woTemplates_model_3_multimer_v2_pred_65.pdb,20.022
afm_woTemplates_model_3_multimer_v2_pred_54.pdb,19.959
cf_woTemplates_model_2_multimer_v2_pred_38.pdb,19.852
cf_woTemplates_model_5_multimer_v1_pred_28.pdb,19.839
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,19.829
afm_dropout_full_model_2_multimer_v2_pred_52.pdb,19.827
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_12.pdb,19.814
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_3.pdb,19.809
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_20.pdb,19.792
cf_woTemplates_model_2_multimer_v2_pred_57.pdb,19.784
cf_woTemplates_model_2_multimer_v2_pred_50.pdb,19.763
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_63.pdb,19.756
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_17.pdb,19.728
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_7.pdb,19.702
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_4.pdb,19.694
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_47.pdb,19.653
cf_woTemplates_model_2_multimer_v2_pred_30.pdb,19.643
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_14.pdb,19.624
cf_woTemplates_model_2_multimer_v2_pred_60.pdb,19.57
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_17.pdb,19.567
afm_basic_model_2_multimer_v1_pred_44.pdb,19.53
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_65.pdb,19.514
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_32.pdb,19.507
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_55.pdb,19.477
