model_name,qs_global
afm_dropout_full_model_5_multimer_v1_pred_36.pdb,0.706
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_40.pdb,0.706
afm_dropout_full_model_5_multimer_v1_pred_44.pdb,0.696
afm_woTemplates_model_4_multimer_v1_pred_11.pdb,0.685
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_63.pdb,0.682
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_21.pdb,0.677
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_36.pdb,0.666
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_59.pdb,0.663
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_5.pdb,0.662
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.661
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_61.pdb,0.66
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_46.pdb,0.66
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_16.pdb,0.657
afm_woTemplates_model_4_multimer_v1_pred_47.pdb,0.657
afm_dropout_full_model_3_multimer_v1_pred_65.pdb,0.652
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_11.pdb,0.651
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_37.pdb,0.648
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_64.pdb,0.646
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_4.pdb,0.646
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_30.pdb,0.646
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_14.pdb,0.644
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_7.pdb,0.638
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_62.pdb,0.637
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_15.pdb,0.635
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_4.pdb,0.635
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_40.pdb,0.632
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_30.pdb,0.632
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_20.pdb,0.629
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_51.pdb,0.626
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_28.pdb,0.625
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_41.pdb,0.624
afm_woTemplates_model_5_multimer_v1_pred_60.pdb,0.624
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_31.pdb,0.624
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_45.pdb,0.624
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_62.pdb,0.622
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_36.pdb,0.622
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_50.pdb,0.618
cf_woTemplates_model_2_multimer_v3_pred_6.pdb,0.615
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_63.pdb,0.615
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_16.pdb,0.614
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_8.pdb,0.614
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_48.pdb,0.611
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_58.pdb,0.61
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_42.pdb,0.609
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_39.pdb,0.608
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_29.pdb,0.606
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_0.pdb,0.605
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_18.pdb,0.603
afm_basic_model_5_multimer_v1_pred_59.pdb,0.602
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_0.pdb,0.6
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_29.pdb,0.6
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_38.pdb,0.599
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_61.pdb,0.597
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_58.pdb,0.59
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_6.pdb,0.589
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_37.pdb,0.589
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_18.pdb,0.586
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_53.pdb,0.585
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_14.pdb,0.584
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_10.pdb,0.583
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_7.pdb,0.583
cf_woTemplates_model_3_multimer_v1_pred_61.pdb,0.583
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_66.pdb,0.583
afm_woTemplates_model_3_multimer_v1_pred_62.pdb,0.582
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_13.pdb,0.582
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.578
afm_woTemplates_model_3_multimer_v1_pred_25.pdb,0.576
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_34.pdb,0.575
afm_woTemplates_model_1_multimer_v1_pred_55.pdb,0.572
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_52.pdb,0.571
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_15.pdb,0.571
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_54.pdb,0.57
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_9.pdb,0.568
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_35.pdb,0.568
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_16.pdb,0.568
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_57.pdb,0.567
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_2.pdb,0.566
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_6.pdb,0.566
afm_woTemplates_model_4_multimer_v1_pred_21.pdb,0.564
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_53.pdb,0.563
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_65.pdb,0.562
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_22.pdb,0.561
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_34.pdb,0.561
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_42.pdb,0.559
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_27.pdb,0.559
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_32.pdb,0.558
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_15.pdb,0.558
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_33.pdb,0.557
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_20.pdb,0.556
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_53.pdb,0.556
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_51.pdb,0.555
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_5.pdb,0.554
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_4.pdb,0.554
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_63.pdb,0.553
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_53.pdb,0.553
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_59.pdb,0.553
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_57.pdb,0.553
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_63.pdb,0.552
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_28.pdb,0.552
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_12.pdb,0.552
afm_woTemplates_model_4_multimer_v1_pred_25.pdb,0.551
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_44.pdb,0.55
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_62.pdb,0.55
afm_woTemplates_model_5_multimer_v1_pred_57.pdb,0.55
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_20.pdb,0.549
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_59.pdb,0.548
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_52.pdb,0.547
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_36.pdb,0.546
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_8.pdb,0.544
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_40.pdb,0.544
afm_woTemplates_model_5_multimer_v1_pred_48.pdb,0.541
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_11.pdb,0.54
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_8.pdb,0.54
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_24.pdb,0.54
afm_woTemplates_model_4_multimer_v1_pred_37.pdb,0.54
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_16.pdb,0.54
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_45.pdb,0.539
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_64.pdb,0.539
cf_woTemplates_model_5_multimer_v1_pred_5.pdb,0.538
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb,0.538
afm_woTemplates_model_4_multimer_v1_pred_35.pdb,0.538
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_2.pdb,0.538
afm_woTemplates_model_3_multimer_v1_pred_45.pdb,0.537
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_39.pdb,0.536
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_12.pdb,0.536
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_25.pdb,0.535
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_49.pdb,0.535
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_53.pdb,0.534
afm_dropout_full_model_4_multimer_v1_pred_31.pdb,0.534
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_48.pdb,0.532
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_63.pdb,0.532
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_17.pdb,0.532
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.531
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_59.pdb,0.529
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_26.pdb,0.528
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_33.pdb,0.527
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_54.pdb,0.527
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_33.pdb,0.525
afm_woTemplates_model_4_multimer_v1_pred_10.pdb,0.525
afm_woTemplates_model_5_multimer_v1_pred_1.pdb,0.52
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_35.pdb,0.519
afm_dropout_full_model_4_multimer_v1_pred_61.pdb,0.518
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_50.pdb,0.517
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_10.pdb,0.517
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_60.pdb,0.516
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_14.pdb,0.516
afm_woTemplates_model_3_multimer_v1_pred_50.pdb,0.514
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_5.pdb,0.512
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_40.pdb,0.512
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_21.pdb,0.511
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_55.pdb,0.511
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_62.pdb,0.51
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_4.pdb,0.51
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_2.pdb,0.51
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_22.pdb,0.51
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb,0.509
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_14.pdb,0.509
afm_woTemplates_model_5_multimer_v1_pred_25.pdb,0.509
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_12.pdb,0.508
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_34.pdb,0.507
cf_woTemplates_model_5_multimer_v2_pred_30.pdb,0.506
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_54.pdb,0.505
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_65.pdb,0.504
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_30.pdb,0.504
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_27.pdb,0.503
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_17.pdb,0.503
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_20.pdb,0.502
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_65.pdb,0.501
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_22.pdb,0.501
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_24.pdb,0.501
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_21.pdb,0.5
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_28.pdb,0.5
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_20.pdb,0.499
afm_dropout_full_model_5_multimer_v1_pred_6.pdb,0.499
afm_woTemplates_model_1_multimer_v1_pred_34.pdb,0.499
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_5.pdb,0.498
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_28.pdb,0.498
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_7.pdb,0.496
afm_dropout_full_model_5_multimer_v1_pred_22.pdb,0.496
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_63.pdb,0.493
afm_woTemplates_model_5_multimer_v1_pred_6.pdb,0.492
cf_woTemplates_model_1_multimer_v2_pred_61.pdb,0.492
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_36.pdb,0.492
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_38.pdb,0.491
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_12.pdb,0.491
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_50.pdb,0.489
cf_woTemplates_model_5_multimer_v1_pred_6.pdb,0.489
afm_dropout_full_model_5_multimer_v1_pred_17.pdb,0.488
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_26.pdb,0.488
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_19.pdb,0.488
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_13.pdb,0.488
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_61.pdb,0.487
afm_dropout_full_model_5_multimer_v1_pred_45.pdb,0.487
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_45.pdb,0.486
afm_woTemplates_model_1_multimer_v1_pred_56.pdb,0.485
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_24.pdb,0.484
afm_woTemplates_model_3_multimer_v1_pred_0.pdb,0.481
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_33.pdb,0.481
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_24.pdb,0.48
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_57.pdb,0.48
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_62.pdb,0.48
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_29.pdb,0.479
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_40.pdb,0.479
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_22.pdb,0.479
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_20.pdb,0.478
cf_woTemplates_model_1_multimer_v2_pred_36.pdb,0.477
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_17.pdb,0.476
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_60.pdb,0.476
afm_woTemplates_model_5_multimer_v1_pred_13.pdb,0.476
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_17.pdb,0.475
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_41.pdb,0.475
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_36.pdb,0.474
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_21.pdb,0.473
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_11.pdb,0.473
afm_dropout_full_model_5_multimer_v1_pred_62.pdb,0.473
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_55.pdb,0.472
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_65.pdb,0.472
afm_woTemplates_model_1_multimer_v1_pred_52.pdb,0.471
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_26.pdb,0.471
afm_woTemplates_model_3_multimer_v1_pred_12.pdb,0.471
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_47.pdb,0.47
afm_woTemplates_model_3_multimer_v1_pred_11.pdb,0.47
afm_woTemplates_model_3_multimer_v1_pred_58.pdb,0.469
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_22.pdb,0.469
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_58.pdb,0.467
afm_woTemplates_model_3_multimer_v1_pred_28.pdb,0.466
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_58.pdb,0.465
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_27.pdb,0.462
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb,0.462
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_51.pdb,0.461
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_33.pdb,0.461
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_8.pdb,0.459
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_47.pdb,0.459
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_56.pdb,0.458
afm_woTemplates_model_3_multimer_v1_pred_63.pdb,0.456
afm_woTemplates_model_3_multimer_v1_pred_18.pdb,0.456
afm_woTemplates_model_4_multimer_v1_pred_6.pdb,0.456
afm_basic_model_4_multimer_v1_pred_10.pdb,0.455
afm_basic_model_4_multimer_v1_pred_2.pdb,0.455
afm_basic_model_5_multimer_v1_pred_3.pdb,0.454
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_17.pdb,0.454
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_31.pdb,0.453
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_63.pdb,0.452
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_44.pdb,0.45
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_46.pdb,0.45
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_33.pdb,0.449
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_27.pdb,0.448
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_55.pdb,0.448
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_9.pdb,0.446
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_52.pdb,0.445
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_59.pdb,0.444
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_55.pdb,0.444
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_62.pdb,0.444
cf_woTemplates_model_1_multimer_v2_pred_56.pdb,0.443
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_38.pdb,0.443
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_52.pdb,0.441
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_18.pdb,0.439
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_15.pdb,0.437
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_9.pdb,0.437
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_58.pdb,0.437
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_35.pdb,0.436
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_19.pdb,0.436
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_5.pdb,0.435
afm_woTemplates_model_3_multimer_v1_pred_39.pdb,0.434
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_28.pdb,0.434
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_10.pdb,0.434
afm_woTemplates_model_5_multimer_v1_pred_54.pdb,0.433
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_20.pdb,0.432
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_37.pdb,0.432
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_56.pdb,0.431
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_48.pdb,0.431
afm_dropout_full_model_5_multimer_v1_pred_35.pdb,0.431
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_23.pdb,0.43
afm_dropout_full_model_5_multimer_v1_pred_19.pdb,0.428
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.427
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_29.pdb,0.427
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_57.pdb,0.427
afm_basic_model_4_multimer_v1_pred_35.pdb,0.427
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_50.pdb,0.426
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_51.pdb,0.426
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_8.pdb,0.425
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_59.pdb,0.425
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_14.pdb,0.424
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_5.pdb,0.423
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.422
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_39.pdb,0.421
afm_dropout_full_model_5_multimer_v1_pred_38.pdb,0.421
afm_woTemplates_model_5_multimer_v1_pred_33.pdb,0.42
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_14.pdb,0.42
afm_basic_model_5_multimer_v1_pred_57.pdb,0.42
afm_woTemplates_model_4_multimer_v1_pred_49.pdb,0.419
afm_basic_model_4_multimer_v1_pred_43.pdb,0.419
afm_dropout_full_model_4_multimer_v1_pred_41.pdb,0.418
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_36.pdb,0.418
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_26.pdb,0.416
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_23.pdb,0.416
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_47.pdb,0.416
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_35.pdb,0.416
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_19.pdb,0.415
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_32.pdb,0.415
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_32.pdb,0.414
afm_dropout_full_model_5_multimer_v1_pred_16.pdb,0.414
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_16.pdb,0.414
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_3.pdb,0.412
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_63.pdb,0.411
afm_woTemplates_model_5_multimer_v1_pred_52.pdb,0.409
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_43.pdb,0.409
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_1.pdb,0.409
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,0.407
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_25.pdb,0.407
