model_name,rmsd
cf_woTemplates_model_2_multimer_v1_pred_59.pdb,27.196
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_19.pdb,27.083
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_59.pdb,26.998
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_6.pdb,26.979
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_19.pdb,26.724
afm_woTemplates_model_5_multimer_v1_pred_21.pdb,26.671
afm_basic_model_3_multimer_v1_pred_64.pdb,26.607
cf_woTemplates_model_5_multimer_v1_pred_50.pdb,26.595
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb,26.588
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_2.pdb,26.566
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_21.pdb,26.466
afm_basic_model_5_multimer_v1_pred_57.pdb,26.396
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_64.pdb,26.369
afm_dropout_full_model_5_multimer_v1_pred_19.pdb,26.344
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_46.pdb,26.344
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_52.pdb,26.321
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_31.pdb,26.31
afm_basic_model_5_multimer_v1_pred_33.pdb,26.302
afm_basic_model_5_multimer_v2_pred_2.pdb,26.287
afm_woTemplates_model_5_multimer_v1_pred_53.pdb,26.271
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_36.pdb,26.22
afm_woTemplates_model_5_multimer_v1_pred_4.pdb,26.215
afm_basic_model_5_multimer_v1_pred_38.pdb,26.179
afm_dropout_full_model_5_multimer_v1_pred_61.pdb,26.103
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_0.pdb,26.091
afm_basic_model_5_multimer_v1_pred_66.pdb,26.07
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_61.pdb,26.01
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_42.pdb,26.007
cf_woTemplates_model_2_multimer_v1_pred_29.pdb,26.002
afm_basic_model_5_multimer_v1_pred_32.pdb,25.988
cf_woTemplates_model_5_multimer_v1_pred_41.pdb,25.982
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_42.pdb,25.955
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_57.pdb,25.949
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_29.pdb,25.936
afm_dropout_full_model_5_multimer_v1_pred_35.pdb,25.905
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_26.pdb,25.844
afm_woTemplates_model_1_multimer_v1_pred_39.pdb,25.815
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_9.pdb,25.798
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_16.pdb,25.778
afm_dropout_full_model_5_multimer_v1_pred_43.pdb,25.759
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_34.pdb,25.752
afm_basic_model_5_multimer_v1_pred_45.pdb,25.72
afm_woTemplates_model_1_multimer_v1_pred_60.pdb,25.698
afm_dropout_full_model_5_multimer_v1_pred_51.pdb,25.685
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_60.pdb,25.66
afm_woTemplates_model_1_multimer_v1_pred_64.pdb,25.656
afm_woTemplates_model_1_multimer_v1_pred_5.pdb,25.631
afm_basic_model_5_multimer_v1_pred_24.pdb,25.622
afm_dropout_full_model_5_multimer_v1_pred_0.pdb,25.613
afm_dropout_full_model_3_multimer_v1_pred_62.pdb,25.606
afm_basic_model_5_multimer_v1_pred_52.pdb,25.602
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_15.pdb,25.6
afm_basic_model_5_multimer_v1_pred_0.pdb,25.584
afm_woTemplates_model_1_multimer_v1_pred_25.pdb,25.568
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_4.pdb,25.553
afm_basic_model_5_multimer_v1_pred_50.pdb,25.553
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_44.pdb,25.514
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_22.pdb,25.513
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_48.pdb,25.486
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_6.pdb,25.479
cf_woTemplates_model_5_multimer_v1_pred_54.pdb,25.479
afm_woTemplates_model_1_multimer_v1_pred_61.pdb,25.473
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_18.pdb,25.467
afm_woTemplates_model_1_multimer_v1_pred_8.pdb,25.443
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_30.pdb,25.439
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_36.pdb,25.411
cf_woTemplates_model_3_multimer_v1_pred_1.pdb,25.41
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_1.pdb,25.406
cf_woTemplates_model_2_multimer_v1_pred_60.pdb,25.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,25.34
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_60.pdb,25.336
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_0.pdb,25.328
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_40.pdb,25.324
cf_woTemplates_model_3_multimer_v1_pred_20.pdb,25.319
cf_woTemplates_model_5_multimer_v1_pred_37.pdb,25.305
cf_woTemplates_model_3_multimer_v1_pred_26.pdb,25.29
cf_woTemplates_model_2_multimer_v1_pred_61.pdb,25.284
cf_woTemplates_model_3_multimer_v1_pred_2.pdb,25.274
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_20.pdb,25.261
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_45.pdb,25.244
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_32.pdb,25.228
afm_basic_model_5_multimer_v1_pred_53.pdb,25.193
cf_woTemplates_model_5_multimer_v1_pred_1.pdb,25.187
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_57.pdb,25.178
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_43.pdb,25.172
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_48.pdb,25.168
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_33.pdb,25.147
afm_dropout_full_model_1_multimer_v3_pred_47.pdb,25.143
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_65.pdb,25.132
cf_woTemplates_model_3_multimer_v1_pred_21.pdb,25.127
afm_woTemplates_model_3_multimer_v1_pred_11.pdb,25.124
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_25.pdb,25.097
afm_dropout_full_model_1_multimer_v3_pred_32.pdb,25.095
afm_woTemplates_model_3_multimer_v1_pred_50.pdb,25.078
cf_woTemplates_model_3_multimer_v1_pred_64.pdb,25.033
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_49.pdb,25.032
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_16.pdb,25.019
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_54.pdb,25.015
afm_dropout_full_model_3_multimer_v1_pred_9.pdb,25.013
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_56.pdb,24.988
afm_woTemplates_model_1_multimer_v1_pred_23.pdb,24.98
afm_woTemplates_model_1_multimer_v1_pred_50.pdb,24.979
afm_woTemplates_model_1_multimer_v1_pred_66.pdb,24.977
afm_dropout_full_model_3_multimer_v1_pred_23.pdb,24.973
afm_basic_model_3_multimer_v1_pred_49.pdb,24.964
cf_woTemplates_model_4_multimer_v1_pred_60.pdb,24.953
afm_basic_model_5_multimer_v1_pred_34.pdb,24.953
cf_woTemplates_model_3_multimer_v1_pred_3.pdb,24.951
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_65.pdb,24.924
afm_woTemplates_model_1_multimer_v1_pred_59.pdb,24.921
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_51.pdb,24.917
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_31.pdb,24.912
cf_woTemplates_model_1_multimer_v1_pred_27.pdb,24.888
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_46.pdb,24.842
cf_woTemplates_model_3_multimer_v1_pred_59.pdb,24.842
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_52.pdb,24.84
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_8.pdb,24.804
afm_woTemplates_model_5_multimer_v1_pred_50.pdb,24.803
afm_woTemplates_model_5_multimer_v1_pred_56.pdb,24.76
afm_dropout_full_model_5_multimer_v1_pred_10.pdb,24.743
cf_woTemplates_model_5_multimer_v1_pred_59.pdb,24.74
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_46.pdb,24.722
cf_woTemplates_model_5_multimer_v1_pred_52.pdb,24.711
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_20.pdb,24.711
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_65.pdb,24.711
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_41.pdb,24.698
cf_woTemplates_model_3_multimer_v1_pred_65.pdb,24.691
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_27.pdb,24.68
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_44.pdb,24.672
afm_woTemplates_model_5_multimer_v1_pred_6.pdb,24.671
afm_dropout_full_model_5_multimer_v1_pred_26.pdb,24.66
afm_woTemplates_model_5_multimer_v1_pred_51.pdb,24.646
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_46.pdb,24.644
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_25.pdb,24.619
cf_woTemplates_model_1_multimer_v1_pred_19.pdb,24.617
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_60.pdb,24.616
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_26.pdb,24.614
afm_woTemplates_model_1_multimer_v1_pred_6.pdb,24.601
cf_woTemplates_model_3_multimer_v1_pred_18.pdb,24.595
cf_woTemplates_model_3_multimer_v1_pred_42.pdb,24.592
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_28.pdb,24.556
afm_basic_model_5_multimer_v1_pred_43.pdb,24.551
afm_dropout_full_model_3_multimer_v1_pred_49.pdb,24.541
afm_woTemplates_model_4_multimer_v1_pred_28.pdb,24.54
afm_woTemplates_model_1_multimer_v1_pred_0.pdb,24.54
afm_woTemplates_model_1_multimer_v1_pred_14.pdb,24.522
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_34.pdb,24.52
cf_woTemplates_model_2_multimer_v1_pred_14.pdb,24.51
afm_dropout_full_model_3_multimer_v1_pred_8.pdb,24.502
cf_woTemplates_model_5_multimer_v1_pred_29.pdb,24.499
afm_woTemplates_model_4_multimer_v1_pred_8.pdb,24.496
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_47.pdb,24.491
afm_dropout_full_model_3_multimer_v1_pred_39.pdb,24.491
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_46.pdb,24.481
cf_woTemplates_model_1_multimer_v1_pred_12.pdb,24.46
afm_woTemplates_model_5_multimer_v1_pred_65.pdb,24.452
afm_dropout_full_model_3_multimer_v1_pred_19.pdb,24.447
cf_woTemplates_model_4_multimer_v1_pred_49.pdb,24.446
afm_woTemplates_model_5_multimer_v1_pred_54.pdb,24.444
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_21.pdb,24.43
afm_dropout_full_model_3_multimer_v1_pred_59.pdb,24.419
cf_woTemplates_model_5_multimer_v1_pred_5.pdb,24.4
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_15.pdb,24.395
afm_dropout_full_model_3_multimer_v1_pred_42.pdb,24.394
afm_woTemplates_model_3_multimer_v1_pred_26.pdb,24.389
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_6.pdb,24.383
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_16.pdb,24.382
afm_woTemplates_model_1_multimer_v1_pred_12.pdb,24.377
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_63.pdb,24.361
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_41.pdb,24.36
cf_woTemplates_model_5_multimer_v1_pred_17.pdb,24.349
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_15.pdb,24.338
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_36.pdb,24.33
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_24.pdb,24.328
afm_dropout_full_model_5_multimer_v1_pred_66.pdb,24.305
afm_woTemplates_model_5_multimer_v1_pred_14.pdb,24.284
afm_woTemplates_model_5_multimer_v1_pred_45.pdb,24.284
afm_woTemplates_model_5_multimer_v1_pred_38.pdb,24.28
cf_woTemplates_model_2_multimer_v1_pred_48.pdb,24.278
afm_dropout_full_model_3_multimer_v1_pred_40.pdb,24.27
cf_woTemplates_model_1_multimer_v1_pred_47.pdb,24.252
afm_woTemplates_model_1_multimer_v1_pred_13.pdb,24.25
afm_basic_model_5_multimer_v1_pred_42.pdb,24.242
afm_basic_model_3_multimer_v1_pred_56.pdb,24.234
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_58.pdb,24.234
cf_woTemplates_model_3_multimer_v1_pred_29.pdb,24.229
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_62.pdb,24.222
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_36.pdb,24.207
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,24.206
afm_woTemplates_model_5_multimer_v1_pred_13.pdb,24.193
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_33.pdb,24.191
cf_woTemplates_model_5_multimer_v1_pred_42.pdb,24.185
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_23.pdb,24.176
cf_woTemplates_model_3_multimer_v1_pred_32.pdb,24.172
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_62.pdb,24.172
cf_woTemplates_model_5_multimer_v1_pred_47.pdb,24.156
cf_woTemplates_model_5_multimer_v1_pred_60.pdb,24.156
afm_woTemplates_model_1_multimer_v1_pred_1.pdb,24.155
cf_woTemplates_model_5_multimer_v1_pred_56.pdb,24.148
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_37.pdb,24.148
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_66.pdb,24.125
afm_dropout_full_model_5_multimer_v1_pred_64.pdb,24.123
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_41.pdb,24.122
cf_woTemplates_model_5_multimer_v1_pred_36.pdb,24.119
cf_woTemplates_model_5_multimer_v1_pred_55.pdb,24.119
cf_woTemplates_model_5_multimer_v1_pred_15.pdb,24.113
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_23.pdb,24.105
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_7.pdb,24.102
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_63.pdb,24.099
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_16.pdb,24.074
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_26.pdb,24.068
afm_woTemplates_model_1_multimer_v1_pred_48.pdb,24.067
cf_woTemplates_model_3_multimer_v1_pred_16.pdb,24.062
afm_woTemplates_model_5_multimer_v1_pred_59.pdb,24.055
afm_woTemplates_model_4_multimer_v1_pred_56.pdb,24.048
afm_woTemplates_model_5_multimer_v1_pred_37.pdb,24.039
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_42.pdb,24.038
afm_dropout_full_model_3_multimer_v1_pred_7.pdb,24.03
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_9.pdb,24.024
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_10.pdb,24.014
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_57.pdb,24.01
cf_woTemplates_model_5_multimer_v1_pred_58.pdb,24.002
afm_woTemplates_model_5_multimer_v1_pred_3.pdb,23.984
cf_woTemplates_model_3_multimer_v1_pred_30.pdb,23.98
afm_dropout_full_model_1_multimer_v1_pred_56.pdb,23.979
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_12.pdb,23.977
afm_woTemplates_model_1_multimer_v1_pred_9.pdb,23.967
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_21.pdb,23.965
cf_woTemplates_model_5_multimer_v1_pred_4.pdb,23.963
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_48.pdb,23.962
afm_woTemplates_model_5_multimer_v1_pred_24.pdb,23.962
cf_woTemplates_model_1_multimer_v1_pred_59.pdb,23.954
afm_woTemplates_model_5_multimer_v1_pred_55.pdb,23.942
afm_woTemplates_model_5_multimer_v1_pred_31.pdb,23.941
afm_woTemplates_model_4_multimer_v1_pred_44.pdb,23.94
afm_dropout_full_model_3_multimer_v1_pred_28.pdb,23.939
cf_woTemplates_model_3_multimer_v1_pred_15.pdb,23.932
