model_name,oligo_gdtts
afm_woTemplates_model_5_multimer_v3_pred_45.pdb,0.581
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_40.pdb,0.579
afm_woTemplates_model_2_multimer_v3_pred_30.pdb,0.578
afm_woTemplates_model_5_multimer_v3_pred_15.pdb,0.578
afm_woTemplates_model_5_multimer_v3_pred_24.pdb,0.578
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_36.pdb,0.576
afm_woTemplates_model_5_multimer_v3_pred_28.pdb,0.576
afm_woTemplates_model_5_multimer_v3_pred_32.pdb,0.575
afm_woTemplates_model_5_multimer_v3_pred_66.pdb,0.575
afm_woTemplates_model_5_multimer_v3_pred_42.pdb,0.575
afm_woTemplates_model_5_multimer_v3_pred_50.pdb,0.574
afm_woTemplates_model_5_multimer_v3_pred_27.pdb,0.574
afm_woTemplates_model_5_multimer_v3_pred_46.pdb,0.574
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.573
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_17.pdb,0.573
afm_woTemplates_model_5_multimer_v3_pred_39.pdb,0.573
afm_woTemplates_model_5_multimer_v3_pred_54.pdb,0.573
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.572
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_57.pdb,0.571
afm_woTemplates_model_5_multimer_v3_pred_53.pdb,0.571
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_63.pdb,0.571
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_52.pdb,0.57
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.569
afm_dropout_full_woTemplates_r3_model_5_multimer_v3_pred_60.pdb,0.569
cf_woTemplates_model_5_multimer_v3_pred_31.pdb,0.568
cf_woTemplates_model_5_multimer_v3_pred_21.pdb,0.568
cf_woTemplates_model_5_multimer_v3_pred_34.pdb,0.568
cf_woTemplates_model_5_multimer_v3_pred_5.pdb,0.567
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_16.pdb,0.567
cf_woTemplates_model_5_multimer_v3_pred_24.pdb,0.566
cf_woTemplates_model_5_multimer_v3_pred_54.pdb,0.566
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_41.pdb,0.566
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_36.pdb,0.565
afm_woTemplates_model_5_multimer_v3_pred_31.pdb,0.565
cf_woTemplates_model_5_multimer_v3_pred_16.pdb,0.565
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_56.pdb,0.564
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,0.563
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_13.pdb,0.563
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_34.pdb,0.562
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_43.pdb,0.562
afm_woTemplates_model_2_multimer_v3_pred_37.pdb,0.561
