model_name,oligo_gdtha
cf_dropout_full_woTemplates_model_2_ptm_pred_71.pdb,0.516
cf_dropout_full_woTemplates_model_2_ptm_pred_36.pdb,0.509
cf_dropout_full_woTemplates_model_2_ptm_pred_170.pdb,0.504
afm_dropout_noSM_woTemplates_model_4_ptm_pred_195.pdb,0.499
cf_dropout_full_woTemplates_model_2_ptm_pred_109.pdb,0.491
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_61.pdb,0.491
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_108.pdb,0.491
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_81.pdb,0.489
cf_dropout_full_woTemplates_model_2_ptm_pred_49.pdb,0.489
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_170.pdb,0.489
cf_dropout_full_woTemplates_model_4_ptm_pred_122.pdb,0.489
afm_dropout_full_model_2_ptm_pred_101.pdb,0.489
afm_dropout_noSM_woTemplates_model_4_ptm_pred_181.pdb,0.488
afm_dropout_noSM_woTemplates_model_4_ptm_pred_178.pdb,0.488
cf_dropout_full_woTemplates_model_2_ptm_pred_143.pdb,0.487
afm_dropout_full_woTemplates_model_4_ptm_pred_62.pdb,0.487
afm_dropout_noSM_woTemplates_model_4_ptm_pred_81.pdb,0.487
afm_dropout_noSM_woTemplates_model_4_ptm_pred_162.pdb,0.486
cf_dropout_full_woTemplates_model_5_ptm_pred_21.pdb,0.486
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_9.pdb,0.486
cf_woTemplates_model_5_ptm_pred_8.pdb,0.485
cf_dropout_full_woTemplates_model_2_ptm_pred_67.pdb,0.485
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_131.pdb,0.485
afm_dropout_full_model_4_ptm_pred_74.pdb,0.484
cf_dropout_full_woTemplates_model_5_ptm_pred_58.pdb,0.484
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_145.pdb,0.484
cf_dropout_full_woTemplates_model_5_ptm_pred_11.pdb,0.484
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_84.pdb,0.484
cf_woTemplates_model_5_ptm_pred_0.pdb,0.484
afm_dropout_full_woTemplates_r3_model_5_ptm_pred_194.pdb,0.484
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_48.pdb,0.484
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_188.pdb,0.484
cf_dropout_full_woTemplates_model_5_ptm_pred_23.pdb,0.484
afm_dropout_full_model_4_ptm_pred_173.pdb,0.483
cf_dropout_full_woTemplates_model_5_ptm_pred_154.pdb,0.483
afm_dropout_full_model_4_ptm_pred_135.pdb,0.483
cf_woTemplates_model_5_ptm_pred_24.pdb,0.483
cf_dropout_full_woTemplates_model_5_ptm_pred_156.pdb,0.482
afm_dropout_full_model_4_ptm_pred_76.pdb,0.482
cf_woTemplates_model_5_ptm_pred_135.pdb,0.482
cf_woTemplates_model_5_ptm_pred_173.pdb,0.482
cf_woTemplates_model_4_ptm_pred_186.pdb,0.482
afm_basic_model_4_ptm_pred_176.pdb,0.481
cf_woTemplates_model_5_ptm_pred_198.pdb,0.481
cf_dropout_full_woTemplates_model_5_ptm_pred_84.pdb,0.481
cf_woTemplates_model_2_ptm_pred_126.pdb,0.481
afm_dropout_full_woTemplates_model_4_ptm_pred_192.pdb,0.481
cf_dropout_full_woTemplates_model_4_ptm_pred_74.pdb,0.481
cf_dropout_full_woTemplates_model_2_ptm_pred_131.pdb,0.481
cf_dropout_full_woTemplates_model_5_ptm_pred_153.pdb,0.48
cf_dropout_full_woTemplates_model_5_ptm_pred_127.pdb,0.48
cf_dropout_full_woTemplates_model_2_ptm_pred_138.pdb,0.48
cf_woTemplates_model_5_ptm_pred_97.pdb,0.48
cf_dropout_full_woTemplates_model_5_ptm_pred_110.pdb,0.48
cf_dropout_full_woTemplates_model_5_ptm_pred_169.pdb,0.48
cf_woTemplates_model_5_ptm_pred_28.pdb,0.48
cf_woTemplates_model_5_ptm_pred_9.pdb,0.48
cf_dropout_full_woTemplates_model_4_ptm_pred_179.pdb,0.48
cf_woTemplates_model_5_ptm_pred_10.pdb,0.48
cf_dropout_full_woTemplates_model_4_ptm_pred_138.pdb,0.48
afm_woTemplates_model_4_ptm_pred_83.pdb,0.48
cf_dropout_full_woTemplates_model_4_ptm_pred_185.pdb,0.48
cf_woTemplates_model_5_ptm_pred_2.pdb,0.48
cf_dropout_full_woTemplates_model_5_ptm_pred_27.pdb,0.48
cf_woTemplates_model_5_ptm_pred_42.pdb,0.48
cf_dropout_full_woTemplates_model_5_ptm_pred_98.pdb,0.48
cf_dropout_full_woTemplates_model_4_ptm_pred_145.pdb,0.48
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_10.pdb,0.48
cf_dropout_full_woTemplates_model_4_ptm_pred_20.pdb,0.48
cf_dropout_full_woTemplates_model_2_ptm_pred_74.pdb,0.479
cf_woTemplates_model_5_ptm_pred_49.pdb,0.479
cf_woTemplates_model_5_ptm_pred_110.pdb,0.479
cf_woTemplates_model_4_ptm_pred_124.pdb,0.479
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_120.pdb,0.479
cf_woTemplates_model_5_ptm_pred_38.pdb,0.479
cf_dropout_full_woTemplates_model_5_ptm_pred_171.pdb,0.479
afm_woTemplates_model_4_ptm_pred_92.pdb,0.479
cf_woTemplates_model_5_ptm_pred_167.pdb,0.479
cf_woTemplates_model_5_ptm_pred_111.pdb,0.479
cf_dropout_full_woTemplates_model_2_ptm_pred_132.pdb,0.479
cf_dropout_full_woTemplates_model_4_ptm_pred_99.pdb,0.478
cf_dropout_full_woTemplates_model_5_ptm_pred_90.pdb,0.478
cf_dropout_full_woTemplates_model_5_ptm_pred_173.pdb,0.478
cf_woTemplates_model_5_ptm_pred_192.pdb,0.478
cf_dropout_full_woTemplates_model_5_ptm_pred_135.pdb,0.478
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_125.pdb,0.478
cf_dropout_full_woTemplates_model_2_ptm_pred_66.pdb,0.478
cf_dropout_full_woTemplates_model_2_ptm_pred_20.pdb,0.478
cf_woTemplates_model_5_ptm_pred_105.pdb,0.478
afm_dropout_full_woTemplates_model_4_ptm_pred_161.pdb,0.478
afm_dropout_full_woTemplates_model_4_ptm_pred_128.pdb,0.478
cf_woTemplates_model_4_ptm_pred_133.pdb,0.478
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_24.pdb,0.478
cf_woTemplates_model_5_ptm_pred_98.pdb,0.478
cf_woTemplates_model_4_ptm_pred_126.pdb,0.478
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_175.pdb,0.478
afm_dropout_full_woTemplates_model_4_ptm_pred_191.pdb,0.478
cf_woTemplates_model_5_ptm_pred_14.pdb,0.478
afm_dropout_full_woTemplates_r3_model_2_ptm_pred_67.pdb,0.478
cf_dropout_full_woTemplates_model_4_ptm_pred_196.pdb,0.478
cf_dropout_full_woTemplates_model_2_ptm_pred_27.pdb,0.478
cf_dropout_full_woTemplates_model_2_ptm_pred_6.pdb,0.478
afm_woTemplates_model_4_ptm_pred_183.pdb,0.478
afm_dropout_full_model_4_ptm_pred_175.pdb,0.478
cf_dropout_full_woTemplates_model_5_ptm_pred_100.pdb,0.477
afm_woTemplates_model_4_ptm_pred_121.pdb,0.477
cf_dropout_full_woTemplates_model_4_ptm_pred_164.pdb,0.477
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_14.pdb,0.477
cf_dropout_full_woTemplates_model_5_ptm_pred_180.pdb,0.477
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_22.pdb,0.477
cf_dropout_full_woTemplates_model_5_ptm_pred_6.pdb,0.477
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_43.pdb,0.477
cf_dropout_full_woTemplates_model_5_ptm_pred_162.pdb,0.477
