model_name,oligo_gdtha
cf_dropout_full_woTemplates_model_5_ptm_pred_94.pdb,0.815
cf_dropout_full_woTemplates_model_5_ptm_pred_103.pdb,0.813
cf_woTemplates_model_5_ptm_pred_39.pdb,0.811
cf_dropout_full_woTemplates_model_5_ptm_pred_76.pdb,0.809
cf_woTemplates_model_5_ptm_pred_98.pdb,0.798
cf_dropout_full_woTemplates_model_5_ptm_pred_173.pdb,0.796
afm_dropout_full_woTemplates_model_3_ptm_pred_3.pdb,0.796
cf_dropout_full_woTemplates_model_3_ptm_pred_180.pdb,0.796
afm_basic_model_3_ptm_pred_99.pdb,0.794
cf_woTemplates_model_5_ptm_pred_185.pdb,0.794
cf_woTemplates_model_4_ptm_pred_103.pdb,0.794
afm_dropout_full_woTemplates_model_3_ptm_pred_80.pdb,0.792
cf_woTemplates_model_5_ptm_pred_153.pdb,0.792
afm_woTemplates_model_3_ptm_pred_20.pdb,0.792
afm_woTemplates_model_3_ptm_pred_131.pdb,0.79
afm_woTemplates_model_1_ptm_pred_84.pdb,0.79
cf_dropout_full_woTemplates_model_5_ptm_pred_102.pdb,0.79
afm_dropout_noSM_woTemplates_model_3_ptm_pred_4.pdb,0.79
afm_woTemplates_model_3_ptm_pred_190.pdb,0.79
afm_dropout_full_woTemplates_model_3_ptm_pred_94.pdb,0.79
afm_dropout_noSM_woTemplates_model_3_ptm_pred_124.pdb,0.79
afm_woTemplates_model_3_ptm_pred_112.pdb,0.788
afm_woTemplates_model_3_ptm_pred_178.pdb,0.788
afm_dropout_noSM_woTemplates_model_1_ptm_pred_60.pdb,0.788
afm_basic_model_3_ptm_pred_15.pdb,0.788
afm_woTemplates_model_3_ptm_pred_56.pdb,0.788
afm_dropout_full_model_3_ptm_pred_39.pdb,0.788
afm_basic_model_3_ptm_pred_109.pdb,0.788
afm_dropout_full_woTemplates_model_3_ptm_pred_43.pdb,0.788
afm_dropout_full_model_3_ptm_pred_156.pdb,0.788
afm_woTemplates_model_3_ptm_pred_86.pdb,0.788
afm_woTemplates_model_3_ptm_pred_16.pdb,0.788
afm_woTemplates_model_3_ptm_pred_171.pdb,0.788
cf_dropout_full_woTemplates_model_5_ptm_pred_130.pdb,0.786
afm_dropout_noSM_woTemplates_model_3_ptm_pred_69.pdb,0.786
afm_dropout_noSM_woTemplates_model_3_ptm_pred_149.pdb,0.786
afm_woTemplates_model_3_ptm_pred_108.pdb,0.786
afm_basic_model_3_ptm_pred_137.pdb,0.786
afm_basic_model_3_ptm_pred_25.pdb,0.786
afm_dropout_full_woTemplates_model_1_ptm_pred_126.pdb,0.786
afm_dropout_noSM_woTemplates_model_3_ptm_pred_114.pdb,0.786
afm_dropout_full_woTemplates_model_1_ptm_pred_114.pdb,0.786
afm_woTemplates_model_3_ptm_pred_62.pdb,0.786
afm_basic_model_3_ptm_pred_63.pdb,0.786
afm_dropout_full_model_3_ptm_pred_199.pdb,0.786
afm_basic_model_3_ptm_pred_14.pdb,0.786
afm_dropout_noSM_woTemplates_model_3_ptm_pred_180.pdb,0.786
afm_basic_model_3_ptm_pred_100.pdb,0.786
afm_basic_model_3_ptm_pred_0.pdb,0.786
afm_basic_model_3_ptm_pred_4.pdb,0.786
afm_basic_model_3_ptm_pred_199.pdb,0.784
afm_dropout_noSM_woTemplates_model_3_ptm_pred_138.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_54.pdb,0.784
afm_dropout_full_model_3_ptm_pred_49.pdb,0.784
afm_woTemplates_model_3_ptm_pred_60.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_29.pdb,0.784
afm_woTemplates_model_3_ptm_pred_174.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_183.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_182.pdb,0.784
afm_dropout_noSM_woTemplates_model_3_ptm_pred_29.pdb,0.784
afm_basic_model_3_ptm_pred_110.pdb,0.784
cf_dropout_full_woTemplates_model_5_ptm_pred_148.pdb,0.784
afm_basic_model_3_ptm_pred_126.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_32.pdb,0.784
afm_dropout_noSM_woTemplates_model_3_ptm_pred_130.pdb,0.784
afm_basic_model_3_ptm_pred_42.pdb,0.784
afm_dropout_full_model_3_ptm_pred_178.pdb,0.784
afm_dropout_full_woTemplates_model_3_ptm_pred_167.pdb,0.784
cf_dropout_full_woTemplates_model_5_ptm_pred_16.pdb,0.784
cf_woTemplates_model_5_ptm_pred_199.pdb,0.784
afm_woTemplates_model_3_ptm_pred_199.pdb,0.784
afm_woTemplates_model_3_ptm_pred_58.pdb,0.784
afm_dropout_noSM_woTemplates_model_3_ptm_pred_100.pdb,0.784
afm_basic_model_3_ptm_pred_91.pdb,0.784
afm_basic_model_3_ptm_pred_78.pdb,0.784
afm_basic_model_3_ptm_pred_1.pdb,0.782
afm_basic_model_3_ptm_pred_94.pdb,0.782
afm_dropout_full_woTemplates_model_3_ptm_pred_157.pdb,0.782
afm_basic_model_3_ptm_pred_44.pdb,0.782
afm_dropout_full_woTemplates_model_3_ptm_pred_25.pdb,0.782
afm_basic_model_3_ptm_pred_23.pdb,0.782
afm_dropout_full_woTemplates_model_3_ptm_pred_28.pdb,0.782
afm_woTemplates_model_3_ptm_pred_88.pdb,0.782
afm_basic_model_3_ptm_pred_125.pdb,0.782
afm_dropout_full_woTemplates_model_3_ptm_pred_17.pdb,0.782
afm_woTemplates_model_3_ptm_pred_149.pdb,0.782
afm_woTemplates_model_3_ptm_pred_120.pdb,0.782
cf_dropout_full_woTemplates_model_5_ptm_pred_149.pdb,0.782
afm_dropout_full_woTemplates_model_1_ptm_pred_87.pdb,0.782
afm_basic_model_3_ptm_pred_165.pdb,0.782
afm_basic_model_3_ptm_pred_13.pdb,0.782
afm_dropout_full_woTemplates_model_3_ptm_pred_127.pdb,0.782
afm_basic_model_3_ptm_pred_131.pdb,0.782
