group,weighted_penalty
QA312_2,0.14647475599633045
QA212_2,0.29224981450253107
QA029_2,1.0
QA148_2,0.1270269308310932
QA051_2,0.23981668688630386
QA393_2,0.13582841506294885
QA264_2,0.27403001061384613
QA345_2,0.09408921894772018
QA164_2,0.0
QAiptm_2,0.2469780723723229
QA050_2,0.27410214693708485
QA110_2,0.11053494331647928
QA314_2,0.26596040700001083
QA331_2,0.23981668688630386
QA425_2,0.3131731262197979
QA188_2,0.1384885026936574
QAptm_2,0.2469780723723229
QA319_2,0.2042738135144821
QAiptm+ptm_2,0.2469780723723229
QAmean_plddt_2,0.24930827743749862
QA476_2,0.018481073767638207
