model_name,tm_score
afm_woTemplates_model_3_ptm_pred_162.pdb,0.927
afm_basic_model_3_ptm_pred_179.pdb,0.921
afm_woTemplates_model_3_ptm_pred_95.pdb,0.92
afm_dropout_full_model_3_ptm_pred_87.pdb,0.92
afm_dropout_noSM_woTemplates_model_3_ptm_pred_196.pdb,0.918
afm_dropout_noSM_woTemplates_model_3_ptm_pred_152.pdb,0.916
afm_woTemplates_model_3_ptm_pred_36.pdb,0.916
afm_dropout_noSM_woTemplates_model_3_ptm_pred_85.pdb,0.915
afm_dropout_full_model_3_ptm_pred_68.pdb,0.914
afm_dropout_full_woTemplates_model_3_ptm_pred_11.pdb,0.913
afm_basic_model_3_ptm_pred_15.pdb,0.913
afm_woTemplates_model_3_ptm_pred_131.pdb,0.912
afm_dropout_noSM_woTemplates_model_3_ptm_pred_35.pdb,0.912
afm_woTemplates_model_3_ptm_pred_154.pdb,0.911
afm_dropout_full_woTemplates_model_3_ptm_pred_35.pdb,0.911
afm_woTemplates_model_3_ptm_pred_37.pdb,0.909
afm_dropout_full_model_3_ptm_pred_120.pdb,0.908
afm_dropout_full_model_3_ptm_pred_169.pdb,0.908
afm_woTemplates_model_3_ptm_pred_150.pdb,0.907
afm_basic_model_3_ptm_pred_174.pdb,0.907
afm_dropout_noSM_woTemplates_model_3_ptm_pred_169.pdb,0.906
afm_dropout_full_model_3_ptm_pred_173.pdb,0.906
afm_dropout_noSM_woTemplates_model_3_ptm_pred_125.pdb,0.905
afm_woTemplates_model_3_ptm_pred_63.pdb,0.905
afm_dropout_full_woTemplates_model_3_ptm_pred_48.pdb,0.905
afm_dropout_full_model_3_ptm_pred_125.pdb,0.904
afm_woTemplates_model_5_ptm_pred_135.pdb,0.904
afm_dropout_full_model_3_ptm_pred_43.pdb,0.904
afm_dropout_full_model_3_ptm_pred_88.pdb,0.904
afm_basic_model_3_ptm_pred_116.pdb,0.904
afm_dropout_full_model_3_ptm_pred_80.pdb,0.903
afm_dropout_full_woTemplates_model_3_ptm_pred_66.pdb,0.903
afm_basic_model_3_ptm_pred_53.pdb,0.901
afm_basic_model_3_ptm_pred_189.pdb,0.901
afm_dropout_full_woTemplates_model_3_ptm_pred_153.pdb,0.901
afm_woTemplates_model_3_ptm_pred_48.pdb,0.901
afm_dropout_full_model_3_ptm_pred_56.pdb,0.901
afm_dropout_full_woTemplates_model_3_ptm_pred_47.pdb,0.901
afm_dropout_full_woTemplates_model_3_ptm_pred_42.pdb,0.901
afm_woTemplates_model_3_ptm_pred_172.pdb,0.901
afm_woTemplates_model_3_ptm_pred_87.pdb,0.9
afm_dropout_noSM_woTemplates_model_3_ptm_pred_148.pdb,0.9
afm_dropout_full_woTemplates_model_3_ptm_pred_175.pdb,0.9
afm_woTemplates_model_3_ptm_pred_45.pdb,0.9
afm_dropout_noSM_woTemplates_model_3_ptm_pred_74.pdb,0.899
afm_dropout_noSM_woTemplates_model_3_ptm_pred_135.pdb,0.899
afm_dropout_noSM_woTemplates_model_3_ptm_pred_83.pdb,0.899
afm_dropout_full_woTemplates_model_3_ptm_pred_102.pdb,0.899
afm_basic_model_3_ptm_pred_163.pdb,0.899
afm_woTemplates_model_3_ptm_pred_52.pdb,0.899
afm_dropout_full_woTemplates_model_3_ptm_pred_112.pdb,0.899
afm_woTemplates_model_3_ptm_pred_195.pdb,0.899
afm_dropout_full_model_3_ptm_pred_131.pdb,0.899
afm_woTemplates_model_3_ptm_pred_121.pdb,0.899
afm_dropout_full_model_3_ptm_pred_38.pdb,0.898
afm_dropout_full_woTemplates_model_3_ptm_pred_30.pdb,0.898
afm_basic_model_3_ptm_pred_41.pdb,0.898
afm_woTemplates_model_3_ptm_pred_113.pdb,0.898
afm_woTemplates_model_3_ptm_pred_169.pdb,0.898
afm_basic_model_3_ptm_pred_56.pdb,0.897
afm_dropout_full_woTemplates_model_3_ptm_pred_82.pdb,0.897
afm_dropout_noSM_woTemplates_model_3_ptm_pred_91.pdb,0.897
afm_basic_model_3_ptm_pred_183.pdb,0.897
afm_dropout_full_model_3_ptm_pred_112.pdb,0.897
afm_basic_model_3_ptm_pred_184.pdb,0.896
afm_basic_model_3_ptm_pred_129.pdb,0.896
afm_basic_model_3_ptm_pred_160.pdb,0.896
afm_basic_model_3_ptm_pred_173.pdb,0.896
afm_basic_model_3_ptm_pred_87.pdb,0.896
afm_woTemplates_model_3_ptm_pred_80.pdb,0.896
afm_woTemplates_model_3_ptm_pred_27.pdb,0.895
afm_basic_model_3_ptm_pred_138.pdb,0.895
afm_dropout_noSM_woTemplates_model_3_ptm_pred_123.pdb,0.895
afm_basic_model_3_ptm_pred_103.pdb,0.895
afm_dropout_full_model_3_ptm_pred_101.pdb,0.895
afm_basic_model_3_ptm_pred_152.pdb,0.895
afm_dropout_full_woTemplates_model_3_ptm_pred_173.pdb,0.895
afm_dropout_full_model_3_ptm_pred_57.pdb,0.895
afm_basic_model_3_ptm_pred_156.pdb,0.895
afm_dropout_full_model_3_ptm_pred_197.pdb,0.895
afm_dropout_noSM_woTemplates_model_3_ptm_pred_80.pdb,0.895
afm_woTemplates_model_3_ptm_pred_175.pdb,0.894
afm_basic_model_3_ptm_pred_128.pdb,0.894
afm_woTemplates_model_3_ptm_pred_66.pdb,0.894
afm_dropout_full_woTemplates_model_3_ptm_pred_75.pdb,0.894
afm_woTemplates_model_3_ptm_pred_186.pdb,0.894
afm_dropout_noSM_woTemplates_model_3_ptm_pred_182.pdb,0.894
afm_dropout_full_model_3_ptm_pred_147.pdb,0.894
afm_woTemplates_model_3_ptm_pred_67.pdb,0.894
afm_woTemplates_model_3_ptm_pred_155.pdb,0.894
afm_basic_model_3_ptm_pred_94.pdb,0.893
afm_woTemplates_model_3_ptm_pred_184.pdb,0.893
afm_dropout_full_woTemplates_model_3_ptm_pred_80.pdb,0.893
afm_woTemplates_model_3_ptm_pred_112.pdb,0.893
afm_woTemplates_model_3_ptm_pred_91.pdb,0.893
