model_name,lddt
afm_basic_model_1_multimer_v2_pred_66.pdb,0.83
afm_basic_model_1_multimer_v2_pred_42.pdb,0.829
afm_basic_model_1_multimer_v2_pred_47.pdb,0.826
afm_basic_model_1_multimer_v2_pred_49.pdb,0.826
afm_woTemplates_model_1_multimer_v2_pred_32.pdb,0.823
afm_basic_model_1_multimer_v2_pred_3.pdb,0.822
afm_basic_model_1_multimer_v2_pred_29.pdb,0.822
afm_basic_model_4_multimer_v3_pred_42.pdb,0.821
afm_basic_model_1_multimer_v2_pred_55.pdb,0.821
afm_basic_model_4_multimer_v3_pred_62.pdb,0.821
afm_basic_model_1_multimer_v2_pred_17.pdb,0.82
afm_basic_model_4_multimer_v3_pred_64.pdb,0.819
afm_basic_model_1_multimer_v2_pred_51.pdb,0.819
afm_woTemplates_model_1_multimer_v2_pred_36.pdb,0.819
afm_basic_model_4_multimer_v3_pred_61.pdb,0.818
afm_woTemplates_model_1_multimer_v2_pred_10.pdb,0.818
afm_basic_model_4_multimer_v3_pred_1.pdb,0.818
afm_woTemplates_model_1_multimer_v2_pred_48.pdb,0.818
afm_basic_model_1_multimer_v2_pred_16.pdb,0.818
afm_woTemplates_model_1_multimer_v2_pred_25.pdb,0.818
afm_woTemplates_model_1_multimer_v2_pred_18.pdb,0.818
afm_woTemplates_model_1_multimer_v2_pred_66.pdb,0.817
afm_basic_model_4_multimer_v3_pred_25.pdb,0.817
afm_woTemplates_model_1_multimer_v2_pred_62.pdb,0.816
afm_woTemplates_model_1_multimer_v2_pred_55.pdb,0.815
afm_woTemplates_model_1_multimer_v2_pred_37.pdb,0.815
afm_basic_model_4_multimer_v3_pred_0.pdb,0.815
afm_woTemplates_model_1_multimer_v2_pred_50.pdb,0.815
afm_woTemplates_model_1_multimer_v2_pred_33.pdb,0.815
afm_basic_model_1_multimer_v2_pred_9.pdb,0.815
afm_woTemplates_model_1_multimer_v2_pred_52.pdb,0.814
afm_woTemplates_model_1_multimer_v2_pred_49.pdb,0.814
afm_basic_model_4_multimer_v3_pred_48.pdb,0.814
afm_basic_model_1_multimer_v2_pred_19.pdb,0.814
afm_basic_model_1_multimer_v2_pred_45.pdb,0.814
afm_basic_model_1_multimer_v2_pred_11.pdb,0.813
afm_basic_model_1_multimer_v2_pred_18.pdb,0.813
afm_basic_model_1_multimer_v2_pred_35.pdb,0.813
afm_basic_model_4_multimer_v3_pred_7.pdb,0.813
afm_woTemplates_model_1_multimer_v2_pred_41.pdb,0.813
afm_woTemplates_model_1_multimer_v2_pred_57.pdb,0.813
afm_woTemplates_model_1_multimer_v2_pred_44.pdb,0.813
cf_woTemplates_model_1_multimer_v2_pred_8.pdb,0.813
afm_woTemplates_model_1_multimer_v2_pred_38.pdb,0.812
afm_woTemplates_model_1_multimer_v2_pred_61.pdb,0.812
cf_woTemplates_model_1_multimer_v2_pred_55.pdb,0.812
