model_name,oligo_gdtts
cf_dropout_full_woTemplates_model_4_ptm_pred_131.pdb,0.908
cf_dropout_full_woTemplates_model_4_ptm_pred_183.pdb,0.906
cf_dropout_full_woTemplates_model_4_ptm_pred_164.pdb,0.902
cf_dropout_full_woTemplates_model_2_ptm_pred_57.pdb,0.902
cf_woTemplates_model_4_ptm_pred_39.pdb,0.902
cf_woTemplates_model_4_ptm_pred_167.pdb,0.902
cf_dropout_full_woTemplates_model_2_ptm_pred_189.pdb,0.901
cf_dropout_full_woTemplates_model_4_ptm_pred_38.pdb,0.901
cf_dropout_full_woTemplates_model_4_ptm_pred_103.pdb,0.901
cf_dropout_full_woTemplates_model_4_ptm_pred_102.pdb,0.9
cf_woTemplates_model_4_ptm_pred_136.pdb,0.9
cf_woTemplates_model_2_ptm_pred_191.pdb,0.9
cf_woTemplates_model_2_ptm_pred_153.pdb,0.9
cf_woTemplates_model_4_ptm_pred_40.pdb,0.9
cf_dropout_full_woTemplates_model_2_ptm_pred_12.pdb,0.899
cf_woTemplates_model_4_ptm_pred_172.pdb,0.899
cf_dropout_full_woTemplates_model_4_ptm_pred_59.pdb,0.898
cf_dropout_full_woTemplates_model_4_ptm_pred_89.pdb,0.898
cf_dropout_full_woTemplates_model_4_ptm_pred_48.pdb,0.898
cf_woTemplates_model_1_ptm_pred_116.pdb,0.898
cf_dropout_full_woTemplates_model_1_ptm_pred_113.pdb,0.897
cf_dropout_full_woTemplates_model_4_ptm_pred_187.pdb,0.897
cf_woTemplates_model_4_ptm_pred_169.pdb,0.896
cf_dropout_full_woTemplates_model_4_ptm_pred_2.pdb,0.896
cf_woTemplates_model_4_ptm_pred_89.pdb,0.896
cf_woTemplates_model_4_ptm_pred_75.pdb,0.896
cf_dropout_full_woTemplates_model_4_ptm_pred_109.pdb,0.896
cf_woTemplates_model_2_ptm_pred_146.pdb,0.896
cf_dropout_full_woTemplates_model_4_ptm_pred_111.pdb,0.896
cf_dropout_full_woTemplates_model_4_ptm_pred_101.pdb,0.895
cf_dropout_full_woTemplates_model_1_ptm_pred_61.pdb,0.895
cf_woTemplates_model_4_ptm_pred_151.pdb,0.895
cf_dropout_full_woTemplates_model_4_ptm_pred_139.pdb,0.895
cf_woTemplates_model_2_ptm_pred_66.pdb,0.895
cf_dropout_full_woTemplates_model_4_ptm_pred_16.pdb,0.895
cf_woTemplates_model_2_ptm_pred_42.pdb,0.895
cf_woTemplates_model_4_ptm_pred_189.pdb,0.895
