model_name,qs_global
afm_woTemplates_model_4_multimer_v3_pred_30.pdb,0.819
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_22.pdb,0.819
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb,0.819
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_29.pdb,0.819
cf_woTemplates_model_4_multimer_v3_pred_13.pdb,0.819
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_4.pdb,0.819
cf_woTemplates_model_4_multimer_v3_pred_31.pdb,0.819
cf_woTemplates_model_4_multimer_v3_pred_22.pdb,0.819
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_18.pdb,0.818
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_28.pdb,0.817
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_14.pdb,0.817
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_23.pdb,0.817
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_18.pdb,0.816
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_15.pdb,0.815
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.815
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_12.pdb,0.815
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_27.pdb,0.815
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_13.pdb,0.815
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_12.pdb,0.814
afm_woTemplates_model_3_multimer_v2_pred_12.pdb,0.814
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,0.814
cf_woTemplates_model_4_multimer_v3_pred_10.pdb,0.814
cf_woTemplates_model_4_multimer_v3_pred_33.pdb,0.812
afm_woTemplates_model_1_multimer_v2_pred_24.pdb,0.812
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_25.pdb,0.811
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_9.pdb,0.811
afm_woTemplates_model_1_multimer_v2_pred_6.pdb,0.809
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_33.pdb,0.809
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.808
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_20.pdb,0.808
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_15.pdb,0.807
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_5.pdb,0.807
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_18.pdb,0.807
afm_woTemplates_model_1_multimer_v2_pred_5.pdb,0.806
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.805
afm_dropout_full_model_2_multimer_v3_pred_22.pdb,0.805
afm_woTemplates_model_4_multimer_v3_pred_27.pdb,0.805
cf_woTemplates_model_1_multimer_v3_pred_31.pdb,0.804
cf_woTemplates_model_5_multimer_v2_pred_21.pdb,0.804
afm_dropout_full_model_2_multimer_v3_pred_7.pdb,0.804
afm_woTemplates_model_5_multimer_v2_pred_17.pdb,0.803
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_5.pdb,0.803
cf_woTemplates_model_5_multimer_v2_pred_15.pdb,0.802
afm_woTemplates_model_1_multimer_v3_pred_2.pdb,0.802
afm_woTemplates_model_5_multimer_v2_pred_14.pdb,0.802
cf_woTemplates_model_1_multimer_v2_pred_6.pdb,0.802
afm_woTemplates_model_5_multimer_v2_pred_32.pdb,0.802
cf_woTemplates_model_5_multimer_v2_pred_32.pdb,0.802
cf_woTemplates_model_5_multimer_v2_pred_29.pdb,0.802
cf_woTemplates_model_5_multimer_v2_pred_26.pdb,0.801
afm_woTemplates_model_5_multimer_v2_pred_13.pdb,0.801
cf_woTemplates_model_5_multimer_v2_pred_28.pdb,0.801
cf_woTemplates_model_5_multimer_v2_pred_22.pdb,0.801
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_11.pdb,0.8
afm_woTemplates_model_5_multimer_v2_pred_29.pdb,0.8
afm_woTemplates_model_5_multimer_v2_pred_21.pdb,0.8
cf_woTemplates_model_5_multimer_v2_pred_23.pdb,0.8
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_3.pdb,0.8
cf_woTemplates_model_5_multimer_v2_pred_14.pdb,0.8
cf_woTemplates_model_5_multimer_v2_pred_5.pdb,0.799
afm_woTemplates_model_5_multimer_v2_pred_30.pdb,0.799
cf_woTemplates_model_5_multimer_v2_pred_13.pdb,0.799
cf_woTemplates_model_5_multimer_v2_pred_20.pdb,0.799
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_29.pdb,0.799
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_27.pdb,0.798
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_8.pdb,0.798
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_24.pdb,0.797
cf_woTemplates_model_5_multimer_v2_pred_0.pdb,0.796
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_23.pdb,0.796
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_24.pdb,0.795
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_12.pdb,0.795
cf_woTemplates_model_5_multimer_v2_pred_10.pdb,0.795
cf_woTemplates_model_1_multimer_v3_pred_4.pdb,0.795
cf_woTemplates_model_5_multimer_v2_pred_1.pdb,0.795
cf_woTemplates_model_4_multimer_v3_pred_4.pdb,0.794
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_30.pdb,0.794
cf_woTemplates_model_5_multimer_v2_pred_6.pdb,0.794
cf_woTemplates_model_5_multimer_v2_pred_17.pdb,0.794
cf_woTemplates_model_5_multimer_v2_pred_9.pdb,0.794
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.793
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_18.pdb,0.793
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_21.pdb,0.791
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.791
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_21.pdb,0.791
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_19.pdb,0.791
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_16.pdb,0.791
cf_woTemplates_model_5_multimer_v2_pred_2.pdb,0.791
afm_dropout_full_model_4_multimer_v3_pred_23.pdb,0.79
cf_woTemplates_model_5_multimer_v2_pred_19.pdb,0.79
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_20.pdb,0.789
afm_woTemplates_model_1_multimer_v3_pred_21.pdb,0.789
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_2.pdb,0.789
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.788
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_20.pdb,0.787
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_23.pdb,0.787
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.786
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_25.pdb,0.786
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_18.pdb,0.786
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,0.786
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_32.pdb,0.786
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_5.pdb,0.785
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_18.pdb,0.785
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_9.pdb,0.784
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_25.pdb,0.784
afm_woTemplates_model_3_multimer_v3_pred_16.pdb,0.784
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.783
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_33.pdb,0.783
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_14.pdb,0.782
afm_dropout_full_model_2_multimer_v3_pred_5.pdb,0.781
cf_woTemplates_model_5_multimer_v3_pred_24.pdb,0.78
afm_basic_model_2_multimer_v3_pred_13.pdb,0.78
afm_dropout_full_model_2_multimer_v3_pred_33.pdb,0.78
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_10.pdb,0.78
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,0.778
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.778
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_27.pdb,0.777
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_22.pdb,0.777
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_3.pdb,0.777
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb,0.777
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_32.pdb,0.777
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_11.pdb,0.776
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.776
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_30.pdb,0.776
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_29.pdb,0.775
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_16.pdb,0.775
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_4.pdb,0.774
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_24.pdb,0.774
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_17.pdb,0.774
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_29.pdb,0.774
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_20.pdb,0.774
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_31.pdb,0.774
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_21.pdb,0.774
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.773
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_23.pdb,0.773
afm_basic_model_3_multimer_v2_pred_12.pdb,0.772
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_33.pdb,0.772
afm_basic_model_3_multimer_v2_pred_2.pdb,0.771
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_11.pdb,0.771
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_19.pdb,0.771
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_33.pdb,0.77
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_31.pdb,0.77
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_7.pdb,0.77
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_28.pdb,0.77
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.77
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_27.pdb,0.769
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_6.pdb,0.768
afm_basic_model_1_multimer_v3_pred_20.pdb,0.768
afm_dropout_full_model_1_multimer_v2_pred_22.pdb,0.766
afm_woTemplates_model_5_multimer_v3_pred_19.pdb,0.765
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_24.pdb,0.765
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_9.pdb,0.765
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.765
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.765
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_16.pdb,0.765
afm_dropout_full_model_4_multimer_v3_pred_8.pdb,0.765
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_17.pdb,0.764
cf_woTemplates_model_3_multimer_v3_pred_13.pdb,0.764
afm_woTemplates_model_1_multimer_v3_pred_30.pdb,0.764
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_20.pdb,0.764
afm_dropout_full_model_1_multimer_v3_pred_14.pdb,0.764
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_31.pdb,0.764
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_9.pdb,0.762
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_28.pdb,0.761
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.761
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_17.pdb,0.761
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_13.pdb,0.761
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_29.pdb,0.761
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_2.pdb,0.76
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_15.pdb,0.76
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_20.pdb,0.76
cf_woTemplates_model_5_multimer_v2_pred_8.pdb,0.76
afm_basic_model_3_multimer_v2_pred_33.pdb,0.76
afm_dropout_full_model_1_multimer_v2_pred_1.pdb,0.759
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_15.pdb,0.759
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_1.pdb,0.758
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_14.pdb,0.757
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.756
afm_dropout_full_model_5_multimer_v2_pred_21.pdb,0.756
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_26.pdb,0.756
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_22.pdb,0.756
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_0.pdb,0.755
afm_basic_model_3_multimer_v2_pred_27.pdb,0.755
afm_basic_model_3_multimer_v2_pred_23.pdb,0.754
afm_woTemplates_model_3_multimer_v2_pred_15.pdb,0.754
afm_woTemplates_model_3_multimer_v2_pred_9.pdb,0.754
afm_basic_model_2_multimer_v3_pred_22.pdb,0.754
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_11.pdb,0.754
cf_woTemplates_model_5_multimer_v3_pred_33.pdb,0.753
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_29.pdb,0.752
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_19.pdb,0.752
cf_woTemplates_model_3_multimer_v2_pred_25.pdb,0.752
cf_woTemplates_model_5_multimer_v3_pred_29.pdb,0.751
afm_basic_model_3_multimer_v2_pred_7.pdb,0.751
afm_dropout_full_model_5_multimer_v2_pred_17.pdb,0.751
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.751
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.751
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_22.pdb,0.751
afm_basic_model_3_multimer_v2_pred_11.pdb,0.751
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.751
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_25.pdb,0.75
afm_basic_model_3_multimer_v2_pred_4.pdb,0.75
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_31.pdb,0.75
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_6.pdb,0.75
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_6.pdb,0.749
afm_woTemplates_model_4_multimer_v3_pred_18.pdb,0.749
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_1.pdb,0.749
afm_basic_model_2_multimer_v3_pred_0.pdb,0.748
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_12.pdb,0.748
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_5.pdb,0.748
afm_basic_model_3_multimer_v3_pred_33.pdb,0.748
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_9.pdb,0.748
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_25.pdb,0.748
afm_basic_model_1_multimer_v2_pred_2.pdb,0.748
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_19.pdb,0.748
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_12.pdb,0.747
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_16.pdb,0.747
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_11.pdb,0.747
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_21.pdb,0.747
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_30.pdb,0.746
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_19.pdb,0.746
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_6.pdb,0.745
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_13.pdb,0.745
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_30.pdb,0.745
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_22.pdb,0.745
afm_basic_model_3_multimer_v2_pred_3.pdb,0.745
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_22.pdb,0.745
afm_dropout_full_model_3_multimer_v2_pred_22.pdb,0.745
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_14.pdb,0.744
afm_woTemplates_model_5_multimer_v3_pred_9.pdb,0.744
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_17.pdb,0.744
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_15.pdb,0.744
cf_woTemplates_model_3_multimer_v2_pred_21.pdb,0.743
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_27.pdb,0.743
afm_basic_model_3_multimer_v2_pred_24.pdb,0.742
afm_woTemplates_model_4_multimer_v2_pred_24.pdb,0.742
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_19.pdb,0.742
afm_dropout_full_model_2_multimer_v3_pred_30.pdb,0.742
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.742
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_29.pdb,0.742
afm_dropout_full_model_1_multimer_v3_pred_23.pdb,0.741
afm_woTemplates_model_1_multimer_v2_pred_16.pdb,0.741
cf_woTemplates_model_3_multimer_v2_pred_33.pdb,0.74
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_17.pdb,0.74
afm_woTemplates_model_5_multimer_v3_pred_18.pdb,0.74
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.74
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_16.pdb,0.74
afm_woTemplates_model_5_multimer_v2_pred_15.pdb,0.739
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_7.pdb,0.739
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_0.pdb,0.739
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_33.pdb,0.739
afm_dropout_full_model_5_multimer_v2_pred_27.pdb,0.738
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_0.pdb,0.738
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_7.pdb,0.737
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_13.pdb,0.737
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_30.pdb,0.737
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_14.pdb,0.737
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_5.pdb,0.737
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_13.pdb,0.737
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,0.736
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_30.pdb,0.736
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_9.pdb,0.736
afm_dropout_full_model_5_multimer_v2_pred_26.pdb,0.735
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_17.pdb,0.735
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_7.pdb,0.735
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.735
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.735
afm_dropout_full_model_1_multimer_v3_pred_5.pdb,0.735
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_26.pdb,0.735
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.734
cf_woTemplates_model_3_multimer_v2_pred_18.pdb,0.734
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_9.pdb,0.734
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_14.pdb,0.733
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_20.pdb,0.733
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.732
afm_woTemplates_model_3_multimer_v3_pred_22.pdb,0.732
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_32.pdb,0.732
afm_woTemplates_model_1_multimer_v2_pred_21.pdb,0.732
afm_woTemplates_model_1_multimer_v2_pred_12.pdb,0.732
afm_woTemplates_model_3_multimer_v2_pred_23.pdb,0.732
cf_woTemplates_model_3_multimer_v3_pred_9.pdb,0.732
afm_woTemplates_model_3_multimer_v2_pred_20.pdb,0.732
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_8.pdb,0.732
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.732
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_15.pdb,0.731
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_27.pdb,0.731
cf_woTemplates_model_4_multimer_v3_pred_28.pdb,0.731
afm_woTemplates_model_1_multimer_v2_pred_13.pdb,0.731
afm_woTemplates_model_1_multimer_v2_pred_8.pdb,0.731
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_30.pdb,0.731
afm_woTemplates_model_1_multimer_v2_pred_17.pdb,0.731
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_14.pdb,0.731
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_19.pdb,0.73
afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_25.pdb,0.73
afm_dropout_full_model_2_multimer_v3_pred_25.pdb,0.73
afm_dropout_full_model_3_multimer_v2_pred_32.pdb,0.73
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.73
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,0.73
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_20.pdb,0.73
afm_woTemplates_model_1_multimer_v2_pred_31.pdb,0.73
afm_woTemplates_model_1_multimer_v2_pred_26.pdb,0.73
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_13.pdb,0.729
afm_dropout_full_model_4_multimer_v3_pred_12.pdb,0.729
afm_woTemplates_model_4_multimer_v3_pred_33.pdb,0.729
afm_woTemplates_model_5_multimer_v3_pred_6.pdb,0.729
afm_woTemplates_model_1_multimer_v2_pred_22.pdb,0.729
cf_woTemplates_model_1_multimer_v3_pred_26.pdb,0.729
afm_woTemplates_model_1_multimer_v2_pred_9.pdb,0.729
afm_basic_model_3_multimer_v3_pred_10.pdb,0.728
cf_woTemplates_model_3_multimer_v3_pred_30.pdb,0.728
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_16.pdb,0.728
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_32.pdb,0.728
afm_basic_model_3_multimer_v2_pred_17.pdb,0.728
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_22.pdb,0.728
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_28.pdb,0.727
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_26.pdb,0.727
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_15.pdb,0.727
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_24.pdb,0.727
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_19.pdb,0.727
afm_basic_model_1_multimer_v2_pred_26.pdb,0.727
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb,0.727
cf_woTemplates_model_4_multimer_v3_pred_25.pdb,0.727
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_0.pdb,0.726
afm_basic_model_1_multimer_v2_pred_21.pdb,0.726
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_22.pdb,0.726
afm_dropout_full_model_3_multimer_v2_pred_7.pdb,0.726
afm_dropout_full_model_2_multimer_v3_pred_27.pdb,0.726
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_22.pdb,0.725
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_25.pdb,0.725
afm_woTemplates_model_4_multimer_v3_pred_6.pdb,0.725
afm_basic_model_3_multimer_v2_pred_31.pdb,0.725
afm_basic_model_3_multimer_v2_pred_19.pdb,0.725
cf_woTemplates_model_4_multimer_v3_pred_18.pdb,0.725
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_21.pdb,0.725
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.725
afm_basic_model_1_multimer_v2_pred_33.pdb,0.724
cf_woTemplates_model_4_multimer_v3_pred_3.pdb,0.724
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_11.pdb,0.724
cf_woTemplates_model_3_multimer_v3_pred_5.pdb,0.724
afm_dropout_full_model_3_multimer_v2_pred_5.pdb,0.723
afm_basic_model_1_multimer_v2_pred_27.pdb,0.723
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_17.pdb,0.723
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_6.pdb,0.723
cf_woTemplates_model_4_multimer_v3_pred_20.pdb,0.723
afm_basic_model_1_multimer_v2_pred_20.pdb,0.722
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_26.pdb,0.722
afm_woTemplates_model_5_multimer_v2_pred_28.pdb,0.722
afm_basic_model_3_multimer_v2_pred_16.pdb,0.722
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.722
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_16.pdb,0.722
afm_basic_model_1_multimer_v2_pred_0.pdb,0.722
