model_name,lddt
afm_woTemplates_model_1_multimer_v3_pred_16.pdb,0.78
afm_woTemplates_model_1_multimer_v3_pred_24.pdb,0.779
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.778
afm_woTemplates_model_1_multimer_v3_pred_19.pdb,0.778
cf_woTemplates_model_4_multimer_v3_pred_0.pdb,0.777
cf_woTemplates_model_1_multimer_v3_pred_18.pdb,0.777
afm_woTemplates_model_1_multimer_v3_pred_17.pdb,0.776
afm_woTemplates_model_1_multimer_v3_pred_8.pdb,0.775
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.774
afm_woTemplates_model_1_multimer_v3_pred_33.pdb,0.774
afm_woTemplates_model_1_multimer_v3_pred_3.pdb,0.774
afm_woTemplates_model_1_multimer_v3_pred_29.pdb,0.773
afm_woTemplates_model_1_multimer_v3_pred_23.pdb,0.772
afm_woTemplates_model_1_multimer_v3_pred_25.pdb,0.772
afm_woTemplates_model_1_multimer_v3_pred_18.pdb,0.772
afm_woTemplates_model_1_multimer_v3_pred_26.pdb,0.772
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_14.pdb,0.771
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_31.pdb,0.771
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_30.pdb,0.77
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_23.pdb,0.77
afm_woTemplates_model_1_multimer_v3_pred_31.pdb,0.769
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_18.pdb,0.768
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_17.pdb,0.768
afm_woTemplates_model_1_multimer_v3_pred_32.pdb,0.768
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_22.pdb,0.767
afm_woTemplates_model_1_multimer_v3_pred_6.pdb,0.767
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.767
cf_woTemplates_model_1_multimer_v3_pred_26.pdb,0.767
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_9.pdb,0.766
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_13.pdb,0.766
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.766
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.766
