model_name,lddt
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_25.pdb,0.839
afm_basic_model_2_multimer_v3_pred_56.pdb,0.839
afm_basic_model_4_multimer_v3_pred_47.pdb,0.838
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_49.pdb,0.838
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_23.pdb,0.838
afm_dropout_full_model_4_multimer_v3_pred_23.pdb,0.838
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_40.pdb,0.838
cf_woTemplates_model_4_multimer_v1_pred_11.pdb,0.838
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_28.pdb,0.838
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_24.pdb,0.837
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_24.pdb,0.837
cf_woTemplates_model_2_multimer_v3_pred_29.pdb,0.837
afm_dropout_full_model_4_multimer_v3_pred_39.pdb,0.837
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_57.pdb,0.837
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_32.pdb,0.837
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_58.pdb,0.837
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_44.pdb,0.837
afm_dropout_full_model_4_multimer_v3_pred_45.pdb,0.837
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_62.pdb,0.837
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_38.pdb,0.837
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_66.pdb,0.837
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_50.pdb,0.837
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_23.pdb,0.837
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_65.pdb,0.836
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_52.pdb,0.836
afm_dropout_full_model_2_multimer_v3_pred_39.pdb,0.836
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_53.pdb,0.836
afm_dropout_full_model_2_multimer_v3_pred_1.pdb,0.836
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_62.pdb,0.836
afm_basic_model_3_multimer_v2_pred_3.pdb,0.836
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_18.pdb,0.836
