model_name,rmsd
afm_dropout_full_model_3_multimer_v2_pred_12.pdb,7.2
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,7.113
afm_basic_model_3_multimer_v2_pred_22.pdb,7.062
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_14.pdb,6.62
afm_basic_model_3_multimer_v2_pred_51.pdb,6.498
afm_dropout_full_model_5_multimer_v3_pred_60.pdb,6.356
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_12.pdb,6.081
afm_dropout_full_model_5_multimer_v3_pred_4.pdb,6.052
afm_dropout_full_model_5_multimer_v3_pred_59.pdb,5.842
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_43.pdb,5.778
cf_woTemplates_model_5_multimer_v2_pred_49.pdb,5.766
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_5.pdb,5.75
afm_dropout_full_model_3_multimer_v2_pred_29.pdb,5.711
cf_woTemplates_model_5_multimer_v3_pred_52.pdb,5.675
cf_woTemplates_model_5_multimer_v3_pred_28.pdb,5.651
cf_woTemplates_model_5_multimer_v3_pred_44.pdb,5.644
cf_woTemplates_model_5_multimer_v3_pred_66.pdb,5.641
cf_woTemplates_model_5_multimer_v2_pred_16.pdb,5.631
cf_woTemplates_model_5_multimer_v3_pred_14.pdb,5.629
cf_woTemplates_model_5_multimer_v3_pred_48.pdb,5.628
cf_woTemplates_model_5_multimer_v3_pred_21.pdb,5.622
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_24.pdb,5.619
cf_woTemplates_model_5_multimer_v3_pred_16.pdb,5.612
cf_woTemplates_model_5_multimer_v3_pred_41.pdb,5.607
cf_woTemplates_model_5_multimer_v3_pred_10.pdb,5.604
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_47.pdb,5.598
cf_woTemplates_model_5_multimer_v3_pred_60.pdb,5.593
cf_woTemplates_model_5_multimer_v3_pred_19.pdb,5.588
cf_woTemplates_model_5_multimer_v3_pred_26.pdb,5.585
cf_woTemplates_model_5_multimer_v3_pred_17.pdb,5.578
cf_woTemplates_model_5_multimer_v3_pred_15.pdb,5.569
cf_woTemplates_model_5_multimer_v3_pred_63.pdb,5.561
cf_woTemplates_model_5_multimer_v3_pred_32.pdb,5.558
cf_woTemplates_model_5_multimer_v3_pred_51.pdb,5.558
cf_woTemplates_model_5_multimer_v3_pred_57.pdb,5.558
afm_dropout_full_model_1_multimer_v2_pred_20.pdb,5.555
cf_woTemplates_model_5_multimer_v3_pred_31.pdb,5.544
cf_woTemplates_model_5_multimer_v3_pred_22.pdb,5.543
cf_woTemplates_model_5_multimer_v3_pred_47.pdb,5.537
afm_basic_model_5_multimer_v3_pred_0.pdb,5.537
cf_woTemplates_model_5_multimer_v3_pred_56.pdb,5.535
cf_woTemplates_model_5_multimer_v2_pred_18.pdb,5.535
cf_woTemplates_model_5_multimer_v3_pred_61.pdb,5.528
cf_woTemplates_model_5_multimer_v3_pred_25.pdb,5.524
cf_woTemplates_model_5_multimer_v3_pred_23.pdb,5.522
cf_woTemplates_model_5_multimer_v3_pred_6.pdb,5.52
cf_woTemplates_model_5_multimer_v2_pred_26.pdb,5.519
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,5.518
cf_woTemplates_model_5_multimer_v3_pred_58.pdb,5.518
cf_woTemplates_model_5_multimer_v3_pred_45.pdb,5.509
cf_woTemplates_model_5_multimer_v3_pred_39.pdb,5.504
cf_woTemplates_model_5_multimer_v3_pred_42.pdb,5.502
cf_woTemplates_model_5_multimer_v3_pred_50.pdb,5.499
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,5.494
cf_woTemplates_model_5_multimer_v3_pred_43.pdb,5.489
cf_woTemplates_model_5_multimer_v3_pred_37.pdb,5.481
cf_woTemplates_model_5_multimer_v3_pred_46.pdb,5.481
cf_woTemplates_model_5_multimer_v3_pred_59.pdb,5.479
cf_woTemplates_model_5_multimer_v3_pred_40.pdb,5.478
cf_woTemplates_model_5_multimer_v3_pred_7.pdb,5.472
cf_woTemplates_model_5_multimer_v3_pred_38.pdb,5.472
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_22.pdb,5.462
cf_woTemplates_model_5_multimer_v2_pred_12.pdb,5.461
cf_woTemplates_model_5_multimer_v3_pred_24.pdb,5.46
cf_woTemplates_model_5_multimer_v3_pred_54.pdb,5.46
cf_woTemplates_model_5_multimer_v3_pred_30.pdb,5.458
cf_woTemplates_model_5_multimer_v3_pred_49.pdb,5.457
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,5.454
cf_woTemplates_model_5_multimer_v3_pred_35.pdb,5.452
cf_woTemplates_model_5_multimer_v3_pred_27.pdb,5.451
cf_woTemplates_model_5_multimer_v3_pred_11.pdb,5.447
cf_woTemplates_model_5_multimer_v3_pred_0.pdb,5.447
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_27.pdb,5.446
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_38.pdb,5.443
cf_woTemplates_model_5_multimer_v3_pred_9.pdb,5.44
cf_woTemplates_model_1_multimer_v2_pred_35.pdb,5.433
afm_basic_model_5_multimer_v2_pred_9.pdb,5.427
cf_woTemplates_model_5_multimer_v3_pred_20.pdb,5.424
cf_woTemplates_model_5_multimer_v3_pred_29.pdb,5.421
cf_woTemplates_model_5_multimer_v3_pred_18.pdb,5.419
cf_woTemplates_model_5_multimer_v3_pred_8.pdb,5.419
cf_woTemplates_model_5_multimer_v2_pred_17.pdb,5.418
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,5.417
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_33.pdb,5.417
cf_woTemplates_model_5_multimer_v3_pred_55.pdb,5.399
cf_woTemplates_model_5_multimer_v3_pred_12.pdb,5.388
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_13.pdb,5.387
cf_woTemplates_model_5_multimer_v3_pred_65.pdb,5.382
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_42.pdb,5.375
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_6.pdb,5.36
afm_woTemplates_model_4_multimer_v1_pred_46.pdb,5.353
afm_dropout_full_model_1_multimer_v2_pred_48.pdb,5.353
afm_basic_model_4_multimer_v3_pred_51.pdb,5.352
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_13.pdb,5.348
cf_woTemplates_model_5_multimer_v2_pred_20.pdb,5.348
afm_woTemplates_model_4_multimer_v1_pred_32.pdb,5.34
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_24.pdb,5.339
afm_basic_model_1_multimer_v2_pred_46.pdb,5.336
afm_woTemplates_model_4_multimer_v1_pred_26.pdb,5.335
afm_dropout_full_model_1_multimer_v2_pred_19.pdb,5.335
cf_woTemplates_model_5_multimer_v3_pred_34.pdb,5.335
cf_woTemplates_model_1_multimer_v2_pred_42.pdb,5.334
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,5.332
cf_woTemplates_model_4_multimer_v3_pred_58.pdb,5.332
afm_basic_model_1_multimer_v2_pred_37.pdb,5.33
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_54.pdb,5.329
afm_dropout_full_model_1_multimer_v2_pred_29.pdb,5.328
afm_basic_model_5_multimer_v3_pred_43.pdb,5.324
cf_woTemplates_model_5_multimer_v2_pred_4.pdb,5.318
afm_woTemplates_model_4_multimer_v1_pred_29.pdb,5.311
cf_woTemplates_model_5_multimer_v2_pred_53.pdb,5.311
afm_woTemplates_model_4_multimer_v1_pred_63.pdb,5.309
cf_woTemplates_model_5_multimer_v2_pred_27.pdb,5.306
cf_woTemplates_model_4_multimer_v3_pred_56.pdb,5.302
afm_woTemplates_model_4_multimer_v1_pred_36.pdb,5.301
afm_woTemplates_model_4_multimer_v1_pred_23.pdb,5.289
afm_woTemplates_model_4_multimer_v1_pred_40.pdb,5.286
cf_woTemplates_model_1_multimer_v2_pred_55.pdb,5.285
cf_woTemplates_model_1_multimer_v2_pred_13.pdb,5.278
cf_woTemplates_model_5_multimer_v3_pred_33.pdb,5.273
afm_woTemplates_model_4_multimer_v1_pred_42.pdb,5.271
afm_basic_model_1_multimer_v2_pred_49.pdb,5.268
afm_woTemplates_model_4_multimer_v1_pred_62.pdb,5.268
afm_woTemplates_model_4_multimer_v1_pred_27.pdb,5.268
afm_woTemplates_model_4_multimer_v1_pred_5.pdb,5.267
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_57.pdb,5.267
afm_woTemplates_model_4_multimer_v1_pred_65.pdb,5.267
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_12.pdb,5.266
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_53.pdb,5.263
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_20.pdb,5.262
cf_woTemplates_model_4_multimer_v1_pred_59.pdb,5.261
afm_woTemplates_model_4_multimer_v1_pred_6.pdb,5.261
afm_woTemplates_model_4_multimer_v1_pred_18.pdb,5.259
afm_woTemplates_model_4_multimer_v1_pred_30.pdb,5.259
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_16.pdb,5.258
cf_woTemplates_model_1_multimer_v2_pred_33.pdb,5.258
afm_woTemplates_model_4_multimer_v1_pred_17.pdb,5.257
cf_woTemplates_model_4_multimer_v1_pred_33.pdb,5.254
afm_woTemplates_model_4_multimer_v1_pred_33.pdb,5.253
afm_woTemplates_model_4_multimer_v1_pred_0.pdb,5.252
afm_woTemplates_model_4_multimer_v1_pred_11.pdb,5.25
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_3.pdb,5.249
afm_woTemplates_model_4_multimer_v1_pred_16.pdb,5.249
afm_woTemplates_model_4_multimer_v1_pred_41.pdb,5.248
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_2.pdb,5.248
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_60.pdb,5.246
afm_woTemplates_model_4_multimer_v1_pred_25.pdb,5.246
afm_woTemplates_model_4_multimer_v1_pred_38.pdb,5.244
cf_woTemplates_model_4_multimer_v1_pred_28.pdb,5.243
afm_woTemplates_model_4_multimer_v1_pred_49.pdb,5.238
cf_woTemplates_model_4_multimer_v3_pred_8.pdb,5.236
afm_woTemplates_model_4_multimer_v1_pred_59.pdb,5.236
afm_woTemplates_model_4_multimer_v1_pred_45.pdb,5.234
cf_woTemplates_model_1_multimer_v2_pred_23.pdb,5.228
afm_woTemplates_model_4_multimer_v1_pred_43.pdb,5.227
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,5.224
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_66.pdb,5.223
afm_basic_model_4_multimer_v3_pred_43.pdb,5.223
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_10.pdb,5.222
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_7.pdb,5.221
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_10.pdb,5.221
afm_woTemplates_model_4_multimer_v1_pred_10.pdb,5.22
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_30.pdb,5.217
afm_woTemplates_model_4_multimer_v1_pred_9.pdb,5.217
afm_woTemplates_model_4_multimer_v1_pred_66.pdb,5.215
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_28.pdb,5.213
cf_woTemplates_model_1_multimer_v2_pred_5.pdb,5.212
afm_woTemplates_model_4_multimer_v1_pred_20.pdb,5.209
afm_woTemplates_model_4_multimer_v1_pred_2.pdb,5.207
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_66.pdb,5.207
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_17.pdb,5.207
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_32.pdb,5.205
afm_woTemplates_model_4_multimer_v1_pred_58.pdb,5.204
afm_basic_model_1_multimer_v2_pred_2.pdb,5.204
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_21.pdb,5.203
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_41.pdb,5.202
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_19.pdb,5.201
cf_woTemplates_model_3_multimer_v2_pred_33.pdb,5.195
cf_woTemplates_model_3_multimer_v2_pred_3.pdb,5.193
afm_woTemplates_model_4_multimer_v1_pred_60.pdb,5.192
cf_woTemplates_model_1_multimer_v2_pred_7.pdb,5.192
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_55.pdb,5.191
cf_woTemplates_model_4_multimer_v1_pred_40.pdb,5.187
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_35.pdb,5.187
cf_woTemplates_model_4_multimer_v3_pred_15.pdb,5.186
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_63.pdb,5.186
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_52.pdb,5.185
cf_woTemplates_model_3_multimer_v2_pred_58.pdb,5.183
afm_basic_model_5_multimer_v2_pred_25.pdb,5.183
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_56.pdb,5.183
cf_woTemplates_model_3_multimer_v2_pred_16.pdb,5.182
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_36.pdb,5.179
cf_woTemplates_model_1_multimer_v2_pred_64.pdb,5.177
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_18.pdb,5.177
cf_woTemplates_model_1_multimer_v2_pred_50.pdb,5.175
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_21.pdb,5.173
cf_woTemplates_model_5_multimer_v2_pred_52.pdb,5.17
cf_woTemplates_model_5_multimer_v3_pred_13.pdb,5.168
afm_dropout_full_model_5_multimer_v3_pred_22.pdb,5.168
afm_basic_model_4_multimer_v3_pred_60.pdb,5.168
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_53.pdb,5.168
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_24.pdb,5.166
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_7.pdb,5.165
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_56.pdb,5.164
cf_woTemplates_model_1_multimer_v2_pred_47.pdb,5.164
cf_woTemplates_model_5_multimer_v2_pred_58.pdb,5.16
cf_woTemplates_model_3_multimer_v2_pred_61.pdb,5.16
afm_woTemplates_model_4_multimer_v1_pred_8.pdb,5.16
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_26.pdb,5.158
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_37.pdb,5.157
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_41.pdb,5.157
cf_woTemplates_model_5_multimer_v2_pred_29.pdb,5.157
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_40.pdb,5.152
cf_woTemplates_model_5_multimer_v2_pred_23.pdb,5.151
cf_woTemplates_model_5_multimer_v2_pred_50.pdb,5.149
cf_woTemplates_model_1_multimer_v2_pred_22.pdb,5.149
afm_basic_model_4_multimer_v3_pred_33.pdb,5.147
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_49.pdb,5.145
cf_woTemplates_model_5_multimer_v2_pred_38.pdb,5.144
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_21.pdb,5.143
cf_woTemplates_model_1_multimer_v2_pred_41.pdb,5.142
cf_woTemplates_model_1_multimer_v2_pred_61.pdb,5.141
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_0.pdb,5.134
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_25.pdb,5.133
cf_woTemplates_model_5_multimer_v2_pred_45.pdb,5.132
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_48.pdb,5.13
afm_basic_model_1_multimer_v2_pred_4.pdb,5.128
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_2.pdb,5.128
cf_woTemplates_model_1_multimer_v2_pred_28.pdb,5.127
afm_woTemplates_model_4_multimer_v1_pred_4.pdb,5.127
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_45.pdb,5.126
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_12.pdb,5.125
cf_woTemplates_model_5_multimer_v2_pred_5.pdb,5.123
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_38.pdb,5.123
afm_basic_model_1_multimer_v2_pred_7.pdb,5.12
afm_basic_model_1_multimer_v2_pred_40.pdb,5.12
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_5.pdb,5.118
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_56.pdb,5.118
afm_basic_model_1_multimer_v2_pred_43.pdb,5.117
afm_basic_model_1_multimer_v2_pred_54.pdb,5.112
afm_basic_model_1_multimer_v2_pred_59.pdb,5.111
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_43.pdb,5.107
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_57.pdb,5.1
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_8.pdb,5.1
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_51.pdb,5.096
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_61.pdb,5.095
afm_basic_model_1_multimer_v2_pred_64.pdb,5.094
cf_woTemplates_model_3_multimer_v2_pred_53.pdb,5.091
afm_basic_model_1_multimer_v2_pred_31.pdb,5.091
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_51.pdb,5.09
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_42.pdb,5.09
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_26.pdb,5.088
afm_woTemplates_model_4_multimer_v1_pred_19.pdb,5.088
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_24.pdb,5.081
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_61.pdb,5.081
cf_woTemplates_model_5_multimer_v2_pred_14.pdb,5.081
afm_basic_model_1_multimer_v2_pred_10.pdb,5.08
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_12.pdb,5.079
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_20.pdb,5.078
cf_woTemplates_model_5_multimer_v2_pred_66.pdb,5.077
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_59.pdb,5.077
cf_woTemplates_model_3_multimer_v2_pred_57.pdb,5.077
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_37.pdb,5.076
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_20.pdb,5.075
afm_basic_model_1_multimer_v2_pred_13.pdb,5.074
cf_woTemplates_model_5_multimer_v1_pred_54.pdb,5.073
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_8.pdb,5.072
afm_basic_model_1_multimer_v2_pred_9.pdb,5.071
cf_woTemplates_model_5_multimer_v2_pred_30.pdb,5.068
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_14.pdb,5.067
afm_basic_model_1_multimer_v2_pred_50.pdb,5.066
cf_woTemplates_model_4_multimer_v3_pred_25.pdb,5.065
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_57.pdb,5.064
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_57.pdb,5.063
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_18.pdb,5.062
cf_woTemplates_model_5_multimer_v2_pred_33.pdb,5.062
afm_basic_model_1_multimer_v2_pred_47.pdb,5.061
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_27.pdb,5.06
afm_basic_model_1_multimer_v2_pred_1.pdb,5.06
afm_basic_model_1_multimer_v2_pred_65.pdb,5.059
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_19.pdb,5.055
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,5.055
afm_basic_model_1_multimer_v2_pred_3.pdb,5.052
afm_basic_model_1_multimer_v2_pred_35.pdb,5.05
cf_woTemplates_model_5_multimer_v1_pred_12.pdb,5.049
afm_basic_model_1_multimer_v2_pred_25.pdb,5.049
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_53.pdb,5.049
afm_basic_model_5_multimer_v3_pred_14.pdb,5.049
cf_woTemplates_model_1_multimer_v2_pred_15.pdb,5.049
cf_woTemplates_model_5_multimer_v2_pred_57.pdb,5.047
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,5.047
afm_dropout_full_model_1_multimer_v2_pred_21.pdb,5.047
afm_basic_model_1_multimer_v2_pred_63.pdb,5.046
afm_basic_model_1_multimer_v2_pred_22.pdb,5.045
cf_woTemplates_model_4_multimer_v3_pred_63.pdb,5.042
