model_name,oligo_gdtts
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_37.pdb,0.907
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_30.pdb,0.906
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_34.pdb,0.905
cf_woTemplates_model_1_multimer_v1_pred_65.pdb,0.904
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_48.pdb,0.904
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_27.pdb,0.903
cf_woTemplates_model_2_multimer_v1_pred_31.pdb,0.903
cf_woTemplates_model_5_multimer_v1_pred_48.pdb,0.902
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_45.pdb,0.902
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.901
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_33.pdb,0.901
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_66.pdb,0.901
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb,0.901
cf_woTemplates_model_4_multimer_v1_pred_38.pdb,0.901
afm_woTemplates_model_1_multimer_v1_pred_17.pdb,0.901
cf_woTemplates_model_4_multimer_v1_pred_8.pdb,0.901
afm_woTemplates_model_5_multimer_v1_pred_44.pdb,0.901
cf_woTemplates_model_4_multimer_v1_pred_21.pdb,0.901
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_62.pdb,0.901
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_10.pdb,0.901
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_32.pdb,0.9
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_33.pdb,0.9
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_66.pdb,0.9
afm_woTemplates_model_1_multimer_v1_pred_5.pdb,0.899
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_46.pdb,0.899
afm_woTemplates_model_1_multimer_v1_pred_30.pdb,0.899
cf_woTemplates_model_4_multimer_v1_pred_56.pdb,0.899
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_39.pdb,0.899
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_60.pdb,0.898
afm_woTemplates_model_5_multimer_v1_pred_58.pdb,0.898
afm_woTemplates_model_1_multimer_v1_pred_14.pdb,0.897
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_39.pdb,0.897
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_25.pdb,0.897
cf_woTemplates_model_4_multimer_v1_pred_4.pdb,0.897
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_62.pdb,0.897
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_57.pdb,0.897
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_44.pdb,0.897
afm_woTemplates_model_1_multimer_v1_pred_10.pdb,0.897
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_56.pdb,0.897
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.897
afm_woTemplates_model_4_multimer_v1_pred_7.pdb,0.897
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_25.pdb,0.896
cf_woTemplates_model_5_multimer_v1_pred_22.pdb,0.896
cf_woTemplates_model_3_multimer_v1_pred_1.pdb,0.896
afm_woTemplates_model_5_multimer_v1_pred_2.pdb,0.896
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_47.pdb,0.896
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_23.pdb,0.896
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_26.pdb,0.896
cf_woTemplates_model_4_multimer_v1_pred_19.pdb,0.896
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_41.pdb,0.896
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_36.pdb,0.895
afm_woTemplates_model_5_multimer_v1_pred_16.pdb,0.895
cf_woTemplates_model_4_multimer_v1_pred_61.pdb,0.895
afm_woTemplates_model_1_multimer_v1_pred_4.pdb,0.895
cf_woTemplates_model_4_multimer_v1_pred_49.pdb,0.895
afm_woTemplates_model_2_multimer_v1_pred_21.pdb,0.895
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_62.pdb,0.895
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_62.pdb,0.895
cf_woTemplates_model_4_multimer_v1_pred_17.pdb,0.895
cf_woTemplates_model_1_multimer_v1_pred_28.pdb,0.895
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_12.pdb,0.895
