model_name,qs_global
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.219
afm_woTemplates_model_2_multimer_v2_pred_0.pdb,0.207
afm_basic_model_4_multimer_v2_pred_2.pdb,0.205
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.198
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,0.194
afm_dropout_full_model_3_multimer_v3_pred_2.pdb,0.191
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,0.191
afm_dropout_full_model_5_multimer_v3_pred_0.pdb,0.189
afm_dropout_full_model_3_multimer_v3_pred_3.pdb,0.188
afm_basic_model_2_multimer_v2_pred_0.pdb,0.186
afm_dropout_full_model_3_multimer_v3_pred_4.pdb,0.185
afm_woTemplates_model_4_multimer_v2_pred_0.pdb,0.184
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.18
afm_woTemplates_model_3_multimer_v2_pred_4.pdb,0.178
afm_basic_model_3_multimer_v3_pred_2.pdb,0.178
afm_dropout_full_model_5_multimer_v2_pred_3.pdb,0.177
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.176
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.173
afm_woTemplates_model_2_multimer_v2_pred_1.pdb,0.172
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.17
afm_dropout_full_model_3_multimer_v2_pred_1.pdb,0.166
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_1.pdb,0.166
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.165
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.165
afm_basic_model_2_multimer_v2_pred_3.pdb,0.164
afm_basic_model_3_multimer_v3_pred_3.pdb,0.163
afm_woTemplates_model_4_multimer_v2_pred_1.pdb,0.159
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.156
afm_basic_model_3_multimer_v3_pred_0.pdb,0.155
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.154
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.153
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.151
afm_basic_model_3_multimer_v2_pred_0.pdb,0.148
afm_woTemplates_model_4_multimer_v2_pred_2.pdb,0.147
afm_dropout_full_model_3_multimer_v3_pred_1.pdb,0.146
afm_basic_model_2_multimer_v2_pred_4.pdb,0.146
afm_woTemplates_model_3_multimer_v3_pred_3.pdb,0.145
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.144
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.144
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.144
afm_basic_model_5_multimer_v3_pred_3.pdb,0.143
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.142
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_4.pdb,0.141
afm_basic_model_3_multimer_v3_pred_4.pdb,0.141
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.139
afm_basic_model_5_multimer_v3_pred_0.pdb,0.139
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_2.pdb,0.138
afm_woTemplates_model_3_multimer_v3_pred_4.pdb,0.136
afm_dropout_full_model_4_multimer_v2_pred_2.pdb,0.135
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.135
afm_woTemplates_model_3_multimer_v3_pred_0.pdb,0.134
afm_woTemplates_model_3_multimer_v3_pred_1.pdb,0.134
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.133
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,0.131
cf_woTemplates_model_3_multimer_v3_pred_1.pdb,0.128
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.126
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.125
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_4.pdb,0.125
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.123
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,0.123
afm_basic_model_5_multimer_v3_pred_2.pdb,0.121
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.121
afm_basic_model_5_multimer_v3_pred_4.pdb,0.121
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.12
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.115
afm_basic_model_5_multimer_v3_pred_1.pdb,0.114
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.114
afm_dropout_full_model_5_multimer_v2_pred_2.pdb,0.111
afm_dropout_full_model_2_multimer_v2_pred_1.pdb,0.109
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_3.pdb,0.106
afm_dropout_full_model_3_multimer_v2_pred_2.pdb,0.106
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.103
afm_dropout_full_model_5_multimer_v2_pred_4.pdb,0.102
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.098
afm_dropout_full_model_2_multimer_v2_pred_0.pdb,0.098
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.096
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.094
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.093
afm_dropout_full_model_5_multimer_v2_pred_0.pdb,0.091
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,0.091
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_3.pdb,0.09
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.088
afm_dropout_full_model_4_multimer_v2_pred_3.pdb,0.087
afm_woTemplates_model_3_multimer_v3_pred_2.pdb,0.085
afm_dropout_full_model_2_multimer_v2_pred_4.pdb,0.082
afm_dropout_full_model_2_multimer_v2_pred_3.pdb,0.081
afm_basic_model_3_multimer_v3_pred_1.pdb,0.079
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.077
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.076
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_1.pdb,0.075
afm_dropout_full_model_4_multimer_v2_pred_1.pdb,0.075
afm_dropout_full_model_5_multimer_v2_pred_1.pdb,0.075
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.072
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.07
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.068
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.065
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.053
afm_dropout_full_model_4_multimer_v2_pred_4.pdb,0.052
afm_dropout_full_model_4_multimer_v2_pred_0.pdb,0.047
afm_dropout_full_model_2_multimer_v2_pred_2.pdb,0.04
afm_woTemplates_model_2_multimer_v2_pred_2.pdb,0.038
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_0.pdb,0.021
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.018
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.018
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_1.pdb,0.016
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.013
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.011
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.011
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.01
afm_dropout_full_model_1_multimer_v1_pred_4.pdb,0.01
afm_dropout_full_model_1_multimer_v1_pred_1.pdb,0.01
afm_dropout_full_model_1_multimer_v1_pred_3.pdb,0.009
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.009
afm_dropout_full_model_1_multimer_v1_pred_0.pdb,0.008
afm_dropout_full_model_1_multimer_v1_pred_2.pdb,0.008
afm_basic_model_1_multimer_v1_pred_1.pdb,0.008
afm_basic_model_1_multimer_v1_pred_4.pdb,0.008
afm_basic_model_1_multimer_v1_pred_3.pdb,0.008
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb,0.008
afm_basic_model_3_multimer_v1_pred_3.pdb,0.007
afm_woTemplates_model_1_multimer_v1_pred_3.pdb,0.007
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_4.pdb,0.007
afm_basic_model_1_multimer_v1_pred_0.pdb,0.007
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb,0.007
afm_woTemplates_model_1_multimer_v1_pred_4.pdb,0.007
afm_basic_model_1_multimer_v1_pred_2.pdb,0.007
afm_woTemplates_model_1_multimer_v1_pred_1.pdb,0.007
afm_basic_model_3_multimer_v1_pred_4.pdb,0.006
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.006
afm_woTemplates_model_1_multimer_v1_pred_0.pdb,0.006
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_3.pdb,0.005
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.005
afm_dropout_full_model_2_multimer_v1_pred_0.pdb,0.005
afm_dropout_full_model_3_multimer_v1_pred_1.pdb,0.005
afm_basic_model_3_multimer_v1_pred_2.pdb,0.005
afm_dropout_full_model_2_multimer_v1_pred_1.pdb,0.005
afm_basic_model_3_multimer_v1_pred_1.pdb,0.005
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.005
afm_dropout_full_model_3_multimer_v1_pred_3.pdb,0.005
afm_woTemplates_model_1_multimer_v1_pred_2.pdb,0.005
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.005
afm_basic_model_3_multimer_v1_pred_0.pdb,0.005
afm_basic_model_2_multimer_v1_pred_3.pdb,0.004
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.004
afm_dropout_full_model_2_multimer_v1_pred_3.pdb,0.004
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb,0.004
cf_woTemplates_model_2_multimer_v1_pred_1.pdb,0.004
cf_woTemplates_model_2_multimer_v1_pred_0.pdb,0.004
afm_dropout_full_model_2_multimer_v1_pred_4.pdb,0.004
afm_basic_model_2_multimer_v1_pred_0.pdb,0.004
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.004
afm_basic_model_2_multimer_v1_pred_1.pdb,0.004
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_3.pdb,0.004
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_0.pdb,0.004
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_2.pdb,0.004
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.004
afm_basic_model_2_multimer_v1_pred_2.pdb,0.004
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.004
afm_basic_model_2_multimer_v1_pred_4.pdb,0.004
afm_woTemplates_model_2_multimer_v1_pred_4.pdb,0.003
afm_dropout_full_model_4_multimer_v1_pred_1.pdb,0.003
afm_basic_model_4_multimer_v1_pred_3.pdb,0.003
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb,0.003
afm_dropout_full_model_4_multimer_v1_pred_2.pdb,0.003
afm_woTemplates_model_2_multimer_v1_pred_0.pdb,0.003
afm_woTemplates_model_3_multimer_v1_pred_3.pdb,0.003
afm_dropout_full_model_4_multimer_v1_pred_3.pdb,0.003
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_3.pdb,0.003
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_4.pdb,0.003
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.003
cf_woTemplates_model_5_multimer_v1_pred_3.pdb,0.003
afm_basic_model_4_multimer_v1_pred_2.pdb,0.003
afm_woTemplates_model_2_multimer_v1_pred_2.pdb,0.003
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_4.pdb,0.003
afm_woTemplates_model_3_multimer_v1_pred_2.pdb,0.003
afm_woTemplates_model_3_multimer_v1_pred_0.pdb,0.003
afm_dropout_full_model_3_multimer_v1_pred_4.pdb,0.003
afm_dropout_full_model_3_multimer_v1_pred_0.pdb,0.003
afm_woTemplates_model_2_multimer_v1_pred_3.pdb,0.003
afm_woTemplates_model_2_multimer_v1_pred_1.pdb,0.003
cf_woTemplates_model_2_multimer_v1_pred_2.pdb,0.003
afm_dropout_full_model_4_multimer_v1_pred_4.pdb,0.003
cf_woTemplates_model_5_multimer_v1_pred_1.pdb,0.003
afm_dropout_full_model_3_multimer_v1_pred_2.pdb,0.003
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_0.pdb,0.003
afm_basic_model_4_multimer_v1_pred_1.pdb,0.003
cf_woTemplates_model_5_multimer_v1_pred_2.pdb,0.003
afm_woTemplates_model_3_multimer_v1_pred_1.pdb,0.003
afm_dropout_full_model_2_multimer_v1_pred_2.pdb,0.003
afm_basic_model_4_multimer_v1_pred_0.pdb,0.003
afm_basic_model_5_multimer_v1_pred_3.pdb,0.002
afm_woTemplates_model_4_multimer_v1_pred_1.pdb,0.002
afm_woTemplates_model_4_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_model_5_multimer_v1_pred_3.pdb,0.002
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.002
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_2.pdb,0.002
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.002
afm_woTemplates_model_3_multimer_v1_pred_4.pdb,0.002
afm_woTemplates_model_5_multimer_v1_pred_1.pdb,0.002
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.002
afm_basic_model_5_multimer_v1_pred_0.pdb,0.002
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.002
cf_woTemplates_model_4_multimer_v1_pred_3.pdb,0.002
afm_woTemplates_model_5_multimer_v1_pred_0.pdb,0.002
afm_woTemplates_model_4_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_1.pdb,0.002
afm_woTemplates_model_4_multimer_v1_pred_4.pdb,0.002
afm_basic_model_4_multimer_v1_pred_4.pdb,0.002
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_4.pdb,0.002
afm_dropout_full_model_4_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_model_5_multimer_v1_pred_4.pdb,0.002
afm_woTemplates_model_5_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_4.pdb,0.002
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_model_5_multimer_v1_pred_2.pdb,0.002
cf_woTemplates_model_4_multimer_v1_pred_4.pdb,0.002
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.002
afm_dropout_full_model_5_multimer_v1_pred_1.pdb,0.002
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.002
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,0.002
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_4.pdb,0.002
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_0.pdb,0.002
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.002
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb,0.002
afm_woTemplates_model_5_multimer_v1_pred_4.pdb,0.002
afm_woTemplates_model_5_multimer_v1_pred_3.pdb,0.002
afm_dropout_full_model_5_multimer_v1_pred_0.pdb,0.002
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_2.pdb,0.002
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.002
afm_woTemplates_model_4_multimer_v1_pred_3.pdb,0.002
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb,0.002
afm_basic_model_5_multimer_v1_pred_4.pdb,0.002
afm_basic_model_5_multimer_v1_pred_2.pdb,0.002
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.002
afm_basic_model_5_multimer_v1_pred_1.pdb,0.002
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.001
cf_woTemplates_model_4_multimer_v1_pred_0.pdb,0.001
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_2.pdb,0.0
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_4.pdb,0.0
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_3.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_4.pdb,0.0
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_3.pdb,0.0
