model_name,rmsd
afm_basic_model_3_multimer_v2_pred_0.pdb,161.374
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,153.397
afm_dropout_full_model_3_multimer_v2_pred_2.pdb,143.959
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,143.142
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,137.613
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,134.384
afm_dropout_full_model_3_multimer_v2_pred_1.pdb,132.696
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_3.pdb,132.653
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,131.695
afm_woTemplates_model_4_multimer_v2_pred_3.pdb,130.696
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,129.767
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,129.65
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,127.929
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,126.774
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,124.571
afm_basic_model_3_multimer_v2_pred_1.pdb,123.311
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_2.pdb,123.299
afm_basic_model_3_multimer_v2_pred_4.pdb,122.505
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,122.377
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,122.072
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,121.738
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_4.pdb,121.667
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,121.46
afm_basic_model_3_multimer_v2_pred_3.pdb,117.48
afm_woTemplates_model_4_multimer_v2_pred_2.pdb,116.133
afm_woTemplates_model_2_multimer_v2_pred_2.pdb,112.939
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_2.pdb,112.508
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,112.26
afm_basic_model_3_multimer_v2_pred_2.pdb,112.1
afm_dropout_full_model_2_multimer_v2_pred_2.pdb,111.287
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,111.13
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,110.697
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,110.464
