model_name,oligo_gdtha
afm_dropout_full_woTemplates_model_4_ptm_pred_84.pdb,0.878
afm_dropout_noSM_woTemplates_model_4_ptm_pred_140.pdb,0.876
afm_dropout_full_woTemplates_model_4_ptm_pred_45.pdb,0.876
afm_dropout_full_model_4_ptm_pred_192.pdb,0.872
afm_dropout_full_model_4_ptm_pred_187.pdb,0.87
afm_dropout_noSM_woTemplates_model_4_ptm_pred_127.pdb,0.868
afm_dropout_full_model_4_ptm_pred_128.pdb,0.866
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_170.pdb,0.866
afm_dropout_full_model_4_ptm_pred_148.pdb,0.864
afm_dropout_full_model_1_ptm_pred_154.pdb,0.864
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_124.pdb,0.864
afm_dropout_noSM_woTemplates_model_4_ptm_pred_169.pdb,0.864
afm_dropout_full_model_4_ptm_pred_33.pdb,0.864
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_107.pdb,0.862
afm_dropout_full_woTemplates_model_4_ptm_pred_1.pdb,0.862
afm_dropout_full_model_4_ptm_pred_130.pdb,0.86
afm_dropout_full_model_4_ptm_pred_144.pdb,0.86
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_52.pdb,0.86
afm_dropout_full_woTemplates_model_4_ptm_pred_5.pdb,0.86
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_19.pdb,0.86
afm_dropout_full_woTemplates_model_4_ptm_pred_103.pdb,0.86
afm_basic_model_4_ptm_pred_180.pdb,0.86
afm_dropout_full_woTemplates_r3_model_1_ptm_pred_176.pdb,0.859
afm_dropout_full_woTemplates_model_1_ptm_pred_50.pdb,0.859
afm_dropout_noSM_woTemplates_model_4_ptm_pred_3.pdb,0.859
afm_dropout_full_model_4_ptm_pred_11.pdb,0.859
afm_dropout_full_model_4_ptm_pred_109.pdb,0.859
afm_dropout_noSM_woTemplates_model_4_ptm_pred_192.pdb,0.859
afm_dropout_noSM_woTemplates_model_4_ptm_pred_175.pdb,0.859
afm_woTemplates_model_4_ptm_pred_3.pdb,0.859
afm_dropout_noSM_woTemplates_model_4_ptm_pred_110.pdb,0.859
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_75.pdb,0.859
afm_basic_model_4_ptm_pred_112.pdb,0.859
afm_dropout_noSM_woTemplates_model_4_ptm_pred_123.pdb,0.859
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_94.pdb,0.859
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_111.pdb,0.857
afm_dropout_full_model_4_ptm_pred_111.pdb,0.857
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_7.pdb,0.857
afm_woTemplates_model_4_ptm_pred_199.pdb,0.857
afm_dropout_full_model_4_ptm_pred_58.pdb,0.857
afm_basic_model_4_ptm_pred_87.pdb,0.857
afm_dropout_full_woTemplates_model_4_ptm_pred_131.pdb,0.857
afm_woTemplates_model_4_ptm_pred_39.pdb,0.857
afm_basic_model_4_ptm_pred_31.pdb,0.857
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_188.pdb,0.857
afm_dropout_full_woTemplates_model_4_ptm_pred_72.pdb,0.857
afm_dropout_noSM_woTemplates_model_4_ptm_pred_106.pdb,0.857
afm_dropout_full_model_4_ptm_pred_37.pdb,0.857
afm_woTemplates_model_4_ptm_pred_138.pdb,0.855
afm_woTemplates_model_4_ptm_pred_58.pdb,0.855
afm_woTemplates_model_4_ptm_pred_4.pdb,0.855
afm_basic_model_4_ptm_pred_133.pdb,0.855
afm_basic_model_4_ptm_pred_39.pdb,0.855
afm_basic_model_4_ptm_pred_160.pdb,0.855
afm_dropout_full_model_4_ptm_pred_172.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_153.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_198.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_102.pdb,0.855
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_182.pdb,0.855
afm_dropout_full_model_4_ptm_pred_1.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_41.pdb,0.855
afm_dropout_full_model_4_ptm_pred_101.pdb,0.855
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_162.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_159.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_102.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_199.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_128.pdb,0.855
afm_woTemplates_model_4_ptm_pred_30.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_162.pdb,0.855
afm_dropout_full_model_4_ptm_pred_145.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_67.pdb,0.855
afm_woTemplates_model_4_ptm_pred_146.pdb,0.855
afm_dropout_full_model_1_ptm_pred_56.pdb,0.855
afm_dropout_full_model_4_ptm_pred_99.pdb,0.855
afm_dropout_noSM_woTemplates_model_4_ptm_pred_132.pdb,0.855
afm_dropout_full_woTemplates_model_4_ptm_pred_180.pdb,0.855
afm_dropout_full_model_4_ptm_pred_0.pdb,0.853
afm_basic_model_4_ptm_pred_56.pdb,0.853
afm_woTemplates_model_4_ptm_pred_177.pdb,0.853
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_178.pdb,0.853
afm_dropout_full_model_4_ptm_pred_75.pdb,0.853
afm_dropout_full_woTemplates_model_4_ptm_pred_176.pdb,0.853
afm_basic_model_4_ptm_pred_198.pdb,0.853
afm_woTemplates_model_4_ptm_pred_185.pdb,0.853
afm_dropout_full_model_4_ptm_pred_32.pdb,0.853
