model_name,rmsd
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_53.pdb,16.166
afm_woTemplates_model_5_multimer_v3_pred_15.pdb,15.731
cf_woTemplates_model_1_multimer_v3_pred_15.pdb,15.628
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_30.pdb,15.532
afm_dropout_full_model_5_multimer_v3_pred_62.pdb,15.471
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_55.pdb,15.462
afm_dropout_full_model_1_multimer_v3_pred_7.pdb,15.434
afm_basic_model_1_multimer_v3_pred_10.pdb,15.433
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_36.pdb,15.383
afm_woTemplates_model_3_multimer_v2_pred_0.pdb,15.364
afm_woTemplates_model_4_multimer_v2_pred_4.pdb,15.359
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_52.pdb,15.289
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_66.pdb,15.272
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_14.pdb,15.255
cf_woTemplates_model_1_multimer_v3_pred_7.pdb,15.251
afm_dropout_full_model_1_multimer_v3_pred_5.pdb,15.229
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_14.pdb,15.2
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_2.pdb,15.199
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_37.pdb,15.194
afm_basic_model_1_multimer_v3_pred_18.pdb,15.066
cf_woTemplates_model_1_multimer_v3_pred_27.pdb,15.065
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_40.pdb,15.057
afm_basic_model_1_multimer_v3_pred_51.pdb,15.035
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_66.pdb,14.966
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_37.pdb,14.965
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_26.pdb,14.964
cf_woTemplates_model_5_multimer_v3_pred_33.pdb,14.963
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_14.pdb,14.955
afm_basic_model_3_multimer_v2_pred_39.pdb,14.939
afm_dropout_full_woTemplates_r3_model_1_multimer_v3_pred_50.pdb,14.932
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_54.pdb,14.931
afm_basic_model_3_multimer_v2_pred_66.pdb,14.93
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_19.pdb,14.916
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_16.pdb,14.892
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_26.pdb,14.884
afm_basic_model_1_multimer_v3_pred_40.pdb,14.874
afm_woTemplates_model_1_multimer_v3_pred_17.pdb,14.858
afm_basic_model_1_multimer_v3_pred_44.pdb,14.83
afm_basic_model_1_multimer_v3_pred_3.pdb,14.812
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_22.pdb,14.801
afm_dropout_full_model_2_multimer_v2_pred_66.pdb,14.787
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_66.pdb,14.78
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_17.pdb,14.774
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_60.pdb,14.768
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_62.pdb,14.746
afm_basic_model_2_multimer_v2_pred_25.pdb,14.744
afm_dropout_full_model_1_multimer_v3_pred_8.pdb,14.737
afm_woTemplates_model_5_multimer_v3_pred_63.pdb,14.737
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_8.pdb,14.728
cf_woTemplates_model_1_multimer_v3_pred_63.pdb,14.717
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_20.pdb,14.702
afm_woTemplates_model_5_multimer_v2_pred_9.pdb,14.7
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_11.pdb,14.699
