model_name,rmsd
afm_dropout_full_model_3_multimer_v2_pred_51.pdb,44.682
afm_dropout_full_model_3_multimer_v2_pred_48.pdb,42.689
afm_basic_model_3_multimer_v2_pred_45.pdb,40.641
afm_dropout_full_model_3_multimer_v2_pred_60.pdb,40.609
afm_dropout_full_model_3_multimer_v2_pred_43.pdb,40.517
afm_dropout_full_model_3_multimer_v2_pred_20.pdb,40.32
afm_dropout_full_model_3_multimer_v2_pred_64.pdb,40.151
afm_dropout_full_model_3_multimer_v2_pred_56.pdb,40.063
afm_dropout_full_model_3_multimer_v2_pred_16.pdb,39.767
afm_dropout_full_model_3_multimer_v2_pred_10.pdb,39.601
afm_dropout_full_model_3_multimer_v2_pred_17.pdb,39.502
afm_dropout_full_model_3_multimer_v2_pred_8.pdb,39.289
afm_dropout_full_model_3_multimer_v2_pred_61.pdb,39.175
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_24.pdb,38.698
afm_dropout_full_model_3_multimer_v2_pred_42.pdb,38.544
afm_dropout_full_model_3_multimer_v2_pred_7.pdb,38.479
afm_dropout_full_model_4_multimer_v2_pred_20.pdb,38.077
afm_dropout_full_model_3_multimer_v2_pred_39.pdb,37.973
afm_basic_model_3_multimer_v2_pred_2.pdb,37.912
afm_dropout_full_model_3_multimer_v2_pred_58.pdb,37.814
cf_woTemplates_model_3_multimer_v2_pred_32.pdb,37.152
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_27.pdb,37.143
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_12.pdb,37.14
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,37.117
afm_basic_model_3_multimer_v2_pred_58.pdb,37.099
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_46.pdb,37.091
afm_basic_model_3_multimer_v2_pred_39.pdb,37.053
afm_woTemplates_model_3_multimer_v2_pred_58.pdb,37.034
afm_dropout_full_model_4_multimer_v2_pred_36.pdb,36.945
cf_woTemplates_model_3_multimer_v2_pred_40.pdb,36.917
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,36.891
cf_woTemplates_model_3_multimer_v2_pred_57.pdb,36.89
cf_woTemplates_model_3_multimer_v2_pred_61.pdb,36.83
afm_woTemplates_model_3_multimer_v2_pred_44.pdb,36.829
afm_basic_model_3_multimer_v2_pred_56.pdb,36.824
afm_woTemplates_model_3_multimer_v2_pred_10.pdb,36.775
afm_dropout_full_model_3_multimer_v2_pred_32.pdb,36.754
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_57.pdb,36.741
cf_woTemplates_model_2_multimer_v2_pred_47.pdb,36.734
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_17.pdb,36.719
afm_woTemplates_model_3_multimer_v2_pred_60.pdb,36.715
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_33.pdb,36.666
cf_woTemplates_model_3_multimer_v2_pred_8.pdb,36.645
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_66.pdb,36.599
afm_basic_model_3_multimer_v2_pred_50.pdb,36.586
afm_dropout_full_model_4_multimer_v2_pred_62.pdb,36.582
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_50.pdb,36.522
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_49.pdb,36.515
cf_woTemplates_model_3_multimer_v2_pred_0.pdb,36.484
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_10.pdb,36.481
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_15.pdb,36.468
afm_dropout_full_model_4_multimer_v2_pred_28.pdb,36.468
afm_basic_model_3_multimer_v2_pred_4.pdb,36.466
afm_dropout_full_model_4_multimer_v2_pred_5.pdb,36.458
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_24.pdb,36.45
afm_basic_model_3_multimer_v2_pred_28.pdb,36.439
cf_woTemplates_model_4_multimer_v2_pred_61.pdb,36.405
cf_woTemplates_model_3_multimer_v2_pred_10.pdb,36.404
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_0.pdb,36.398
cf_woTemplates_model_3_multimer_v2_pred_1.pdb,36.389
afm_dropout_full_model_3_multimer_v2_pred_12.pdb,36.378
