model_name,rmsd
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_42.pdb,64.999
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_10.pdb,63.188
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_33.pdb,62.88
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_54.pdb,59.855
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_38.pdb,58.935
cf_woTemplates_model_2_multimer_v2_pred_40.pdb,58.544
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_57.pdb,57.809
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_65.pdb,57.788
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_50.pdb,56.989
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_41.pdb,56.204
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_37.pdb,56.071
cf_woTemplates_model_2_multimer_v2_pred_53.pdb,55.569
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_61.pdb,55.554
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_32.pdb,55.366
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_18.pdb,55.005
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_44.pdb,54.742
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_36.pdb,53.525
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_5.pdb,53.097
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_2.pdb,52.635
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_61.pdb,52.627
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_53.pdb,52.336
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_34.pdb,51.916
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_13.pdb,51.781
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_54.pdb,51.737
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_4.pdb,51.302
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_13.pdb,51.235
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_50.pdb,51.137
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_11.pdb,51.026
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_60.pdb,50.906
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_26.pdb,50.843
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_12.pdb,50.82
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_20.pdb,50.532
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_5.pdb,50.481
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_15.pdb,50.459
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_58.pdb,50.076
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_28.pdb,50.038
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_66.pdb,50.017
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_25.pdb,49.978
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_23.pdb,49.946
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_16.pdb,49.826
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_44.pdb,49.767
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_54.pdb,49.755
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_30.pdb,49.561
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_24.pdb,49.544
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_7.pdb,49.404
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_12.pdb,49.338
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_19.pdb,49.275
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_28.pdb,49.257
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_22.pdb,49.226
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_33.pdb,49.145
cf_woTemplates_model_2_multimer_v2_pred_2.pdb,49.131
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_66.pdb,49.045
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_27.pdb,48.973
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_60.pdb,48.971
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_39.pdb,48.949
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_13.pdb,48.903
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_46.pdb,48.888
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_48.pdb,48.867
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_50.pdb,48.739
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_50.pdb,48.731
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_33.pdb,48.717
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_56.pdb,48.656
cf_woTemplates_model_2_multimer_v2_pred_46.pdb,48.601
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_39.pdb,48.594
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_55.pdb,48.56
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_19.pdb,48.451
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_11.pdb,48.415
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_38.pdb,48.299
cf_woTemplates_model_2_multimer_v2_pred_57.pdb,48.254
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_8.pdb,48.229
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_14.pdb,48.197
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_51.pdb,48.082
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_63.pdb,48.071
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_64.pdb,48.015
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_33.pdb,47.983
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_27.pdb,47.892
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_29.pdb,47.879
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_58.pdb,47.711
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_39.pdb,47.681
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_63.pdb,47.672
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_2.pdb,47.579
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_59.pdb,47.552
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_26.pdb,47.516
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_7.pdb,47.48
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_10.pdb,47.459
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_21.pdb,47.452
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_59.pdb,47.382
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_14.pdb,47.382
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_2.pdb,47.374
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_20.pdb,47.338
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_57.pdb,47.335
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_4.pdb,47.281
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_64.pdb,47.235
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_63.pdb,47.186
cf_woTemplates_model_2_multimer_v2_pred_42.pdb,47.031
cf_woTemplates_model_2_multimer_v2_pred_31.pdb,46.997
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_20.pdb,46.906
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_15.pdb,46.9
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_34.pdb,46.782
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_43.pdb,46.772
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_50.pdb,46.727
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_31.pdb,46.706
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_54.pdb,46.686
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_53.pdb,46.669
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_24.pdb,46.615
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_20.pdb,46.601
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_23.pdb,46.58
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_26.pdb,46.565
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_9.pdb,46.495
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_12.pdb,46.47
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_15.pdb,46.445
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_0.pdb,46.443
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_9.pdb,46.422
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_30.pdb,46.421
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_49.pdb,46.405
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_45.pdb,46.377
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_51.pdb,46.343
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_41.pdb,46.292
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_25.pdb,46.283
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_48.pdb,46.277
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_44.pdb,46.239
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_0.pdb,46.217
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_52.pdb,46.189
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_9.pdb,46.167
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_43.pdb,46.134
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_40.pdb,46.076
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_51.pdb,46.048
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_3.pdb,46.035
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_51.pdb,46.019
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_2.pdb,46.014
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_59.pdb,45.889
