model_name,rmsd
cf_woTemplates_model_1_multimer_v2_pred_64.pdb,70.943
cf_woTemplates_model_1_multimer_v1_pred_60.pdb,70.885
cf_woTemplates_model_1_multimer_v1_pred_23.pdb,70.79
cf_woTemplates_model_1_multimer_v1_pred_31.pdb,70.613
cf_woTemplates_model_1_multimer_v2_pred_66.pdb,70.61
cf_woTemplates_model_1_multimer_v1_pred_2.pdb,70.528
cf_woTemplates_model_1_multimer_v1_pred_5.pdb,70.475
cf_woTemplates_model_1_multimer_v1_pred_47.pdb,70.209
cf_woTemplates_model_1_multimer_v1_pred_27.pdb,70.194
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_58.pdb,70.103
cf_woTemplates_model_1_multimer_v1_pred_1.pdb,70.075
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_52.pdb,69.937
cf_woTemplates_model_1_multimer_v1_pred_11.pdb,69.873
cf_woTemplates_model_1_multimer_v1_pred_36.pdb,69.842
cf_woTemplates_model_3_multimer_v1_pred_47.pdb,69.837
cf_woTemplates_model_3_multimer_v1_pred_65.pdb,69.77
cf_woTemplates_model_1_multimer_v1_pred_9.pdb,69.766
cf_woTemplates_model_2_multimer_v1_pred_38.pdb,69.746
cf_woTemplates_model_1_multimer_v1_pred_7.pdb,69.65
cf_woTemplates_model_1_multimer_v1_pred_57.pdb,69.59
cf_woTemplates_model_1_multimer_v1_pred_61.pdb,69.586
cf_woTemplates_model_1_multimer_v1_pred_66.pdb,69.58
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_35.pdb,69.531
cf_woTemplates_model_1_multimer_v1_pred_54.pdb,69.497
cf_woTemplates_model_2_multimer_v1_pred_55.pdb,69.487
cf_woTemplates_model_3_multimer_v1_pred_4.pdb,69.446
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_32.pdb,69.444
cf_woTemplates_model_1_multimer_v1_pred_12.pdb,69.405
cf_woTemplates_model_3_multimer_v1_pred_62.pdb,69.336
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_21.pdb,69.263
cf_woTemplates_model_3_multimer_v1_pred_55.pdb,69.255
cf_woTemplates_model_3_multimer_v1_pred_10.pdb,69.255
cf_woTemplates_model_3_multimer_v1_pred_35.pdb,69.235
cf_woTemplates_model_3_multimer_v1_pred_54.pdb,69.223
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_61.pdb,69.214
cf_woTemplates_model_1_multimer_v1_pred_53.pdb,69.214
cf_woTemplates_model_1_multimer_v1_pred_63.pdb,69.211
cf_woTemplates_model_3_multimer_v1_pred_3.pdb,69.207
afm_basic_model_4_multimer_v2_pred_2.pdb,69.204
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_66.pdb,69.2
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_43.pdb,69.199
cf_woTemplates_model_2_multimer_v1_pred_58.pdb,69.184
cf_woTemplates_model_3_multimer_v1_pred_31.pdb,69.18
cf_woTemplates_model_1_multimer_v2_pred_14.pdb,69.158
cf_woTemplates_model_1_multimer_v1_pred_10.pdb,69.151
afm_woTemplates_model_3_multimer_v1_pred_47.pdb,69.126
cf_woTemplates_model_3_multimer_v1_pred_13.pdb,69.122
afm_woTemplates_model_3_multimer_v1_pred_62.pdb,69.106
cf_woTemplates_model_1_multimer_v1_pred_56.pdb,69.079
cf_woTemplates_model_1_multimer_v1_pred_28.pdb,69.067
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_38.pdb,69.043
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_15.pdb,69.032
afm_basic_model_3_multimer_v1_pred_8.pdb,69.029
cf_woTemplates_model_2_multimer_v1_pred_11.pdb,69.023
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_60.pdb,69.004
cf_woTemplates_model_2_multimer_v1_pred_37.pdb,69.002
cf_woTemplates_model_3_multimer_v1_pred_33.pdb,68.964
cf_woTemplates_model_3_multimer_v1_pred_61.pdb,68.924
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_48.pdb,68.914
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,68.906
afm_basic_model_3_multimer_v1_pred_0.pdb,68.877
cf_woTemplates_model_1_multimer_v1_pred_65.pdb,68.872
cf_woTemplates_model_1_multimer_v1_pred_58.pdb,68.838
cf_woTemplates_model_2_multimer_v1_pred_56.pdb,68.838
afm_basic_model_3_multimer_v1_pred_49.pdb,68.837
afm_basic_model_3_multimer_v1_pred_43.pdb,68.835
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_63.pdb,68.813
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_61.pdb,68.778
cf_woTemplates_model_3_multimer_v1_pred_40.pdb,68.71
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_44.pdb,68.704
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_64.pdb,68.667
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_23.pdb,68.649
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_13.pdb,68.642
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_35.pdb,68.627
afm_basic_model_3_multimer_v1_pred_19.pdb,68.589
cf_woTemplates_model_3_multimer_v1_pred_29.pdb,68.578
afm_woTemplates_model_3_multimer_v1_pred_50.pdb,68.572
cf_woTemplates_model_1_multimer_v1_pred_37.pdb,68.556
afm_woTemplates_model_3_multimer_v1_pred_53.pdb,68.555
cf_woTemplates_model_3_multimer_v1_pred_14.pdb,68.547
cf_woTemplates_model_1_multimer_v1_pred_45.pdb,68.534
