model_name,oligo_gdtha
afm_woTemplates_model_3_ptm_pred_151.pdb,1.0
afm_dropout_noSM_woTemplates_model_5_ptm_pred_126.pdb,0.95
cf_dropout_full_woTemplates_model_2_ptm_pred_33.pdb,0.874
cf_dropout_full_woTemplates_model_2_ptm_pred_26.pdb,0.872
afm_dropout_full_model_5_ptm_pred_114.pdb,0.871
afm_dropout_full_woTemplates_model_3_ptm_pred_114.pdb,0.871
cf_woTemplates_model_1_ptm_pred_14.pdb,0.871
afm_dropout_full_woTemplates_model_5_ptm_pred_22.pdb,0.869
cf_dropout_full_woTemplates_model_2_ptm_pred_70.pdb,0.869
cf_dropout_full_woTemplates_model_2_ptm_pred_181.pdb,0.869
afm_dropout_full_woTemplates_r3_model_4_ptm_pred_103.pdb,0.869
cf_dropout_full_woTemplates_model_2_ptm_pred_151.pdb,0.868
cf_dropout_full_woTemplates_model_2_ptm_pred_75.pdb,0.868
cf_dropout_full_woTemplates_model_4_ptm_pred_15.pdb,0.868
cf_dropout_full_woTemplates_model_2_ptm_pred_9.pdb,0.868
cf_dropout_full_woTemplates_model_4_ptm_pred_132.pdb,0.866
cf_dropout_full_woTemplates_model_2_ptm_pred_28.pdb,0.866
cf_dropout_full_woTemplates_model_2_ptm_pred_112.pdb,0.866
cf_dropout_full_woTemplates_model_2_ptm_pred_121.pdb,0.866
cf_dropout_full_woTemplates_model_2_ptm_pred_129.pdb,0.866
cf_dropout_full_woTemplates_model_1_ptm_pred_79.pdb,0.866
cf_dropout_full_woTemplates_model_2_ptm_pred_47.pdb,0.865
cf_dropout_full_woTemplates_model_1_ptm_pred_36.pdb,0.865
cf_dropout_full_woTemplates_model_2_ptm_pred_73.pdb,0.865
afm_dropout_full_model_3_ptm_pred_169.pdb,0.865
cf_woTemplates_model_2_ptm_pred_0.pdb,0.865
cf_woTemplates_model_2_ptm_pred_113.pdb,0.865
afm_dropout_full_model_3_ptm_pred_119.pdb,0.865
cf_dropout_full_woTemplates_model_3_ptm_pred_104.pdb,0.865
cf_dropout_full_woTemplates_model_2_ptm_pred_34.pdb,0.865
cf_dropout_full_woTemplates_model_2_ptm_pred_179.pdb,0.865
cf_woTemplates_model_2_ptm_pred_50.pdb,0.865
cf_woTemplates_model_2_ptm_pred_130.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_143.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_71.pdb,0.863
cf_woTemplates_model_2_ptm_pred_26.pdb,0.863
afm_dropout_full_woTemplates_model_3_ptm_pred_25.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_74.pdb,0.863
cf_woTemplates_model_2_ptm_pred_10.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_41.pdb,0.863
cf_woTemplates_model_2_ptm_pred_176.pdb,0.863
afm_woTemplates_model_3_ptm_pred_104.pdb,0.863
cf_dropout_full_woTemplates_model_1_ptm_pred_163.pdb,0.863
cf_woTemplates_model_2_ptm_pred_8.pdb,0.863
cf_woTemplates_model_2_ptm_pred_123.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_178.pdb,0.863
cf_woTemplates_model_2_ptm_pred_16.pdb,0.863
cf_woTemplates_model_2_ptm_pred_179.pdb,0.863
cf_woTemplates_model_2_ptm_pred_15.pdb,0.863
cf_dropout_full_woTemplates_model_2_ptm_pred_21.pdb,0.863
cf_woTemplates_model_2_ptm_pred_120.pdb,0.862
cf_dropout_full_woTemplates_model_2_ptm_pred_176.pdb,0.862
cf_woTemplates_model_2_ptm_pred_75.pdb,0.862
afm_woTemplates_model_3_ptm_pred_135.pdb,0.862
cf_woTemplates_model_2_ptm_pred_43.pdb,0.862
cf_dropout_full_woTemplates_model_1_ptm_pred_76.pdb,0.862
cf_woTemplates_model_2_ptm_pred_81.pdb,0.862
cf_woTemplates_model_2_ptm_pred_5.pdb,0.862
afm_woTemplates_model_3_ptm_pred_7.pdb,0.862
cf_dropout_full_woTemplates_model_2_ptm_pred_188.pdb,0.862
afm_woTemplates_model_3_ptm_pred_159.pdb,0.862
cf_dropout_full_woTemplates_model_4_ptm_pred_158.pdb,0.862
cf_woTemplates_model_2_ptm_pred_127.pdb,0.862
afm_woTemplates_model_3_ptm_pred_88.pdb,0.862
afm_dropout_full_model_3_ptm_pred_33.pdb,0.862
cf_woTemplates_model_2_ptm_pred_11.pdb,0.862
cf_woTemplates_model_2_ptm_pred_21.pdb,0.862
afm_basic_model_3_ptm_pred_113.pdb,0.862
cf_woTemplates_model_2_ptm_pred_114.pdb,0.862
cf_woTemplates_model_2_ptm_pred_149.pdb,0.862
afm_dropout_full_woTemplates_model_3_ptm_pred_4.pdb,0.862
afm_dropout_full_model_3_ptm_pred_89.pdb,0.862
afm_dropout_full_model_3_ptm_pred_45.pdb,0.862
cf_woTemplates_model_2_ptm_pred_196.pdb,0.862
cf_woTemplates_model_2_ptm_pred_30.pdb,0.862
cf_dropout_full_woTemplates_model_2_ptm_pred_16.pdb,0.862
cf_woTemplates_model_2_ptm_pred_150.pdb,0.862
afm_woTemplates_model_3_ptm_pred_42.pdb,0.862
cf_woTemplates_model_2_ptm_pred_76.pdb,0.862
cf_woTemplates_model_2_ptm_pred_177.pdb,0.862
cf_dropout_full_woTemplates_model_3_ptm_pred_194.pdb,0.862
cf_woTemplates_model_2_ptm_pred_185.pdb,0.862
cf_woTemplates_model_2_ptm_pred_124.pdb,0.862
